disruption_id,shipment_id,order_id,event_type,affected_resource,warehouse_code,severity,priority,event_time,impact,status
DIS000772,SHP007186,ORD007186,Driver Absence,DRV007,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000773,SHP007193,ORD007193,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000774,SHP007204,ORD007204,Vehicle Breakdown,VEH029,HYD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000775,SHP007209,ORD007209,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000776,SHP007214,ORD007214,Driver Absence,DRV024,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000777,SHP007216,ORD007216,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000778,SHP007221,ORD007221,Weather Delay,Mumbai Suburban,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000779,SHP007239,ORD007239,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000780,SHP007250,ORD007250,Weather Delay,Musafir-Khana,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000781,SHP007284,ORD007284,Weather Delay,Dhubri,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000782,SHP007289,ORD007289,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000783,SHP007289,ORD007289,Warehouse Shutdown,MUM_NH,MUM_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000784,SHP007298,ORD007298,Weather Delay,Lambhua,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000785,SHP007309,ORD007309,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000786,SHP007316,ORD007316,Weather Delay,Pipili,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000787,SHP007336,ORD007336,Weather Delay,Kushtagi,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000788,SHP007343,ORD007343,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000789,SHP007345,ORD007345,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000790,SHP007346,ORD007346,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000791,SHP007346,ORD007346,Weather Delay,Tehri-Garhwal,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000792,SHP007356,ORD007356,Weather Delay,Firozabad,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000793,SHP007359,ORD007359,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000794,SHP007384,ORD007384,Weather Delay,Jha-Jha,MUM_NH,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000795,SHP007401,ORD007401,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000796,SHP007404,ORD007404,Weather Delay,Jawhar,DEL_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000797,SHP007412,ORD007412,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000798,SHP007412,ORD007412,Weather Delay,Mailani,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000799,SHP007417,ORD007417,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000800,SHP007418,ORD007418,Weather Delay,Bokajan,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000801,SHP007428,ORD007428,Weather Delay,Mowad,BLR_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000802,SHP007437,ORD007437,Vehicle Breakdown,VEH029,HYD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000803,SHP007454,ORD007454,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000804,SHP007456,ORD007456,Weather Delay,Gharghoda,DEL_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000805,SHP007462,ORD007462,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000806,SHP007463,ORD007463,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000807,SHP007475,ORD007475,Warehouse Shutdown,NAG_NH,NAG_NH,Critical,Express,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000808,SHP007480,ORD007480,Weather Delay,Shirud,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000809,SHP007514,ORD007514,Weather Delay,Khatra,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000810,SHP007527,ORD007527,Weather Delay,Muluppilagadu,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000811,SHP007544,ORD007544,Weather Delay,Gohana,HYD_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000812,SHP007546,ORD007546,Weather Delay,Pilkhuwa,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000813,SHP007548,ORD007548,Weather Delay,Gomoh,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000814,SHP007550,ORD007550,Weather Delay,Parlakimidi,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000815,SHP007565,ORD007565,Driver Absence,DRV001,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000816,SHP007568,ORD007568,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000817,SHP007574,ORD007574,Weather Delay,Panchkula,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000818,SHP007577,ORD007577,Weather Delay,Sholinghur,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000819,SHP007591,ORD007591,Vehicle Breakdown,VEH034,MAA_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000820,SHP007596,ORD007596,Driver Absence,DRV001,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000821,SHP007621,ORD007621,Weather Delay,Kotturu,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000822,SHP007624,ORD007624,Weather Delay,Jhargram,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000823,SHP007629,ORD007629,Weather Delay,Dera Gopipur,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000824,SHP007635,ORD007635,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000825,SHP007657,ORD007657,Weather Delay,Jakhangaon,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000826,SHP007658,ORD007658,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000827,SHP007661,ORD007661,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000828,SHP007666,ORD007666,Weather Delay,Rameswaram,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000829,SHP007691,ORD007691,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000830,SHP007703,ORD007703,Weather Delay,Girgaon,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000831,SHP007719,ORD007719,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000832,SHP007720,ORD007720,Weather Delay,Mangan,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000833,SHP007755,ORD007755,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000834,SHP007776,ORD007776,Weather Delay,Deori,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000835,SHP007781,ORD007781,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000836,SHP007786,ORD007786,Driver Absence,DRV001,MUM_NH,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000837,SHP007792,ORD007792,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000838,SHP007804,ORD007804,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000839,SHP007817,ORD007817,Weather Delay,Bandikui,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000840,SHP007827,ORD007827,Vehicle Breakdown,VEH029,HYD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000841,SHP007832,ORD007832,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000842,SHP007836,ORD007836,Weather Delay,Siddhaur,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000843,SHP007837,ORD007837,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000844,SHP007854,ORD007854,Vehicle Breakdown,VEH003,MUM_NH,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000845,SHP007857,ORD007857,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000846,SHP007857,ORD007857,Driver Absence,DRV040,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000847,SHP007868,ORD007868,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000848,SHP007871,ORD007871,Weather Delay,Bamna,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000849,SHP007875,ORD007875,Vehicle Breakdown,VEH014,DEL_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000850,SHP007892,ORD007892,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000851,SHP007898,ORD007898,Weather Delay,Jangoan,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000852,SHP007907,ORD007907,Vehicle Breakdown,VEH018,AMD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000853,SHP007910,ORD007910,Vehicle Breakdown,VEH029,HYD_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000854,SHP007939,ORD007939,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000855,SHP007967,ORD007967,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000856,SHP007976,ORD007976,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000857,SHP007978,ORD007978,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000858,SHP007988,ORD007988,Weather Delay,Papireddippatti,MUM_NH,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000859,SHP007997,ORD007997,Warehouse Shutdown,NAG_NH,NAG_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000860,SHP008006,ORD008006,Driver Absence,DRV029,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000861,SHP008007,ORD008007,Driver Absence,DRV040,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000862,SHP008013,ORD008013,Weather Delay,Jhalida,BLR_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000863,SHP008016,ORD008016,Vehicle Breakdown,VEH014,DEL_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000864,SHP008031,ORD008031,Weather Delay,Kampli,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000865,SHP008041,ORD008041,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000866,SHP008041,ORD008041,Weather Delay,Mauranwan,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000867,SHP008043,ORD008043,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000868,SHP008044,ORD008044,Weather Delay,Thang,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000869,SHP008049,ORD008049,Weather Delay,Deoli,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000870,SHP008050,ORD008050,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000871,SHP008055,ORD008055,Driver Absence,DRV014,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000872,SHP008058,ORD008058,Weather Delay,Karjan,NAG_NH,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000873,SHP008063,ORD008063,Vehicle Breakdown,VEH018,AMD_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000874,SHP008063,ORD008063,Inventory Shortage,AMD_RDC,AMD_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000875,SHP008069,ORD008069,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000876,SHP008077,ORD008077,Vehicle Breakdown,VEH036,CCU_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000877,SHP008087,ORD008087,Weather Delay,Sachin,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000878,SHP008091,ORD008091,Weather Delay,Pipraich,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000879,SHP008097,ORD008097,Vehicle Breakdown,VEH008,NAG_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000880,SHP008098,ORD008098,Weather Delay,Bijnor,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000881,SHP008106,ORD008106,Weather Delay,Udupi,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000882,SHP008109,ORD008109,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000883,SHP008115,ORD008115,Driver Absence,DRV040,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000884,SHP008128,ORD008128,Weather Delay,Sasni,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000885,SHP008134,ORD008134,Inventory Shortage,DEL_RDC,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000886,SHP008140,ORD008140,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000887,SHP008141,ORD008141,Vehicle Breakdown,VEH023,BLR_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000888,SHP008149,ORD008149,Driver Absence,DRV024,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000889,SHP008163,ORD008163,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000890,SHP008167,ORD008167,Weather Delay,Garui,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000891,SHP008175,ORD008175,Vehicle Breakdown,VEH034,MAA_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000892,SHP008177,ORD008177,Weather Delay,Jagalur,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000893,SHP008182,ORD008182,Vehicle Breakdown,VEH034,MAA_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000894,SHP008182,ORD008182,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000895,SHP008183,ORD008183,Weather Delay,Nirmal,CCU_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000896,SHP008185,ORD008185,Weather Delay,Thalner,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000897,SHP008186,ORD008186,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000898,SHP008196,ORD008196,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000899,SHP008200,ORD008200,Vehicle Breakdown,VEH023,BLR_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000900,SHP008210,ORD008210,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000901,SHP008212,ORD008212,Weather Delay,Patiram,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000902,SHP008219,ORD008219,Weather Delay,Mahasamund,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000903,SHP008220,ORD008220,Warehouse Shutdown,MUM_NH,MUM_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000904,SHP008229,ORD008229,Inventory Shortage,MUM_NH,MUM_NH,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000905,SHP008242,ORD008242,Driver Absence,DRV029,HYD_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000906,SHP008246,ORD008246,Weather Delay,Baragarh,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000907,SHP008256,ORD008256,Weather Delay,Rayachoti,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000908,SHP008257,ORD008257,Warehouse Shutdown,NAG_NH,NAG_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000909,SHP008260,ORD008260,Warehouse Shutdown,BLR_RDC,BLR_RDC,Critical,Express,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000910,SHP008263,ORD008263,Weather Delay,Pavugada,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000911,SHP008264,ORD008264,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000912,SHP008265,ORD008265,Weather Delay,Birpara,NAG_NH,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000913,SHP008270,ORD008270,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000914,SHP008271,ORD008271,Warehouse Shutdown,NAG_NH,NAG_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000915,SHP008280,ORD008280,Weather Delay,Mau,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000916,SHP008311,ORD008311,Weather Delay,Tanakpur,BLR_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000917,SHP008314,ORD008314,Weather Delay,Kuttampuzha,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000918,SHP008323,ORD008323,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000919,SHP008324,ORD008324,Weather Delay,Samthar,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000920,SHP008329,ORD008329,Driver Absence,DRV024,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000921,SHP008330,ORD008330,Vehicle Breakdown,VEH023,BLR_RDC,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000922,SHP008330,ORD008330,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000923,SHP008333,ORD008333,Driver Absence,DRV040,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000924,SHP008362,ORD008362,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000925,SHP008381,ORD008381,Weather Delay,Devaprayag,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000926,SHP008388,ORD008388,Driver Absence,DRV018,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000927,SHP008394,ORD008394,Weather Delay,"Banda, Maharashtra",DEL_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000928,SHP008395,ORD008395,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000929,SHP008398,ORD008398,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000930,SHP008413,ORD008413,Driver Absence,DRV007,NAG_NH,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000931,SHP008415,ORD008415,Driver Absence,DRV018,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000932,SHP008422,ORD008422,Weather Delay,Rupnagar,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000933,SHP008437,ORD008437,Weather Delay,Farrukhnagar,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000934,SHP008446,ORD008446,Vehicle Breakdown,VEH008,NAG_NH,High,Express,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000935,SHP008453,ORD008453,Weather Delay,Dapoli,CCU_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000936,SHP008455,ORD008455,Inventory Shortage,CCU_RDC,CCU_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000937,SHP008472,ORD008472,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000938,SHP008481,ORD008481,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000939,SHP008482,ORD008482,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000940,SHP008490,ORD008490,Weather Delay,Basudebpur,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000941,SHP008493,ORD008493,Inventory Shortage,MAA_RDC,MAA_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000942,SHP008507,ORD008507,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000943,SHP008521,ORD008521,Weather Delay,Annur,CCU_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000944,SHP008522,ORD008522,Weather Delay,Peren,AMD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000945,SHP008525,ORD008525,Warehouse Shutdown,MUM_NH,MUM_NH,Critical,Standard,2026-07-05 23:54:04,Warehouse Closed,Active
DIS000946,SHP008530,ORD008530,Weather Delay,Farrukhnagar,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000947,SHP008538,ORD008538,Inventory Shortage,NAG_NH,NAG_NH,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000948,SHP008553,ORD008553,Vehicle Breakdown,VEH014,DEL_RDC,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000949,SHP008560,ORD008560,Weather Delay,Kuttalam,MUM_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000950,SHP008576,ORD008576,Vehicle Breakdown,VEH003,MUM_NH,High,Standard,2026-07-05 23:54:04,Vehicle Unavailable,Active
DIS000951,SHP008586,ORD008586,Weather Delay,Korba,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000952,SHP008594,ORD008594,Driver Absence,DRV001,MUM_NH,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000953,SHP008595,ORD008595,Driver Absence,DRV029,HYD_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000954,SHP008595,ORD008595,Inventory Shortage,HYD_RDC,HYD_RDC,Medium,Express,2026-07-05 23:54:04,Low Inventory,Active
DIS000955,SHP008596,ORD008596,Weather Delay,Champua,HYD_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000956,SHP008600,ORD008600,Weather Delay,Harbatpur,CCU_RDC,Medium,Express,2026-07-05 23:54:04,ETA Increased,Active
DIS000957,SHP008617,ORD008617,Driver Absence,DRV024,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000958,SHP008639,ORD008639,Inventory Shortage,MUM_NH,MUM_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000959,SHP008645,ORD008645,Driver Absence,DRV034,MAA_RDC,Medium,Express,2026-07-05 23:54:04,Driver Unavailable,Active
DIS000960,SHP008649,ORD008649,Inventory Shortage,NAG_NH,NAG_NH,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
DIS000961,SHP008652,ORD008652,Weather Delay,Bulandshahr,NAG_NH,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000962,SHP008663,ORD008663,Weather Delay,Rewa,DEL_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000963,SHP008664,ORD008664,Weather Delay,Joshimath,MAA_RDC,Medium,Standard,2026-07-05 23:54:04,ETA Increased,Active
DIS000964,SHP008666,ORD008666,Inventory Shortage,BLR_RDC,BLR_RDC,Medium,Standard,2026-07-05 23:54:04,Low Inventory,Active
