order_id,order_date,customer_id,destination_city,warehouse_id,warehouse_code,sku_id,sku_code,product_name,category,order_quantity,priority,order_status
ORD000197,2025-09-25,CUST01559,Bandipore,WH001,MUM_NH,SKU0044,APP008,Cap,Apparel,50,Standard,Allocated
ORD000198,2025-10-29,CUST01757,Ghatsila,WH002,NAG_NH,SKU0001,ELE001,Laptop,Electronics,10,Standard,Dispatched
ORD000199,2025-01-31,CUST02498,Paschim Medinipur District,WH008,CCU_RDC,SKU0010,ELE010,Hard Drive,Electronics,20,Express,Pending
ORD000200,2025-11-17,CUST00865,Jalkot,WH001,MUM_NH,SKU0064,AUT007,Tyre Inflator,Automotive,7,Standard,Dispatched
ORD000201,2025-03-22,CUST00983,Kamakhyanagar,WH001,MUM_NH,SKU0046,APP010,Track Pants,Apparel,6,Standard,Dispatched
ORD000202,2025-03-22,CUST00011,Azamgarh,WH001,MUM_NH,SKU0031,GRO007,Coffee,Grocery,10,Standard,Allocated
ORD000203,2025-11-01,CUST01925,Morva (Hadaf),WH006,HYD_RDC,SKU0031,GRO007,Coffee,Grocery,45,Standard,Pending
ORD000204,2025-05-28,CUST02896,Ratnagiri,WH002,NAG_NH,SKU0002,ELE002,Smartphone,Electronics,15,Standard,Dispatched
ORD000205,2025-02-06,CUST02816,Asalatganj,WH003,DEL_RDC,SKU0039,APP003,Shirt,Apparel,30,Standard,Allocated
ORD000206,2025-08-06,CUST00471,Karumbakkam,WH001,MUM_NH,SKU0061,AUT004,Spark Plug,Automotive,13,Standard,Pending
ORD000207,2025-03-18,CUST01089,Lalitpur,WH003,DEL_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,42,Standard,Pending
ORD000208,2025-03-26,CUST01260,Bakani,WH006,HYD_RDC,SKU0069,HOM003,Mixer Grinder,Home & Kitchen,2,Standard,Dispatched
ORD000209,2025-05-28,CUST01799,Tekkali,WH002,NAG_NH,SKU0006,ELE006,Mouse,Electronics,37,Standard,Allocated
ORD000210,2025-12-25,CUST01649,Keelakarai,WH002,NAG_NH,SKU0013,FMC001,Shampoo,FMCG,78,Standard,Dispatched
ORD000211,2025-09-10,CUST01794,Nawa,WH001,MUM_NH,SKU0065,AUT008,Wiper Blade,Automotive,35,Standard,Dispatched
ORD000212,2025-08-10,CUST01321,Benaulim,WH001,MUM_NH,SKU0047,APP011,Belt,Apparel,2,Standard,Allocated
ORD000213,2025-02-16,CUST00938,Indpur Community Development Block,WH007,MAA_RDC,SKU0025,GRO001,Rice,Grocery,4,Express,Dispatched
ORD000214,2025-01-11,CUST02754,Singrauli,WH005,BLR_RDC,SKU0047,APP011,Belt,Apparel,19,Standard,Dispatched
ORD000215,2025-03-31,CUST01928,Malasa,WH002,NAG_NH,SKU0041,APP005,Hoodie,Apparel,1,Standard,Dispatched
ORD000216,2025-05-23,CUST00744,Terha,WH006,HYD_RDC,SKU0071,HOM005,Cookware Set,Home & Kitchen,4,Standard,Allocated
ORD000217,2025-09-09,CUST00374,Bidhuna,WH003,DEL_RDC,SKU0060,AUT003,Car Battery,Automotive,11,Standard,Allocated
ORD000218,2025-06-20,CUST01316,Chitrakoot,WH004,AMD_RDC,SKU0030,GRO006,Tea,Grocery,53,Express,Pending
ORD000219,2025-06-18,CUST01687,Manasa,WH005,BLR_RDC,SKU0073,HOM007,Storage Box,Home & Kitchen,11,Express,Allocated
ORD000220,2025-12-06,CUST01641,Punasa,WH007,MAA_RDC,SKU0065,AUT008,Wiper Blade,Automotive,10,Express,Dispatched
ORD000221,2025-08-21,CUST00361,Peddapuram,WH001,MUM_NH,SKU0001,ELE001,Laptop,Electronics,3,Standard,Allocated
ORD000222,2025-03-01,CUST01656,Elayirampannai,WH005,BLR_RDC,SKU0003,ELE003,Tablet,Electronics,11,Standard,Pending
ORD000223,2025-08-25,CUST01693,Tiruttangal,WH002,NAG_NH,SKU0066,AUT009,Lubricant,Automotive,9,Standard,Pending
ORD000224,2025-07-05,CUST02551,Soyibug,WH001,MUM_NH,SKU0056,HEA008,Bandages,Healthcare,67,Express,Allocated
ORD000225,2025-08-15,CUST00212,Balimila,WH008,CCU_RDC,SKU0056,HEA008,Bandages,Healthcare,41,Standard,Allocated
ORD000226,2025-05-28,CUST01795,Koratla,WH006,HYD_RDC,SKU0034,GRO010,Noodles,Grocery,17,Express,Allocated
ORD000227,2025-01-15,CUST02581,Surandai,WH003,DEL_RDC,SKU0062,AUT005,Air Filter,Automotive,4,Standard,Pending
ORD000228,2025-03-23,CUST01273,Kandukur,WH008,CCU_RDC,SKU0037,APP001,T-Shirt,Apparel,46,Standard,Pending
ORD000229,2025-02-17,CUST00921,Gandai,WH006,HYD_RDC,SKU0034,GRO010,Noodles,Grocery,53,Standard,Allocated
ORD000230,2025-11-28,CUST00631,Thrissur District,WH002,NAG_NH,SKU0010,ELE010,Hard Drive,Electronics,4,Standard,Dispatched
ORD000231,2025-09-18,CUST02890,Vidisha,WH002,NAG_NH,SKU0074,HOM008,Water Bottle,Home & Kitchen,19,Standard,Allocated
ORD000232,2025-09-05,CUST01935,Serchhip,WH004,AMD_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,54,Standard,Allocated
ORD000233,2025-03-16,CUST01572,Gumia,WH008,CCU_RDC,SKU0019,FMC007,Deodorant,FMCG,71,Standard,Dispatched
ORD000234,2025-03-11,CUST00286,Bijawar,WH007,MAA_RDC,SKU0026,GRO002,Wheat Flour,Grocery,66,Standard,Allocated
ORD000235,2025-09-17,CUST01095,Thasra,WH003,DEL_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,44,Standard,Allocated
ORD000236,2025-06-02,CUST02405,Kashipur,WH005,BLR_RDC,SKU0019,FMC007,Deodorant,FMCG,47,Standard,Dispatched
ORD000237,2025-03-18,CUST01830,Radhakund,WH004,AMD_RDC,SKU0006,ELE006,Mouse,Electronics,32,Standard,Allocated
ORD000238,2025-06-20,CUST02261,Karamsad,WH003,DEL_RDC,SKU0009,ELE009,SSD,Electronics,23,Express,Dispatched
ORD000239,2025-08-22,CUST01319,Churulia,WH002,NAG_NH,SKU0075,HOM009,Dustbin,Home & Kitchen,25,Standard,Dispatched
ORD000240,2025-10-20,CUST01569,Sardoi,WH005,BLR_RDC,SKU0051,HEA003,Sanitizer,Healthcare,16,Standard,Allocated
ORD000241,2025-06-12,CUST01938,Modasa,WH001,MUM_NH,SKU0044,APP008,Cap,Apparel,3,Express,Allocated
ORD000242,2025-12-06,CUST02671,Fort Gloster,WH006,HYD_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,13,Standard,Allocated
ORD000243,2025-03-06,CUST02058,Arangaon,WH002,NAG_NH,SKU0063,AUT006,Coolant,Automotive,2,Standard,Allocated
ORD000244,2025-08-14,CUST00409,Pudukkottai,WH002,NAG_NH,SKU0018,FMC006,Hair Oil,FMCG,13,Standard,Allocated
ORD000245,2025-03-15,CUST01680,Pathardih,WH004,AMD_RDC,SKU0014,FMC002,Soap,FMCG,2,Express,Pending
ORD000246,2025-08-29,CUST01086,Ulhasnagar,WH008,CCU_RDC,SKU0039,APP003,Shirt,Apparel,5,Standard,Dispatched
ORD000247,2025-11-29,CUST00329,Madambakkam,WH001,MUM_NH,SKU0032,GRO008,Pulses,Grocery,102,Standard,Dispatched
ORD000248,2025-07-14,CUST01298,Chikodi,WH005,BLR_RDC,SKU0014,FMC002,Soap,FMCG,69,Express,Dispatched
ORD000249,2025-10-05,CUST00148,Kalavoor,WH007,MAA_RDC,SKU0012,ELE012,Power Bank,Electronics,8,Standard,Pending
ORD000250,2025-11-20,CUST02804,Kumaralingam,WH008,CCU_RDC,SKU0010,ELE010,Hard Drive,Electronics,8,Standard,Pending
ORD000251,2025-08-11,CUST00404,Lodhikheda,WH005,BLR_RDC,SKU0046,APP010,Track Pants,Apparel,6,Express,Dispatched
ORD000252,2025-08-16,CUST00682,Baloda Bazar,WH002,NAG_NH,SKU0042,APP006,Shoes,Apparel,13,Express,Allocated
ORD000253,2025-01-24,CUST01329,Bilhaur,WH002,NAG_NH,SKU0006,ELE006,Mouse,Electronics,2,Standard,Allocated
ORD000254,2025-07-11,CUST01765,Chhindwara,WH008,CCU_RDC,SKU0036,GRO012,Oats,Grocery,6,Standard,Pending
ORD000255,2025-07-30,CUST02319,Gingee,WH002,NAG_NH,SKU0020,FMC008,Body Lotion,FMCG,68,Express,Pending
ORD000256,2025-03-31,CUST00324,Chakrata,WH005,BLR_RDC,SKU0014,FMC002,Soap,FMCG,22,Standard,Allocated
ORD000257,2025-12-16,CUST00987,Raipur,WH005,BLR_RDC,SKU0024,FMC012,Tissue Pack,FMCG,80,Standard,Dispatched
ORD000258,2025-04-29,CUST01889,Purba Medinipur District,WH001,MUM_NH,SKU0014,FMC002,Soap,FMCG,37,Express,Allocated
ORD000259,2025-05-11,CUST02732,Dhaulpur,WH004,AMD_RDC,SKU0036,GRO012,Oats,Grocery,4,Standard,Allocated
ORD000260,2025-12-13,CUST02239,Kharkhauda,WH004,AMD_RDC,SKU0004,ELE004,Monitor,Electronics,10,Standard,Pending
ORD000261,2025-06-26,CUST02407,Neem Ka Thana,WH005,BLR_RDC,SKU0017,FMC005,Face Wash,FMCG,29,Standard,Dispatched
ORD000262,2025-12-20,CUST01025,Argaon,WH006,HYD_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,14,Standard,Allocated
ORD000263,2025-07-16,CUST01980,Walterganj,WH001,MUM_NH,SKU0014,FMC002,Soap,FMCG,51,Standard,Pending
ORD000264,2025-10-20,CUST01471,Kaliaganj,WH002,NAG_NH,SKU0044,APP008,Cap,Apparel,25,Standard,Allocated
ORD000265,2025-06-01,CUST00090,Morinda,WH005,BLR_RDC,SKU0019,FMC007,Deodorant,FMCG,45,Express,Allocated
ORD000266,2025-01-05,CUST02319,Arrah,WH008,CCU_RDC,SKU0038,APP002,Jeans,Apparel,18,Express,Dispatched
ORD000267,2025-11-07,CUST02035,Dhule,WH008,CCU_RDC,SKU0065,AUT008,Wiper Blade,Automotive,2,Standard,Pending
ORD000268,2025-06-30,CUST00898,Bhatkal,WH004,AMD_RDC,SKU0008,ELE008,Router,Electronics,20,Express,Pending
ORD000269,2025-12-14,CUST02953,Puri,WH003,DEL_RDC,SKU0070,HOM004,Electric Kettle,Home & Kitchen,17,Express,Dispatched
ORD000270,2025-03-12,CUST02574,Nellikkuppam,WH005,BLR_RDC,SKU0002,ELE002,Smartphone,Electronics,22,Standard,Dispatched
ORD000271,2025-01-21,CUST01266,Devarkonda,WH007,MAA_RDC,SKU0061,AUT004,Spark Plug,Automotive,21,Standard,Pending
ORD000272,2025-07-06,CUST03000,Madhavpur Ghed,WH008,CCU_RDC,SKU0047,APP011,Belt,Apparel,19,Standard,Pending
ORD000273,2025-06-17,CUST01702,Machilipatnam,WH004,AMD_RDC,SKU0018,FMC006,Hair Oil,FMCG,38,Standard,Pending
ORD000274,2025-10-04,CUST01499,Kodala,WH004,AMD_RDC,SKU0014,FMC002,Soap,FMCG,17,Standard,Dispatched
ORD000275,2025-03-26,CUST01053,Kamargaon,WH001,MUM_NH,SKU0027,GRO003,Sugar,Grocery,70,Standard,Allocated
ORD000276,2025-06-23,CUST00472,Shahgarh,WH002,NAG_NH,SKU0009,ELE009,SSD,Electronics,24,Standard,Pending
ORD000277,2025-04-26,CUST02771,Bilgram,WH002,NAG_NH,SKU0027,GRO003,Sugar,Grocery,19,Express,Dispatched
ORD000278,2025-10-13,CUST01499,Mataundh,WH003,DEL_RDC,SKU0047,APP011,Belt,Apparel,13,Standard,Allocated
ORD000279,2025-05-16,CUST02198,Jalandhar,WH002,NAG_NH,SKU0046,APP010,Track Pants,Apparel,1,Standard,Allocated
ORD000280,2025-12-11,CUST02754,Bantval,WH001,MUM_NH,SKU0048,APP012,Backpack,Apparel,48,Standard,Dispatched
ORD000281,2025-11-23,CUST01522,Raebareli,WH006,HYD_RDC,SKU0034,GRO010,Noodles,Grocery,49,Standard,Dispatched
ORD000282,2025-08-30,CUST00103,Nuapada,WH003,DEL_RDC,SKU0037,APP001,T-Shirt,Apparel,30,Standard,Dispatched
ORD000283,2025-11-09,CUST00907,Machhali Shahar,WH005,BLR_RDC,SKU0044,APP008,Cap,Apparel,3,Express,Pending
ORD000284,2025-08-26,CUST02872,Mokokchung,WH004,AMD_RDC,SKU0046,APP010,Track Pants,Apparel,41,Standard,Dispatched
ORD000285,2025-03-01,CUST00573,Kotma,WH002,NAG_NH,SKU0048,APP012,Backpack,Apparel,53,Standard,Pending
ORD000286,2025-09-10,CUST00476,Kharar,WH002,NAG_NH,SKU0036,GRO012,Oats,Grocery,39,Standard,Pending
ORD000287,2025-03-11,CUST01592,Gharaunda,WH003,DEL_RDC,SKU0001,ELE001,Laptop,Electronics,18,Standard,Allocated
ORD000288,2025-12-23,CUST02213,Sonamura,WH006,HYD_RDC,SKU0049,HEA001,Face Mask,Healthcare,43,Standard,Dispatched
ORD000289,2025-08-01,CUST02683,Gondal,WH008,CCU_RDC,SKU0038,APP002,Jeans,Apparel,10,Standard,Allocated
ORD000290,2025-05-24,CUST00135,Tirodi,WH001,MUM_NH,SKU0003,ELE003,Tablet,Electronics,27,Express,Allocated
ORD000291,2025-08-16,CUST01822,Panskura,WH001,MUM_NH,SKU0002,ELE002,Smartphone,Electronics,14,Standard,Allocated
ORD000292,2025-12-18,CUST01505,Panaji,WH003,DEL_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,7,Standard,Dispatched
ORD000293,2025-02-01,CUST01631,Chhatarpur,WH001,MUM_NH,SKU0006,ELE006,Mouse,Electronics,23,Standard,Pending
ORD000294,2025-08-21,CUST00376,Asansol,WH002,NAG_NH,SKU0002,ELE002,Smartphone,Electronics,8,Express,Pending
ORD000295,2025-11-24,CUST02446,Chanasma,WH008,CCU_RDC,SKU0026,GRO002,Wheat Flour,Grocery,83,Standard,Pending
ORD000296,2025-05-05,CUST00516,Todaraisingh,WH008,CCU_RDC,SKU0029,GRO005,Cooking Oil,Grocery,43,Standard,Pending
ORD000297,2025-10-11,CUST00849,Ramnagar,WH005,BLR_RDC,SKU0008,ELE008,Router,Electronics,3,Standard,Pending
ORD000298,2025-06-18,CUST00605,Sachendi,WH004,AMD_RDC,SKU0004,ELE004,Monitor,Electronics,8,Standard,Pending
ORD000299,2025-03-16,CUST00533,Paikpara,WH007,MAA_RDC,SKU0068,HOM002,Ceiling Fan,Home & Kitchen,9,Standard,Allocated
ORD000300,2025-02-26,CUST02708,Laungowal,WH004,AMD_RDC,SKU0024,FMC012,Tissue Pack,FMCG,45,Standard,Pending
ORD000301,2025-07-03,CUST00975,Jangipur,WH008,CCU_RDC,SKU0059,AUT002,Brake Pads,Automotive,1,Standard,Allocated
ORD000302,2025-03-31,CUST01087,Barpeta Road,WH001,MUM_NH,SKU0026,GRO002,Wheat Flour,Grocery,3,Standard,Pending
ORD000303,2025-09-27,CUST00466,Sonari,WH004,AMD_RDC,SKU0065,AUT008,Wiper Blade,Automotive,27,Express,Pending
ORD000304,2025-08-18,CUST01483,Narora,WH002,NAG_NH,SKU0047,APP011,Belt,Apparel,16,Standard,Dispatched
ORD000305,2025-08-20,CUST02064,Upper Siang,WH003,DEL_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,14,Standard,Dispatched
ORD000306,2025-12-04,CUST02136,Sriperumbudur,WH002,NAG_NH,SKU0025,GRO001,Rice,Grocery,6,Standard,Allocated
ORD000307,2025-02-01,CUST01962,Ambad,WH008,CCU_RDC,SKU0044,APP008,Cap,Apparel,2,Standard,Allocated
ORD000308,2025-02-25,CUST02009,Lalpur,WH008,CCU_RDC,SKU0060,AUT003,Car Battery,Automotive,11,Express,Allocated
ORD000309,2025-02-11,CUST01320,Phalodi,WH001,MUM_NH,SKU0074,HOM008,Water Bottle,Home & Kitchen,10,Standard,Pending
ORD000310,2025-03-06,CUST01127,Palghar,WH005,BLR_RDC,SKU0048,APP012,Backpack,Apparel,5,Standard,Dispatched
ORD000311,2025-10-08,CUST02917,Amudalavalasa,WH005,BLR_RDC,SKU0025,GRO001,Rice,Grocery,75,Standard,Allocated
ORD000312,2025-09-29,CUST01208,Faizabad,WH005,BLR_RDC,SKU0064,AUT007,Tyre Inflator,Automotive,10,Standard,Dispatched
ORD000313,2025-08-09,CUST00407,Krishnarajpet,WH003,DEL_RDC,SKU0046,APP010,Track Pants,Apparel,39,Express,Pending
ORD000314,2025-11-30,CUST02259,Siddharthnagar,WH001,MUM_NH,SKU0057,HEA009,Pain Relief Spray,Healthcare,42,Express,Pending
ORD000315,2025-08-20,CUST00936,Yavatmal,WH002,NAG_NH,SKU0061,AUT004,Spark Plug,Automotive,14,Standard,Allocated
ORD000316,2025-07-24,CUST01704,Mattur,WH005,BLR_RDC,SKU0032,GRO008,Pulses,Grocery,59,Express,Pending
ORD000317,2025-08-07,CUST01281,Palle,WH008,CCU_RDC,SKU0001,ELE001,Laptop,Electronics,11,Express,Allocated
ORD000318,2025-03-20,CUST02814,Khandela,WH001,MUM_NH,SKU0059,AUT002,Brake Pads,Automotive,24,Standard,Pending
ORD000319,2025-02-13,CUST00382,Khunti,WH007,MAA_RDC,SKU0003,ELE003,Tablet,Electronics,3,Standard,Pending
ORD000320,2025-03-08,CUST02279,Botad,WH002,NAG_NH,SKU0072,HOM006,Plastic Chair,Home & Kitchen,24,Standard,Dispatched
ORD000321,2025-10-15,CUST01351,Balapur,WH004,AMD_RDC,SKU0056,HEA008,Bandages,Healthcare,36,Express,Pending
ORD000322,2025-07-01,CUST02726,Hathras,WH004,AMD_RDC,SKU0010,ELE010,Hard Drive,Electronics,14,Express,Allocated
ORD000323,2025-01-27,CUST01179,Amroha,WH007,MAA_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,93,Standard,Allocated
ORD000324,2025-02-23,CUST02368,Basanti,WH006,HYD_RDC,SKU0012,ELE012,Power Bank,Electronics,23,Standard,Pending
ORD000325,2025-12-03,CUST01976,Lohardaga,WH005,BLR_RDC,SKU0009,ELE009,SSD,Electronics,5,Standard,Pending
ORD000326,2025-10-12,CUST01506,Chakrata,WH008,CCU_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,23,Standard,Allocated
ORD000327,2025-04-26,CUST01758,Kasaragod District,WH004,AMD_RDC,SKU0060,AUT003,Car Battery,Automotive,10,Standard,Dispatched
ORD000328,2025-11-08,CUST02695,Niphad,WH004,AMD_RDC,SKU0070,HOM004,Electric Kettle,Home & Kitchen,2,Express,Allocated
ORD000329,2025-04-03,CUST01120,Murliganj,WH003,DEL_RDC,SKU0031,GRO007,Coffee,Grocery,4,Express,Allocated
ORD000330,2025-06-23,CUST01438,Cuttack,WH006,HYD_RDC,SKU0023,FMC011,Hand Wash,FMCG,30,Standard,Pending
ORD000331,2025-10-17,CUST02693,Wokha,WH004,AMD_RDC,SKU0007,ELE007,Printer,Electronics,5,Standard,Pending
ORD000332,2025-11-21,CUST00126,Jalaun,WH004,AMD_RDC,SKU0071,HOM005,Cookware Set,Home & Kitchen,5,Standard,Dispatched
ORD000333,2025-04-21,CUST01541,Attayyampatti,WH008,CCU_RDC,SKU0050,HEA002,Hand Gloves,Healthcare,34,Standard,Allocated
ORD000334,2025-03-22,CUST01516,Uska,WH004,AMD_RDC,SKU0005,ELE005,Keyboard,Electronics,22,Standard,Dispatched
ORD000335,2025-10-18,CUST02443,Hirakud,WH008,CCU_RDC,SKU0009,ELE009,SSD,Electronics,11,Standard,Pending
ORD000336,2025-03-22,CUST02531,Sattenapalle,WH007,MAA_RDC,SKU0010,ELE010,Hard Drive,Electronics,5,Standard,Dispatched
ORD000337,2025-05-20,CUST01815,Katghora,WH006,HYD_RDC,SKU0009,ELE009,SSD,Electronics,3,Express,Allocated
ORD000338,2025-11-07,CUST01811,Khargupur,WH001,MUM_NH,SKU0028,GRO004,Salt,Grocery,125,Standard,Allocated
ORD000339,2025-09-20,CUST00467,Panihati,WH005,BLR_RDC,SKU0036,GRO012,Oats,Grocery,14,Standard,Allocated
ORD000340,2025-05-26,CUST02778,Arumuganeri,WH001,MUM_NH,SKU0043,APP007,Socks,Apparel,15,Express,Dispatched
ORD000341,2025-09-27,CUST02733,Champhai,WH007,MAA_RDC,SKU0020,FMC008,Body Lotion,FMCG,63,Standard,Pending
ORD000342,2025-07-22,CUST02455,Sarila,WH005,BLR_RDC,SKU0049,HEA001,Face Mask,Healthcare,15,Standard,Pending
ORD000343,2025-06-04,CUST00866,Raia,WH008,CCU_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,14,Express,Pending
ORD000344,2025-05-29,CUST01344,Ladakh,WH003,DEL_RDC,SKU0043,APP007,Socks,Apparel,33,Standard,Pending
ORD000345,2025-08-09,CUST00720,Mungra Badshahpur,WH008,CCU_RDC,SKU0065,AUT008,Wiper Blade,Automotive,16,Standard,Allocated
ORD000346,2025-12-27,CUST00943,Sadat,WH005,BLR_RDC,SKU0061,AUT004,Spark Plug,Automotive,18,Standard,Dispatched
ORD000347,2025-02-06,CUST01627,Bachhrawan,WH006,HYD_RDC,SKU0012,ELE012,Power Bank,Electronics,23,Express,Pending
ORD000348,2025-01-10,CUST01884,Baragarh,WH001,MUM_NH,SKU0001,ELE001,Laptop,Electronics,28,Standard,Allocated
ORD000349,2025-08-08,CUST02349,Allahabad,WH007,MAA_RDC,SKU0074,HOM008,Water Bottle,Home & Kitchen,37,Standard,Dispatched
ORD000350,2025-05-29,CUST00472,Umri,WH004,AMD_RDC,SKU0052,HEA004,Thermometer,Healthcare,27,Standard,Pending
ORD000351,2025-03-29,CUST02532,Aroor,WH003,DEL_RDC,SKU0013,FMC001,Shampoo,FMCG,42,Standard,Dispatched
ORD000352,2025-02-15,CUST01789,Sidhi,WH003,DEL_RDC,SKU0026,GRO002,Wheat Flour,Grocery,47,Standard,Pending
ORD000353,2025-10-29,CUST01641,Pachmarhi,WH008,CCU_RDC,SKU0075,HOM009,Dustbin,Home & Kitchen,14,Standard,Pending
ORD000354,2025-06-08,CUST01391,Kamuthi,WH002,NAG_NH,SKU0041,APP005,Hoodie,Apparel,7,Standard,Allocated
ORD000355,2025-02-09,CUST02091,Bilashi,WH002,NAG_NH,SKU0071,HOM005,Cookware Set,Home & Kitchen,6,Express,Pending
ORD000356,2025-09-19,CUST00795,Savarkundla,WH004,AMD_RDC,SKU0005,ELE005,Keyboard,Electronics,34,Express,Allocated
ORD000357,2025-11-27,CUST00605,Sabalpur,WH001,MUM_NH,SKU0073,HOM007,Storage Box,Home & Kitchen,45,Standard,Pending
ORD000358,2025-05-12,CUST00809,Heggadadevankote,WH002,NAG_NH,SKU0054,HEA006,Vitamin Tablets,Healthcare,2,Standard,Dispatched
ORD000359,2025-12-02,CUST00309,Kharba,WH004,AMD_RDC,SKU0072,HOM006,Plastic Chair,Home & Kitchen,10,Standard,Dispatched
ORD000360,2025-08-26,CUST02310,Fyzabad,WH002,NAG_NH,SKU0015,FMC003,Toothpaste,FMCG,127,Express,Dispatched
ORD000361,2025-12-15,CUST02313,Khusropur,WH004,AMD_RDC,SKU0065,AUT008,Wiper Blade,Automotive,29,Express,Dispatched
ORD000362,2025-06-15,CUST02570,Chharra,WH003,DEL_RDC,SKU0038,APP002,Jeans,Apparel,40,Standard,Pending
ORD000363,2025-02-04,CUST01921,Pithapuram,WH001,MUM_NH,SKU0049,HEA001,Face Mask,Healthcare,57,Standard,Dispatched
ORD000364,2025-05-21,CUST02423,Alibag,WH008,CCU_RDC,SKU0010,ELE010,Hard Drive,Electronics,10,Standard,Allocated
ORD000365,2025-02-07,CUST01272,Seram,WH003,DEL_RDC,SKU0019,FMC007,Deodorant,FMCG,65,Standard,Allocated
ORD000366,2025-01-30,CUST01511,Daulatpur,WH004,AMD_RDC,SKU0016,FMC004,Detergent,FMCG,5,Standard,Pending
ORD000367,2025-02-16,CUST02520,Nakur,WH001,MUM_NH,SKU0006,ELE006,Mouse,Electronics,42,Standard,Dispatched
ORD000368,2025-08-25,CUST02378,Sirsaganj,WH001,MUM_NH,SKU0063,AUT006,Coolant,Automotive,13,Standard,Dispatched
ORD000369,2025-08-19,CUST02342,Nandgaon,WH005,BLR_RDC,SKU0022,FMC010,Floor Cleaner,FMCG,6,Express,Pending
ORD000370,2025-11-06,CUST01949,Pathakpura,WH002,NAG_NH,SKU0009,ELE009,SSD,Electronics,11,Standard,Pending
ORD000371,2025-08-19,CUST00424,Pallavaram,WH004,AMD_RDC,SKU0009,ELE009,SSD,Electronics,2,Standard,Dispatched
ORD000372,2025-09-16,CUST02647,Turuvekere,WH005,BLR_RDC,SKU0058,AUT001,Engine Oil,Automotive,3,Standard,Pending
ORD000373,2025-12-29,CUST01794,Kendujhar,WH002,NAG_NH,SKU0038,APP002,Jeans,Apparel,16,Standard,Dispatched
ORD000374,2025-11-09,CUST00651,Bhandu,WH006,HYD_RDC,SKU0036,GRO012,Oats,Grocery,34,Standard,Allocated
ORD000375,2025-07-18,CUST01675,Ausa,WH008,CCU_RDC,SKU0054,HEA006,Vitamin Tablets,Healthcare,19,Express,Allocated
ORD000376,2025-11-20,CUST02652,Mul,WH003,DEL_RDC,SKU0042,APP006,Shoes,Apparel,7,Standard,Pending
ORD000377,2025-02-18,CUST02286,Siddhaur,WH005,BLR_RDC,SKU0048,APP012,Backpack,Apparel,22,Express,Allocated
ORD000378,2025-05-10,CUST02965,Bhuban,WH008,CCU_RDC,SKU0038,APP002,Jeans,Apparel,19,Express,Dispatched
ORD000379,2025-06-20,CUST00334,Bazpur,WH008,CCU_RDC,SKU0062,AUT005,Air Filter,Automotive,2,Standard,Dispatched
ORD000380,2025-06-29,CUST01271,Kotla,WH002,NAG_NH,SKU0075,HOM009,Dustbin,Home & Kitchen,10,Express,Dispatched
ORD000381,2025-07-20,CUST00529,Sadaseopet,WH002,NAG_NH,SKU0005,ELE005,Keyboard,Electronics,43,Standard,Dispatched
ORD000382,2025-06-08,CUST02290,Dharasana,WH001,MUM_NH,SKU0008,ELE008,Router,Electronics,6,Standard,Dispatched
ORD000383,2025-06-18,CUST00524,Namkhana Community Development Block,WH007,MAA_RDC,SKU0016,FMC004,Detergent,FMCG,102,Express,Dispatched
ORD000384,2025-12-17,CUST02157,Prakasha,WH005,BLR_RDC,SKU0055,HEA007,First Aid Kit,Healthcare,27,Standard,Dispatched
ORD000385,2025-08-05,CUST02083,Alampur,WH005,BLR_RDC,SKU0036,GRO012,Oats,Grocery,43,Standard,Pending
ORD000386,2025-06-08,CUST00739,Panchla,WH006,HYD_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,47,Standard,Allocated
ORD000387,2025-04-09,CUST00928,Moram,WH007,MAA_RDC,SKU0051,HEA003,Sanitizer,Healthcare,32,Standard,Pending
ORD000388,2025-06-01,CUST00415,Rangapara,WH001,MUM_NH,SKU0032,GRO008,Pulses,Grocery,20,Standard,Dispatched
ORD000389,2025-09-27,CUST00155,Jiran,WH008,CCU_RDC,SKU0021,FMC009,Dishwash Liquid,FMCG,95,Express,Allocated
ORD000390,2025-11-13,CUST00537,Bhadravati,WH003,DEL_RDC,SKU0029,GRO005,Cooking Oil,Grocery,113,Standard,Allocated
ORD000391,2025-03-25,CUST00741,Narmada,WH002,NAG_NH,SKU0034,GRO010,Noodles,Grocery,20,Express,Dispatched
ORD000392,2025-08-13,CUST00179,Rupnagar,WH005,BLR_RDC,SKU0034,GRO010,Noodles,Grocery,6,Standard,Allocated
ORD000393,2025-05-02,CUST01820,Kurduvadi,WH001,MUM_NH,SKU0035,GRO011,Spices,Grocery,87,Standard,Allocated
ORD000394,2025-08-18,CUST00959,Dankaur,WH001,MUM_NH,SKU0069,HOM003,Mixer Grinder,Home & Kitchen,49,Standard,Pending
