city_id,state,city,latitude,longitude,region,logistics_tier,demand_weight,warehouse_candidate
C00324,Bihar,Dalsingh Sarai,25.66795,85.83636,East,Tier 3,0.2,False
C00325,Bihar,Darbhanga,26.0,86.0,East,Tier 3,0.2,False
C00326,Bihar,Daudnagar,25.03473,84.40095,East,Tier 3,0.2,False
C00327,Bihar,Dehri,24.90247,84.18217,East,Tier 3,0.2,False
C00328,Bihar,Dhaka,26.67479,85.16698,East,Tier 3,0.2,False
C00329,Bihar,Dighwara,25.74434,85.01003,East,Tier 3,0.2,False
C00330,Bihar,Dinapore,25.63705,85.04794,East,Tier 3,0.2,False
C00331,Bihar,Dumra,26.56708,85.5204,East,Tier 3,0.2,False
C00332,Bihar,Dumraon,25.55265,84.15149,East,Tier 3,0.2,False
C00333,Bihar,Fatwa,25.50958,85.30504,East,Tier 3,0.2,False
C00334,Bihar,Forbesganj,26.30253,87.26556,East,Tier 3,0.2,False
C00335,Bihar,Gaya,24.79686,85.00385,East,Tier 3,0.2,False
C00336,Bihar,Ghoga,25.21738,87.1571,East,Tier 3,0.2,False
C00337,Bihar,Gopalganj,26.5,84.33333,East,Tier 3,0.2,False
C00338,Bihar,Hajipur,25.68544,85.20981,East,Tier 3,0.2,False
C00339,Bihar,Hilsa,25.31642,85.28234,East,Tier 3,0.2,False
C00340,Bihar,Hisua,24.8336,85.41729,East,Tier 3,0.2,False
C00341,Bihar,Islampur,25.14075,85.20587,East,Tier 3,0.2,False
C00342,Bihar,Jagdispur,25.46811,84.41939,East,Tier 3,0.2,False
C00343,Bihar,Jahanabad,25.21368,84.9871,East,Tier 3,0.2,False
C00344,Bihar,Jamalpur,25.31258,86.48888,East,Tier 3,0.2,False
C00345,Bihar,Jamui,24.92082,86.17538,East,Tier 3,0.2,False
C00346,Bihar,Jaynagar,26.59048,86.13791,East,Tier 3,0.2,False
C00347,Bihar,Jehanabad,25.20701,84.99573,East,Tier 3,0.2,False
C00348,Bihar,Jha-Jha,24.77107,86.37888,East,Tier 3,0.2,False
C00349,Bihar,Jhanjharpur,26.26467,86.27993,East,Tier 3,0.2,False
C00350,Bihar,Jogbani,26.39905,87.26525,East,Tier 3,0.2,False
C00351,Bihar,Kaimur District,25.05077,83.58261,East,Tier 3,0.2,False
C00352,Bihar,Kasba,25.85643,87.53836,East,Tier 3,0.2,False
C00353,Bihar,Katihar,25.5,87.6,East,Tier 3,0.2,False
C00354,Bihar,Khagaria,25.5022,86.46708,East,Tier 3,0.2,False
C00355,Bihar,Khagaul,25.57898,85.04564,East,Tier 3,0.2,False
C00356,Bihar,Kharagpur,25.12446,86.55578,East,Tier 3,0.2,False
C00357,Bihar,Khusropur,25.48174,85.38492,East,Tier 3,0.2,False
C00358,Bihar,Kishanganj,26.3,88.0,East,Tier 3,0.2,False
C00359,Bihar,Koath,25.32643,84.25983,East,Tier 3,0.2,False
C00360,Bihar,Koelwar,25.58055,84.79751,East,Tier 3,0.2,False
C00361,Bihar,Lakhisarai,25.2,86.2,East,Tier 3,0.2,False
C00362,Bihar,Lalganj,25.86894,85.17394,East,Tier 3,0.2,False
C00363,Bihar,Luckeesarai,25.1765,86.0947,East,Tier 3,0.2,False
C00364,Bihar,Madhepura,25.8,87.0,East,Tier 3,0.2,False
C00365,Bihar,Madhipura,25.92127,86.79271,East,Tier 3,0.2,False
C00366,Bihar,Madhubani,26.35367,86.07169,East,Tier 3,0.2,False
C00367,Bihar,Maharajgani,26.11017,84.50365,East,Tier 3,0.2,False
C00368,Bihar,Mairwa,26.23218,84.16349,East,Tier 3,0.2,False
C00369,Bihar,Maner,25.64602,84.87291,East,Tier 3,0.2,False
C00370,Bihar,Manihari,25.33891,87.61998,East,Tier 3,0.2,False
C00371,Bihar,Marhaura,25.97349,84.86796,East,Tier 3,0.2,False
C00372,Bihar,Masaurhi Buzurg,25.35417,85.03195,East,Tier 3,0.2,False
C00373,Bihar,Mohiuddinnagar,25.57374,85.66944,East,Tier 3,0.2,False
C00374,Bihar,Mokameh,25.39662,85.9219,East,Tier 3,0.2,False
C00375,Bihar,Monghyr,25.37459,86.47455,East,Tier 3,0.2,False
C00376,Bihar,Mothihari,26.64862,84.91656,East,Tier 3,0.2,False
C00377,Bihar,Munger,25.36099,86.46515,East,Tier 3,0.2,False
C00378,Bihar,Murliganj,25.8969,86.99577,East,Tier 3,0.2,False
C00379,Bihar,Muzaffarpur,26.16667,85.41667,East,Tier 3,0.2,False
C00380,Bihar,Nabinagar,24.60681,84.12624,East,Tier 3,0.2,False
C00381,Bihar,Nalanda,25.25,85.58333,East,Tier 3,0.2,False
C00382,Bihar,Nasriganj,25.0514,84.32839,East,Tier 3,0.2,False
C00383,Bihar,Naugachhia,25.38807,87.09906,East,Tier 3,0.2,False
C00384,Bihar,Nawada,24.75,85.5,East,Tier 3,0.2,False
C00385,Bihar,Nirmali,26.31397,86.58537,East,Tier 3,0.2,False
C00386,Bihar,Pashchim Champaran,27.0,84.5,East,Tier 3,0.2,False
C00387,Bihar,Patna,25.41667,85.16667,East,Tier 2,0.6,False
C00388,Bihar,Piro,25.33218,84.40454,East,Tier 3,0.2,False
C00389,Bihar,Pupri,26.47079,85.70311,East,Tier 3,0.2,False
C00390,Bihar,Purba Champaran,26.58333,84.83333,East,Tier 3,0.2,False
C00391,Bihar,Purnia,25.81614,87.40708,East,Tier 3,0.2,False
C00392,Bihar,Rafiganj,24.81757,84.63445,East,Tier 3,0.2,False
C00393,Bihar,Raghunathpur,25.64492,87.91762,East,Tier 3,0.2,False
C00394,Bihar,Rajgir,25.02828,85.42079,East,Tier 3,0.2,False
C00395,Bihar,Ramnagar,27.16371,84.32342,East,Tier 3,0.2,False
C00396,Bihar,Raxaul,26.97982,84.85065,East,Tier 3,0.2,False
C00397,Bihar,Revelganj,25.78976,84.63596,East,Tier 3,0.2,False
C00398,Bihar,Rohtas,24.97941,84.02774,East,Tier 3,0.2,False
C00399,Bihar,Rusera,25.75355,86.02597,East,Tier 3,0.2,False
C00400,Bihar,Sagauli,26.7639,84.74341,East,Tier 3,0.2,False
C00401,Bihar,Saharsa,25.87498,86.59611,East,Tier 3,0.2,False
C00402,Bihar,Samastipur,25.75,85.91667,East,Tier 3,0.2,False
C00403,Bihar,Saran,25.91667,84.75,East,Tier 3,0.2,False
C00404,Bihar,Shahbazpur,26.30511,87.28865,East,Tier 3,0.2,False
C00405,Bihar,Shahpur,25.60293,84.40412,East,Tier 3,0.2,False
C00406,Bihar,Sheikhpura,25.13073,85.78176,East,Tier 3,0.2,False
C00407,Bihar,Sheohar,26.5,85.3,East,Tier 3,0.2,False
C00408,Bihar,Sherghati,24.5595,84.79162,East,Tier 3,0.2,False
C00409,Bihar,Silao,25.08358,85.42804,East,Tier 3,0.2,False
C00410,Bihar,Sitamarhi,26.66667,85.5,East,Tier 3,0.2,False
C00411,Bihar,Siwan,26.22096,84.35609,East,Tier 3,0.2,False
C00412,Bihar,Supaul,26.25,86.8,East,Tier 3,0.2,False
C00413,Bihar,Teghra,25.49043,85.94001,East,Tier 3,0.2,False
C00414,Bihar,Tekari,24.94253,84.84265,East,Tier 3,0.2,False
C00415,Bihar,Thakurganj,26.42742,88.13112,East,Tier 3,0.2,False
C00416,Bihar,Vaishali,25.75,85.41667,East,Tier 3,0.2,False
C00417,Bihar,Waris Aliganj,25.0172,85.64047,East,Tier 3,0.2,False
C00418,Chhattisgarh,Akaltara,22.02463,82.42641,Central,Tier 3,0.2,False
C00419,Chhattisgarh,Ambagarh Chauki,20.77644,80.74608,Central,Tier 3,0.2,False
C00420,Chhattisgarh,Ambikapur,23.11892,83.19537,Central,Tier 3,0.2,False
C00421,Chhattisgarh,Arang,21.19639,81.96912,Central,Tier 3,0.2,False
C00422,Chhattisgarh,Baikunthpur,23.26206,82.56051,Central,Tier 3,0.2,False
C00423,Chhattisgarh,Balod,20.73081,81.20578,Central,Tier 3,0.2,False
C00424,Chhattisgarh,Baloda,22.1389,82.48171,Central,Tier 3,0.2,False
C00425,Chhattisgarh,Baloda Bazar,21.65678,82.16062,Central,Tier 3,0.2,False
C00426,Chhattisgarh,Basna,21.27885,82.8267,Central,Tier 3,0.2,False
C00427,Chhattisgarh,Bastar,19.26794,81.73828,Central,Tier 3,0.2,False
C00428,Chhattisgarh,Bemetara,21.71556,81.53423,Central,Tier 3,0.2,False
C00429,Chhattisgarh,Bhanpuri,21.0919,80.93218,Central,Tier 3,0.2,False
C00430,Chhattisgarh,Bhatapara,21.735,81.94711,Central,Tier 3,0.2,False
C00431,Chhattisgarh,Bhatgaon,21.15,81.7,Central,Tier 3,0.2,False
C00432,Chhattisgarh,Bhilai,21.20919,81.4285,Central,Tier 3,0.2,False
C00433,Chhattisgarh,Bijapur,18.84322,80.7761,Central,Tier 3,0.2,False
C00434,Chhattisgarh,Bilaspur,22.38333,82.13333,Central,Tier 3,0.2,False
C00435,Chhattisgarh,Champa,22.03532,82.64234,Central,Tier 3,0.2,False
C00436,Chhattisgarh,Chhuikhadan,21.52316,80.99788,Central,Tier 3,0.2,False
C00437,Chhattisgarh,Deori,21.45,82.61667,Central,Tier 3,0.2,False
C00438,Chhattisgarh,Dhamtari,20.70718,81.54874,Central,Tier 3,0.2,False
C00439,Chhattisgarh,Dongargaon,20.97172,80.85077,Central,Tier 3,0.2,False
C00440,Chhattisgarh,Dongargarh,21.18893,80.75459,Central,Tier 3,0.2,False
C00441,Chhattisgarh,Durg,21.15,81.4,Central,Tier 3,0.2,False
C00442,Chhattisgarh,Gandai,21.66667,81.10013,Central,Tier 3,0.2,False
C00443,Chhattisgarh,Gariaband,20.63323,82.06221,Central,Tier 3,0.2,False
C00444,Chhattisgarh,Gaurela,22.75449,81.90107,Central,Tier 3,0.2,False
C00445,Chhattisgarh,Gharghoda,22.17427,83.3517,Central,Tier 3,0.2,False
C00446,Chhattisgarh,Gidam,18.97431,81.39894,Central,Tier 3,0.2,False
C00447,Chhattisgarh,Jagdalpur,19.08136,82.02131,Central,Tier 3,0.2,False
C00448,Chhattisgarh,Janjgir,22.00922,82.5778,Central,Tier 3,0.2,False
C00449,Chhattisgarh,Janjgir-Champa,21.9,82.7,Central,Tier 3,0.2,False
C00450,Chhattisgarh,Jashpur,22.78495,83.84573,Central,Tier 3,0.2,False
C00451,Chhattisgarh,Jashpurnagar,22.88783,84.13864,Central,Tier 3,0.2,False
C00452,Chhattisgarh,Junagarh,19.85993,82.93385,Central,Tier 3,0.2,False
C00453,Chhattisgarh,Kabeerdham,22.1,81.2,Central,Tier 3,0.2,False
C00454,Chhattisgarh,Kanker,20.27193,81.49177,Central,Tier 3,0.2,False
C00455,Chhattisgarh,Katghora,22.50247,82.54279,Central,Tier 3,0.2,False
C00456,Chhattisgarh,Kawardha,22.00853,81.23148,Central,Tier 3,0.2,False
C00457,Chhattisgarh,Khairagarh,21.41859,80.97942,Central,Tier 3,0.2,False
C00458,Chhattisgarh,Khamharia,20.976,82.25116,Central,Tier 3,0.2,False
C00459,Chhattisgarh,Kharod,21.7442,82.5788,Central,Tier 3,0.2,False
C00460,Chhattisgarh,Kharsia,21.98953,83.10476,Central,Tier 3,0.2,False
C00461,Chhattisgarh,Kirandul,18.63649,81.25827,Central,Tier 3,0.2,False
C00462,Chhattisgarh,Kondagaon,19.59083,81.664,Central,Tier 3,0.2,False
C00463,Chhattisgarh,Korba,22.5,82.6,Central,Tier 3,0.2,False
C00464,Chhattisgarh,Koriya,23.48326,82.15037,Central,Tier 3,0.2,False
C00465,Chhattisgarh,Kota,22.29507,82.02366,Central,Tier 3,0.2,False
C00466,Chhattisgarh,Kotaparh,19.14256,82.32536,Central,Tier 3,0.2,False
C00467,Chhattisgarh,Kumhari,21.26667,81.51667,Central,Tier 3,0.2,False
C00468,Chhattisgarh,Kurud,20.83073,81.72212,Central,Tier 3,0.2,False
C00469,Chhattisgarh,Lormi,22.27434,81.70181,Central,Tier 3,0.2,False
C00470,Chhattisgarh,Mahasamund,21.2,82.5,Central,Tier 3,0.2,False
C00471,Chhattisgarh,Mungeli,22.06566,81.68543,Central,Tier 3,0.2,False
C00472,Chhattisgarh,Narayanpur,19.60426,81.08119,Central,Tier 3,0.2,False
C00473,Chhattisgarh,Narharpur,20.44892,81.62004,Central,Tier 3,0.2,False
C00474,Chhattisgarh,Pandaria,22.22495,81.40994,Central,Tier 3,0.2,False
C00475,Chhattisgarh,Pandatarai,22.18714,81.32815,Central,Tier 3,0.2,False
C00476,Chhattisgarh,Pasan,22.84412,82.19823,Central,Tier 3,0.2,False
C00477,Chhattisgarh,Patan,21.03333,81.53333,Central,Tier 3,0.2,False
C00478,Chhattisgarh,Pathalgaon,22.55656,83.46355,Central,Tier 3,0.2,False
C00479,Chhattisgarh,Pendra,22.77548,81.95968,Central,Tier 3,0.2,False
C00480,Chhattisgarh,Pithora,21.25021,82.51707,Central,Tier 3,0.2,False
C00481,Chhattisgarh,Raigarh,22.08582,83.30603,Central,Tier 3,0.2,False
C00482,Chhattisgarh,Raipur,21.25621,81.69022,Central,Tier 2,0.6,False
C00483,Chhattisgarh,Raj Nandgaon,21.16667,81.0,Central,Tier 3,0.2,False
C00484,Chhattisgarh,Raj-Nandgaon,21.09687,81.0289,Central,Tier 3,0.2,False
C00485,Chhattisgarh,Ramanuj Ganj,23.80637,83.69981,Central,Tier 3,0.2,False
C00486,Chhattisgarh,Ratanpur,22.2866,82.16823,Central,Tier 3,0.2,False
C00487,Chhattisgarh,Sakti,22.02662,82.96091,Central,Tier 3,0.2,False
C00488,Chhattisgarh,Saraipali,21.3153,83.00629,Central,Tier 3,0.2,False
C00489,Chhattisgarh,Sarangarh,21.58614,83.0785,Central,Tier 3,0.2,False
C00490,Chhattisgarh,Seorinarayan,21.72055,82.59344,Central,Tier 3,0.2,False
C00491,Chhattisgarh,Simga,21.6281,81.70376,Central,Tier 3,0.2,False
C00492,Chhattisgarh,Surguja,22.89624,83.09631,Central,Tier 3,0.2,False
C00493,Chhattisgarh,Takhatpur,22.12915,81.86959,Central,Tier 3,0.2,False
C00494,Chhattisgarh,Umarkot,19.66529,82.20629,Central,Tier 3,0.2,False
C00495,Chhattisgarh,Uttar Bastar Kanker,20.2,81.1,Central,Tier 3,0.2,False
C00496,Delhi,Alipur,28.79862,77.13314,North,Tier 3,0.2,False
C00497,Delhi,Bawana,28.7982,77.03431,North,Tier 3,0.2,False
C00498,Delhi,Central Delhi,28.64857,77.21895,North,Tier 3,0.2,False
C00499,Delhi,Deoli,28.50254,77.23117,North,Tier 3,0.2,False
C00500,Delhi,East Delhi,28.66242,77.29122,North,Tier 3,0.2,False
C00501,Delhi,Karol Bagh,28.65136,77.19072,North,Tier 3,0.2,False
C00502,Delhi,Najafgarh,28.60922,76.97982,North,Tier 3,0.2,False
C00503,Delhi,Nangloi Jat,28.67957,77.06799,North,Tier 3,0.2,False
C00504,Delhi,Narela,28.85267,77.09288,North,Tier 3,0.2,False
C00505,Delhi,New Delhi,28.63576,77.22445,North,Tier 1,1.0,True
C00506,Delhi,North Delhi,28.6692,77.22273,North,Tier 3,0.2,False
C00507,Delhi,North East Delhi,28.6869,77.30195,North,Tier 3,0.2,False
C00508,Delhi,North West Delhi,28.70113,77.10154,North,Tier 3,0.2,False
C00509,Delhi,Pitampura,28.68964,77.13126,North,Tier 3,0.2,False
C00510,Delhi,Rohini,28.74322,77.06778,North,Tier 3,0.2,False
C00511,Delhi,South Delhi,28.53009,77.25174,North,Tier 3,0.2,False
C00512,Delhi,South West Delhi,28.5806,77.0672,North,Tier 3,0.2,False
C00513,Delhi,West Delhi,28.65655,77.10068,North,Tier 3,0.2,False
C00514,Goa,Aldona,15.59337,73.87482,West,Tier 3,0.2,False
C00515,Goa,Arambol,15.68681,73.70449,West,Tier 3,0.2,False
C00516,Goa,Baga,15.56517,73.75517,West,Tier 3,0.2,False
C00517,Goa,Bambolim,15.46361,73.8531,West,Tier 3,0.2,False
C00518,Goa,Bandora,15.40823,73.98129,West,Tier 3,0.2,False
C00519,Goa,Benaulim,15.26435,73.92812,West,Tier 3,0.2,False
C00520,Goa,Calangute,15.5439,73.7553,West,Tier 3,0.2,False
C00521,Goa,Candolim,15.51807,73.76259,West,Tier 3,0.2,False
C00522,Goa,Carapur,15.56588,73.98713,West,Tier 3,0.2,False
C00523,Goa,Cavelossim,15.17255,73.94194,West,Tier 3,0.2,False
C00524,Goa,Chicalim,15.39835,73.84216,West,Tier 3,0.2,False
C00525,Goa,Chinchinim,15.21447,73.97555,West,Tier 3,0.2,False
C00526,Goa,Colovale,15.63522,73.82426,West,Tier 3,0.2,False
C00527,Goa,Colva,15.27976,73.92285,West,Tier 3,0.2,False
C00528,Goa,Cortalim,15.40247,73.90881,West,Tier 3,0.2,False
C00529,Goa,Cuncolim,15.1773,73.99392,West,Tier 3,0.2,False
C00530,Goa,Curchorem,15.26349,74.10875,West,Tier 3,0.2,False
C00531,Goa,Curti,15.41667,74.01667,West,Tier 3,0.2,False
C00532,Goa,Davorlim,15.27221,73.99242,West,Tier 3,0.2,False
C00533,Goa,Dicholi,15.59319,73.94571,West,Tier 3,0.2,False
C00534,Goa,Goa Velha,15.44384,73.88572,West,Tier 3,0.2,False
C00535,Goa,Guirim,15.57552,73.80722,West,Tier 3,0.2,False
C00536,Goa,Jua,15.5307,73.95047,West,Tier 3,0.2,False
C00537,Goa,Kankon,15.02698,74.04617,West,Tier 3,0.2,False
C00538,Goa,Madgaon,15.27501,73.95786,West,Tier 3,0.2,False
C00539,Goa,Mapuca,15.59154,73.80898,West,Tier 3,0.2,False
C00540,Goa,Morjim,15.63097,73.73903,West,Tier 3,0.2,False
C00541,Goa,Mormugao,15.38914,73.81491,West,Tier 3,0.2,False
C00542,Goa,Navelim,15.53333,73.98333,West,Tier 3,0.2,False
C00543,Goa,North Goa,15.53397,73.96408,West,Tier 3,0.2,False
C00544,Goa,Palle,15.46667,74.08333,West,Tier 3,0.2,False
C00545,Goa,Panaji,15.49574,73.82624,West,Tier 3,0.2,False
C00546,Goa,Pernem,15.723,73.79511,West,Tier 3,0.2,False
C00547,Goa,Ponda,15.40341,74.01519,West,Tier 3,0.2,False
C00548,Goa,Quepem,15.2128,74.0772,West,Tier 3,0.2,False
C00549,Goa,Queula,15.39011,73.98557,West,Tier 3,0.2,False
C00550,Goa,Raia,15.30499,73.97096,West,Tier 3,0.2,False
C00551,Goa,Saligao,15.55359,73.79036,West,Tier 3,0.2,False
C00552,Goa,Sancoale,15.37794,73.90352,West,Tier 3,0.2,False
C00553,Goa,Sanguem,15.22901,74.15149,West,Tier 3,0.2,False
C00554,Goa,Sanquelim,15.56422,74.00799,West,Tier 3,0.2,False
C00555,Goa,Sanvordem,15.26269,74.11965,West,Tier 3,0.2,False
C00556,Goa,Serula,15.54774,73.84329,West,Tier 3,0.2,False
C00557,Goa,Solim,15.61521,73.7674,West,Tier 3,0.2,False
C00558,Goa,South Goa,15.20425,74.16733,West,Tier 3,0.2,False
C00559,Goa,Taleigao,15.46915,73.83285,West,Tier 3,0.2,False
C00560,Goa,Vagator,15.59766,73.74496,West,Tier 3,0.2,False
C00561,Goa,Valpoy,15.53239,74.13671,West,Tier 3,0.2,False
C00562,Goa,Varca,15.23237,73.94311,West,Tier 3,0.2,False
C00563,Goa,Vasco Da Gama,15.39585,73.81568,West,Tier 3,0.2,False
C00564,Gujarat,Abrama,20.85865,72.90648,West,Tier 3,0.2,False
C00565,Gujarat,Adalaj,23.16453,72.58107,West,Tier 3,0.2,False
C00566,Gujarat,Agol,23.15,72.26666667,West,Tier 3,0.2,False
C00567,Gujarat,Ahmedabad,23.02579,72.58727,West,Tier 1,1.0,True
C00568,Gujarat,Ahwa,20.75718,73.68626,West,Tier 3,0.2,False
C00569,Gujarat,Akrund,23.28333333,73.11666667,West,Tier 3,0.2,False
C00570,Gujarat,Amod,21.99317,72.87047,West,Tier 3,0.2,False
C00571,Gujarat,"Amod,",21.991,72.871,West,Tier 3,0.2,False
C00572,Gujarat,Amreli,21.50789,71.18323,West,Tier 3,0.2,False
C00573,Gujarat,Amroli,21.25084,72.83878,West,Tier 3,0.2,False
C00574,Gujarat,Anand,22.4,72.75,West,Tier 3,0.2,False
C00575,Gujarat,Anjar,23.11316,70.02671,West,Tier 3,0.2,False
C00576,Gujarat,Ankleshwar,21.63236,72.99001,West,Tier 3,0.2,False
C00577,Gujarat,Babra,21.84577,71.30544,West,Tier 3,0.2,False
C00578,Gujarat,Bagasara,21.48333333,70.95,West,Tier 3,0.2,False
C00579,Gujarat,Bagasra,21.48719,70.95516,West,Tier 3,0.2,False
C00580,Gujarat,Bakharla,21.731517,69.635296,West,Tier 3,0.2,False
C00581,Gujarat,Balagam,21.36666667,70.1,West,Tier 3,0.2,False
C00582,Gujarat,Balasinor,22.955891,73.336499,West,Tier 3,0.2,False
C00583,Gujarat,Balisana,23.816436,72.257536,West,Tier 3,0.2,False
C00584,Gujarat,Bamanbore,22.41666667,71.01666667,West,Tier 3,0.2,False
C00585,Gujarat,Banas Kantha,24.25,72.5,West,Tier 3,0.2,False
C00586,Gujarat,Bandia,23.39604,69.01155,West,Tier 3,0.2,False
C00587,Gujarat,Bantva,21.48815,70.07576,West,Tier 3,0.2,False
C00588,Gujarat,Bardoli,21.12297,73.11151,West,Tier 3,0.2,False
C00589,Gujarat,Bedi,22.50143,70.04363,West,Tier 3,0.2,False
C00590,Gujarat,Bhachau,23.29858,70.34279,West,Tier 3,0.2,False
C00591,Gujarat,Bhadran,22.3593,72.9005,West,Tier 3,0.2,False
C00592,Gujarat,Bhandu,23.7,72.36666667,West,Tier 3,0.2,False
C00593,Gujarat,Bhanvad,21.93053,69.78081,West,Tier 3,0.2,False
C00594,Gujarat,Bharuch,21.69482,72.9805,West,Tier 3,0.2,False
C00595,Gujarat,Bhatha,21.18333333,72.76666667,West,Tier 3,0.2,False
C00596,Gujarat,Bhavnagar,21.76287,72.15331,West,Tier 3,0.2,False
C00597,Gujarat,Bhayavadar,21.85523,70.24791,West,Tier 3,0.2,False
C00598,Gujarat,Bhildi,24.18333333,72.03333333,West,Tier 3,0.2,False
C00599,Gujarat,Bhojpur Dharampur,23.25,69.67,West,Tier 3,0.2,False
C00600,Gujarat,Bhuj,23.25397,69.66928,West,Tier 3,0.2,False
C00601,Gujarat,Bilimora,20.76957,72.96134,West,Tier 3,0.2,False
C00602,Gujarat,Bilkha,21.4415,70.60063,West,Tier 3,0.2,False
C00603,Gujarat,Borsad,22.40788,72.89817,West,Tier 3,0.2,False
C00604,Gujarat,Botad,22.16917,71.66671,West,Tier 3,0.2,False
C00605,Gujarat,Chaklasi,22.6532,72.94497,West,Tier 3,0.2,False
C00606,Gujarat,Chalala,21.41073,71.16621,West,Tier 3,0.2,False
C00607,Gujarat,Chaloda,22.8,72.45,West,Tier 3,0.2,False
C00608,Gujarat,Champaner,22.4859,73.5371,West,Tier 3,0.2,False
C00609,Gujarat,Chanasma,23.71472,72.11279,West,Tier 3,0.2,False
C00610,Gujarat,Chhala,23.30779,72.77404,West,Tier 3,0.2,False
C00611,Gujarat,Chhota Udepur,22.30401,74.0158,West,Tier 3,0.2,False
C00612,Gujarat,Chikhli,20.75751,73.06268,West,Tier 3,0.2,False
C00613,Gujarat,Chotila,22.42347,71.19641,West,Tier 3,0.2,False
C00614,Gujarat,Chuda,22.48333333,71.68333333,West,Tier 3,0.2,False
C00615,Gujarat,Dabhoda,23.16666667,72.73333333,West,Tier 3,0.2,False
C00616,Gujarat,Dabhoi,22.18333,73.43333,West,Tier 3,0.2,False
C00617,Gujarat,Dahegam,23.16903,72.82161,West,Tier 3,0.2,False
C00618,Gujarat,Dahod,22.52,74.15,West,Tier 3,0.2,False
C00619,Gujarat,Dakor,22.75268,73.14967,West,Tier 3,0.2,False
C00620,Gujarat,Damnagar,21.69232,71.51747,West,Tier 3,0.2,False
C00621,Gujarat,Dandi,21.32988,72.62484,West,Tier 3,0.2,False
C00622,Gujarat,Dangs (India),20.75,73.75,West,Tier 3,0.2,False
C00623,Gujarat,Danta,24.18861111,72.76583333,West,Tier 3,0.2,False
C00624,Gujarat,Dayapar,23.63371,68.90192,West,Tier 3,0.2,False
C00625,Gujarat,Delvada,20.77544,71.04646,West,Tier 3,0.2,False
C00626,Gujarat,Delwada,20.7833,71.05,West,Tier 3,0.2,False
C00627,Gujarat,Detroj,23.33333333,72.18333333,West,Tier 3,0.2,False
C00628,Gujarat,Devbhumi Dwarka,22.20253,69.65498,West,Tier 3,0.2,False
C00629,Gujarat,Devgadh Bariya,22.70517,73.90882,West,Tier 3,0.2,False
C00630,Gujarat,Dhandhuka,22.38185,71.98664,West,Tier 3,0.2,False
C00631,Gujarat,Dhanera,24.50967,72.02343,West,Tier 3,0.2,False
C00632,Gujarat,Dhansura,23.35,73.2,West,Tier 3,0.2,False
C00633,Gujarat,Dharampur,20.53693,73.17368,West,Tier 3,0.2,False
C00634,Gujarat,Dharasana,20.68333333,72.91666667,West,Tier 3,0.2,False
C00635,Gujarat,Dhari,21.32855,71.02645,West,Tier 3,0.2,False
C00636,Gujarat,Dhasa,21.8,71.51666667,West,Tier 3,0.2,False
C00637,Gujarat,Dhola,21.88129,71.77269,West,Tier 3,0.2,False
C00638,Gujarat,Dholera,22.248,72.195,West,Tier 3,0.2,False
C00639,Gujarat,Dholka,22.72732,72.44128,West,Tier 3,0.2,False
C00640,Gujarat,Dhoraji,21.73359,70.45004,West,Tier 3,0.2,False
C00641,Gujarat,Dhrangadhra,22.99167,71.46793,West,Tier 3,0.2,False
C00642,Gujarat,Dhrol,22.567,70.41769,West,Tier 3,0.2,False
C00643,Gujarat,Dhuwaran,22.23779,72.7591,West,Tier 3,0.2,False
C00644,Gujarat,Disa,24.25612,72.17928,West,Tier 3,0.2,False
C00645,Gujarat,Dohad,22.9,74.0,West,Tier 3,0.2,False
C00646,Gujarat,Dumkhal,21.7396,73.8449,West,Tier 3,0.2,False
C00647,Gujarat,Dungarpur,21.28777,71.7556,West,Tier 3,0.2,False
C00648,Gujarat,Dwarka,22.23944,68.96778,West,Tier 3,0.2,False
C00649,Gujarat,Gadhada,21.96957,71.57828,West,Tier 3,0.2,False
C00650,Gujarat,Gandevi,20.81214,72.99811,West,Tier 3,0.2,False
C00651,Gujarat,Gandhidham,23.08333,70.13333,West,Tier 3,0.2,False
C00652,Gujarat,Gandhinagar,23.21667,72.68333,West,Tier 3,0.2,False
C00653,Gujarat,Gariadhar,21.53889,71.57737,West,Tier 3,0.2,False
C00654,Gujarat,Ghodasar,24.45,71.85,West,Tier 3,0.2,False
C00655,Gujarat,Ghogha,21.68813,72.2763,West,Tier 3,0.2,False
C00656,Gujarat,Gir Somnath,20.91287,70.3671,West,Tier 3,0.2,False
C00657,Gujarat,Godhra,22.77547,73.61488,West,Tier 3,0.2,False
C00658,Gujarat,Gondal,21.96074,70.80255,West,Tier 3,0.2,False
C00659,Gujarat,Gorwa,22.3301,73.1611,West,Tier 3,0.2,False
C00660,Gujarat,Halenda,22.088185,71.05171,West,Tier 3,0.2,False
C00661,Gujarat,Halol,22.50321,73.47242,West,Tier 3,0.2,False
C00662,Gujarat,Halvad,23.01516,71.18029,West,Tier 3,0.2,False
C00663,Gujarat,Hansot,21.58496,72.80764,West,Tier 3,0.2,False
C00664,Gujarat,Harij,23.69356,71.907,West,Tier 3,0.2,False
C00665,Gujarat,Harsol,23.36,73.02,West,Tier 3,0.2,False
C00666,Gujarat,Hathuran,21.5,72.97,West,Tier 3,0.2,False
C00667,Gujarat,Himatnagar,23.59893,72.96602,West,Tier 3,0.2,False
C00668,Gujarat,Idar,23.83,73.0,West,Tier 3,0.2,False
C00669,Gujarat,Jakhau,23.21861111,68.71694444,West,Tier 3,0.2,False
