shipment_id,order_id,warehouse_id,warehouse_code,destination_city,sku_id,sku_code,shipment_quantity,dispatch_date,estimated_delivery,shipment_status
SHP000224,ORD000224,WH001,MUM_NH,Soyibug,SKU0056,HEA008,67,2025-07-05,2025-07-07,Delivered
SHP000225,ORD000225,WH008,CCU_RDC,Balimila,SKU0056,HEA008,41,2025-08-16,2025-08-21,Delivered
SHP000226,ORD000226,WH006,HYD_RDC,Koratla,SKU0034,GRO010,17,2025-05-28,2025-05-29,Delivered
SHP000227,ORD000227,WH003,DEL_RDC,Surandai,SKU0062,AUT005,4,2025-01-15,2025-01-19,Delivered
SHP000228,ORD000228,WH008,CCU_RDC,Kandukur,SKU0037,APP001,46,2025-03-24,2025-03-29,Delivered
SHP000229,ORD000229,WH006,HYD_RDC,Gandai,SKU0034,GRO010,53,2025-02-18,2025-02-21,Delivered
SHP000230,ORD000230,WH002,NAG_NH,Thrissur District,SKU0010,ELE010,4,2025-11-29,2025-12-04,Delivered
SHP000231,ORD000231,WH002,NAG_NH,Vidisha,SKU0074,HOM008,19,2025-09-20,2025-09-27,Delivered
SHP000232,ORD000232,WH004,AMD_RDC,Serchhip,SKU0074,HOM008,54,2025-09-06,2025-09-13,Delivered
SHP000233,ORD000233,WH008,CCU_RDC,Gumia,SKU0019,FMC007,71,2025-03-17,2025-03-20,Delivered
SHP000234,ORD000234,WH007,MAA_RDC,Bijawar,SKU0026,GRO002,66,2025-03-11,2025-03-16,Delivered
SHP000235,ORD000235,WH003,DEL_RDC,Thasra,SKU0021,FMC009,44,2025-09-17,2025-09-24,Delivered
SHP000236,ORD000236,WH005,BLR_RDC,Kashipur,SKU0019,FMC007,47,2025-06-03,2025-06-06,Delivered
SHP000237,ORD000237,WH004,AMD_RDC,Radhakund,SKU0006,ELE006,32,2025-03-18,2025-03-25,Delivered
SHP000238,ORD000238,WH003,DEL_RDC,Karamsad,SKU0009,ELE009,23,2025-06-21,2025-06-23,Delivered
SHP000239,ORD000239,WH002,NAG_NH,Churulia,SKU0075,HOM009,25,2025-08-24,2025-08-29,Delivered
SHP000240,ORD000240,WH005,BLR_RDC,Sardoi,SKU0051,HEA003,16,2025-10-21,2025-10-28,Delivered
SHP000241,ORD000241,WH001,MUM_NH,Modasa,SKU0044,APP008,3,2025-06-14,2025-06-15,Delivered
SHP000242,ORD000242,WH006,HYD_RDC,Fort Gloster,SKU0055,HEA007,13,2025-12-07,2025-12-14,Delivered
SHP000243,ORD000243,WH002,NAG_NH,Arangaon,SKU0063,AUT006,2,2025-03-06,2025-03-11,Delivered
SHP000244,ORD000244,WH002,NAG_NH,Pudukkottai,SKU0018,FMC006,13,2025-08-14,2025-08-20,Delivered
SHP000245,ORD000245,WH004,AMD_RDC,Pathardih,SKU0014,FMC002,2,2025-03-15,2025-03-16,Delivered
SHP000246,ORD000246,WH008,CCU_RDC,Ulhasnagar,SKU0039,APP003,5,2025-08-30,2025-09-05,Delivered
SHP000247,ORD000247,WH001,MUM_NH,Madambakkam,SKU0032,GRO008,102,2025-11-29,2025-12-04,Delivered
SHP000248,ORD000248,WH005,BLR_RDC,Chikodi,SKU0014,FMC002,69,2025-07-16,2025-07-18,Delivered
SHP000249,ORD000249,WH007,MAA_RDC,Kalavoor,SKU0012,ELE012,8,2025-10-07,2025-10-10,Delivered
SHP000250,ORD000250,WH008,CCU_RDC,Kumaralingam,SKU0010,ELE010,8,2025-11-22,2025-11-27,Delivered
SHP000251,ORD000251,WH005,BLR_RDC,Lodhikheda,SKU0046,APP010,6,2025-08-13,2025-08-15,Delivered
SHP000252,ORD000252,WH002,NAG_NH,Baloda Bazar,SKU0042,APP006,13,2025-08-18,2025-08-20,Delivered
SHP000253,ORD000253,WH002,NAG_NH,Bilhaur,SKU0006,ELE006,2,2025-01-25,2025-01-31,Delivered
SHP000254,ORD000254,WH008,CCU_RDC,Chhindwara,SKU0036,GRO012,6,2025-07-13,2025-07-18,Delivered
SHP000255,ORD000255,WH002,NAG_NH,Gingee,SKU0020,FMC008,68,2025-08-01,2025-08-02,Delivered
SHP000256,ORD000256,WH005,BLR_RDC,Chakrata,SKU0014,FMC002,22,2025-03-31,2025-04-06,Delivered
SHP000257,ORD000257,WH005,BLR_RDC,Raipur,SKU0024,FMC012,80,2025-12-18,2025-12-24,Delivered
SHP000258,ORD000258,WH001,MUM_NH,Purba Medinipur District,SKU0014,FMC002,37,2025-05-01,2025-05-02,Delivered
SHP000259,ORD000259,WH004,AMD_RDC,Dhaulpur,SKU0036,GRO012,4,2025-05-13,2025-05-20,Delivered
SHP000260,ORD000260,WH004,AMD_RDC,Kharkhauda,SKU0004,ELE004,10,2025-12-14,2025-12-20,Delivered
SHP000261,ORD000261,WH005,BLR_RDC,Neem Ka Thana,SKU0017,FMC005,29,2025-06-28,2025-07-01,Delivered
SHP000262,ORD000262,WH006,HYD_RDC,Argaon,SKU0055,HEA007,14,2025-12-21,2025-12-26,Delivered
SHP000263,ORD000263,WH001,MUM_NH,Walterganj,SKU0014,FMC002,51,2025-07-16,2025-07-22,Delivered
SHP000264,ORD000264,WH002,NAG_NH,Kaliaganj,SKU0044,APP008,25,2025-10-22,2025-10-29,Delivered
SHP000265,ORD000265,WH005,BLR_RDC,Morinda,SKU0019,FMC007,45,2025-06-03,2025-06-05,Delivered
SHP000266,ORD000266,WH008,CCU_RDC,Arrah,SKU0038,APP002,18,2025-01-06,2025-01-08,Delivered
SHP000267,ORD000267,WH008,CCU_RDC,Dhule,SKU0065,AUT008,2,2025-11-08,2025-11-12,Delivered
SHP000268,ORD000268,WH004,AMD_RDC,Bhatkal,SKU0008,ELE008,20,2025-07-02,2025-07-04,Delivered
SHP000269,ORD000269,WH003,DEL_RDC,Puri,SKU0070,HOM004,17,2025-12-16,2025-12-17,Delivered
SHP000270,ORD000270,WH005,BLR_RDC,Nellikkuppam,SKU0002,ELE002,22,2025-03-14,2025-03-17,Delivered
SHP000271,ORD000271,WH007,MAA_RDC,Devarkonda,SKU0061,AUT004,21,2025-01-22,2025-01-29,Delivered
SHP000272,ORD000272,WH008,CCU_RDC,Madhavpur Ghed,SKU0047,APP011,19,2025-07-08,2025-07-15,Delivered
SHP000273,ORD000273,WH004,AMD_RDC,Machilipatnam,SKU0018,FMC006,38,2025-06-18,2025-06-21,Delivered
SHP000274,ORD000274,WH004,AMD_RDC,Kodala,SKU0014,FMC002,17,2025-10-04,2025-10-09,Delivered
SHP000275,ORD000275,WH001,MUM_NH,Kamargaon,SKU0027,GRO003,70,2025-03-26,2025-03-30,Delivered
SHP000276,ORD000276,WH002,NAG_NH,Shahgarh,SKU0009,ELE009,24,2025-06-23,2025-06-26,Delivered
SHP000277,ORD000277,WH002,NAG_NH,Bilgram,SKU0027,GRO003,19,2025-04-26,2025-04-27,Delivered
SHP000278,ORD000278,WH003,DEL_RDC,Mataundh,SKU0047,APP011,13,2025-10-14,2025-10-21,Delivered
SHP000279,ORD000279,WH002,NAG_NH,Jalandhar,SKU0046,APP010,1,2025-05-16,2025-05-22,Delivered
SHP000280,ORD000280,WH001,MUM_NH,Bantval,SKU0048,APP012,48,2025-12-12,2025-12-19,Delivered
SHP000281,ORD000281,WH006,HYD_RDC,Raebareli,SKU0034,GRO010,49,2025-11-23,2025-11-29,Delivered
SHP000282,ORD000282,WH003,DEL_RDC,Nuapada,SKU0037,APP001,30,2025-08-31,2025-09-06,Delivered
SHP000283,ORD000283,WH005,BLR_RDC,Machhali Shahar,SKU0044,APP008,3,2025-11-09,2025-11-10,Delivered
SHP000284,ORD000284,WH004,AMD_RDC,Mokokchung,SKU0046,APP010,41,2025-08-28,2025-08-31,Delivered
SHP000285,ORD000285,WH002,NAG_NH,Kotma,SKU0048,APP012,53,2025-03-01,2025-03-07,Delivered
SHP000286,ORD000286,WH002,NAG_NH,Kharar,SKU0036,GRO012,39,2025-09-10,2025-09-14,Delivered
SHP000287,ORD000287,WH003,DEL_RDC,Gharaunda,SKU0001,ELE001,18,2025-03-13,2025-03-20,Delivered
SHP000288,ORD000288,WH006,HYD_RDC,Sonamura,SKU0049,HEA001,43,2025-12-24,2025-12-27,Delivered
SHP000289,ORD000289,WH008,CCU_RDC,Gondal,SKU0038,APP002,10,2025-08-03,2025-08-07,Delivered
SHP000290,ORD000290,WH001,MUM_NH,Tirodi,SKU0003,ELE003,27,2025-05-24,2025-05-26,Delivered
SHP000291,ORD000291,WH001,MUM_NH,Panskura,SKU0002,ELE002,14,2025-08-16,2025-08-22,Delivered
SHP000292,ORD000292,WH003,DEL_RDC,Panaji,SKU0054,HEA006,7,2025-12-20,2025-12-27,Delivered
SHP000293,ORD000293,WH001,MUM_NH,Chhatarpur,SKU0006,ELE006,23,2025-02-03,2025-02-10,Delivered
SHP000294,ORD000294,WH002,NAG_NH,Asansol,SKU0002,ELE002,8,2025-08-22,2025-08-24,Delivered
SHP000295,ORD000295,WH008,CCU_RDC,Chanasma,SKU0026,GRO002,83,2025-11-26,2025-12-03,Delivered
SHP000296,ORD000296,WH008,CCU_RDC,Todaraisingh,SKU0029,GRO005,43,2025-05-06,2025-05-13,Delivered
SHP000297,ORD000297,WH005,BLR_RDC,Ramnagar,SKU0008,ELE008,3,2025-10-12,2025-10-16,Delivered
SHP000298,ORD000298,WH004,AMD_RDC,Sachendi,SKU0004,ELE004,8,2025-06-20,2025-06-26,Delivered
SHP000299,ORD000299,WH007,MAA_RDC,Paikpara,SKU0068,HOM002,9,2025-03-17,2025-03-22,Delivered
SHP000300,ORD000300,WH004,AMD_RDC,Laungowal,SKU0024,FMC012,45,2025-02-26,2025-03-03,Delivered
SHP000301,ORD000301,WH008,CCU_RDC,Jangipur,SKU0059,AUT002,1,2025-07-05,2025-07-11,Delivered
SHP000302,ORD000302,WH001,MUM_NH,Barpeta Road,SKU0026,GRO002,3,2025-04-02,2025-04-06,Delivered
SHP000303,ORD000303,WH004,AMD_RDC,Sonari,SKU0065,AUT008,27,2025-09-28,2025-09-30,Delivered
SHP000304,ORD000304,WH002,NAG_NH,Narora,SKU0047,APP011,16,2025-08-18,2025-08-23,Delivered
SHP000305,ORD000305,WH003,DEL_RDC,Upper Siang,SKU0022,FMC010,14,2025-08-20,2025-08-25,Delivered
SHP000306,ORD000306,WH002,NAG_NH,Sriperumbudur,SKU0025,GRO001,6,2025-12-05,2025-12-10,Delivered
SHP000307,ORD000307,WH008,CCU_RDC,Ambad,SKU0044,APP008,2,2025-02-03,2025-02-06,Delivered
SHP000308,ORD000308,WH008,CCU_RDC,Lalpur,SKU0060,AUT003,11,2025-02-25,2025-02-26,Delivered
SHP000309,ORD000309,WH001,MUM_NH,Phalodi,SKU0074,HOM008,10,2025-02-11,2025-02-17,Delivered
SHP000310,ORD000310,WH005,BLR_RDC,Palghar,SKU0048,APP012,5,2025-03-08,2025-03-12,Delivered
SHP000311,ORD000311,WH005,BLR_RDC,Amudalavalasa,SKU0025,GRO001,75,2025-10-10,2025-10-14,Delivered
SHP000312,ORD000312,WH005,BLR_RDC,Faizabad,SKU0064,AUT007,10,2025-09-29,2025-10-05,Delivered
SHP000313,ORD000313,WH003,DEL_RDC,Krishnarajpet,SKU0046,APP010,39,2025-08-10,2025-08-12,Delivered
SHP000314,ORD000314,WH001,MUM_NH,Siddharthnagar,SKU0057,HEA009,42,2025-12-02,2025-12-04,Delivered
SHP000315,ORD000315,WH002,NAG_NH,Yavatmal,SKU0061,AUT004,14,2025-08-21,2025-08-24,Delivered
SHP000316,ORD000316,WH005,BLR_RDC,Mattur,SKU0032,GRO008,59,2025-07-24,2025-07-26,Delivered
SHP000317,ORD000317,WH008,CCU_RDC,Palle,SKU0001,ELE001,11,2025-08-08,2025-08-09,Delivered
SHP000318,ORD000318,WH001,MUM_NH,Khandela,SKU0059,AUT002,24,2025-03-22,2025-03-28,Delivered
SHP000319,ORD000319,WH007,MAA_RDC,Khunti,SKU0003,ELE003,3,2025-02-14,2025-02-17,Delivered
SHP000320,ORD000320,WH002,NAG_NH,Botad,SKU0072,HOM006,24,2025-03-09,2025-03-14,Delivered
SHP000321,ORD000321,WH004,AMD_RDC,Balapur,SKU0056,HEA008,36,2025-10-16,2025-10-18,Delivered
SHP000322,ORD000322,WH004,AMD_RDC,Hathras,SKU0010,ELE010,14,2025-07-03,2025-07-04,Delivered
SHP000323,ORD000323,WH007,MAA_RDC,Amroha,SKU0022,FMC010,93,2025-01-28,2025-02-01,Delivered
SHP000324,ORD000324,WH006,HYD_RDC,Basanti,SKU0012,ELE012,23,2025-02-24,2025-03-02,Delivered
SHP000325,ORD000325,WH005,BLR_RDC,Lohardaga,SKU0009,ELE009,5,2025-12-04,2025-12-07,Delivered
SHP000326,ORD000326,WH008,CCU_RDC,Chakrata,SKU0054,HEA006,23,2025-10-13,2025-10-18,Delivered
SHP000327,ORD000327,WH004,AMD_RDC,Kasaragod District,SKU0060,AUT003,10,2025-04-28,2025-05-04,Delivered
SHP000328,ORD000328,WH004,AMD_RDC,Niphad,SKU0070,HOM004,2,2025-11-10,2025-11-11,Delivered
SHP000329,ORD000329,WH003,DEL_RDC,Murliganj,SKU0031,GRO007,4,2025-04-04,2025-04-05,Delivered
SHP000330,ORD000330,WH006,HYD_RDC,Cuttack,SKU0023,FMC011,30,2025-06-25,2025-07-02,Delivered
SHP000331,ORD000331,WH004,AMD_RDC,Wokha,SKU0007,ELE007,5,2025-10-17,2025-10-23,Delivered
SHP000332,ORD000332,WH004,AMD_RDC,Jalaun,SKU0071,HOM005,5,2025-11-23,2025-11-30,Delivered
SHP000333,ORD000333,WH008,CCU_RDC,Attayyampatti,SKU0050,HEA002,34,2025-04-23,2025-04-26,Delivered
SHP000334,ORD000334,WH004,AMD_RDC,Uska,SKU0005,ELE005,22,2025-03-22,2025-03-28,Delivered
SHP000335,ORD000335,WH008,CCU_RDC,Hirakud,SKU0009,ELE009,11,2025-10-18,2025-10-24,Delivered
SHP000336,ORD000336,WH007,MAA_RDC,Sattenapalle,SKU0010,ELE010,5,2025-03-22,2025-03-25,Delivered
SHP000337,ORD000337,WH006,HYD_RDC,Katghora,SKU0009,ELE009,3,2025-05-21,2025-05-23,Delivered
SHP000338,ORD000338,WH001,MUM_NH,Khargupur,SKU0028,GRO004,125,2025-11-08,2025-11-12,Delivered
SHP000339,ORD000339,WH005,BLR_RDC,Panihati,SKU0036,GRO012,14,2025-09-21,2025-09-26,Delivered
SHP000340,ORD000340,WH001,MUM_NH,Arumuganeri,SKU0043,APP007,15,2025-05-27,2025-05-29,Delivered
SHP000341,ORD000341,WH007,MAA_RDC,Champhai,SKU0020,FMC008,63,2025-09-28,2025-10-04,Delivered
SHP000342,ORD000342,WH005,BLR_RDC,Sarila,SKU0049,HEA001,15,2025-07-23,2025-07-26,Delivered
SHP000343,ORD000343,WH008,CCU_RDC,Raia,SKU0074,HOM008,14,2025-06-05,2025-06-06,Delivered
SHP000344,ORD000344,WH003,DEL_RDC,Ladakh,SKU0043,APP007,33,2025-05-31,2025-06-07,Delivered
SHP000345,ORD000345,WH008,CCU_RDC,Mungra Badshahpur,SKU0065,AUT008,16,2025-08-09,2025-08-14,Delivered
SHP000346,ORD000346,WH005,BLR_RDC,Sadat,SKU0061,AUT004,18,2025-12-27,2025-12-30,Delivered
SHP000347,ORD000347,WH006,HYD_RDC,Bachhrawan,SKU0012,ELE012,23,2025-02-08,2025-02-09,Delivered
SHP000348,ORD000348,WH001,MUM_NH,Baragarh,SKU0001,ELE001,28,2025-01-10,2025-01-14,Delivered
SHP000349,ORD000349,WH007,MAA_RDC,Allahabad,SKU0074,HOM008,37,2025-08-08,2025-08-11,Delivered
SHP000350,ORD000350,WH004,AMD_RDC,Umri,SKU0052,HEA004,27,2025-05-31,2025-06-04,Delivered
SHP000351,ORD000351,WH003,DEL_RDC,Aroor,SKU0013,FMC001,42,2025-03-29,2025-04-02,Delivered
SHP000352,ORD000352,WH003,DEL_RDC,Sidhi,SKU0026,GRO002,47,2025-02-16,2025-02-19,Delivered
SHP000353,ORD000353,WH008,CCU_RDC,Pachmarhi,SKU0075,HOM009,14,2025-10-31,2025-11-04,Delivered
SHP000354,ORD000354,WH002,NAG_NH,Kamuthi,SKU0041,APP005,7,2025-06-09,2025-06-14,Delivered
SHP000355,ORD000355,WH002,NAG_NH,Bilashi,SKU0071,HOM005,6,2025-02-10,2025-02-11,Delivered
SHP000356,ORD000356,WH004,AMD_RDC,Savarkundla,SKU0005,ELE005,34,2025-09-21,2025-09-22,Delivered
SHP000357,ORD000357,WH001,MUM_NH,Sabalpur,SKU0073,HOM007,45,2025-11-27,2025-12-02,Delivered
SHP000358,ORD000358,WH002,NAG_NH,Heggadadevankote,SKU0054,HEA006,2,2025-05-12,2025-05-19,Delivered
SHP000359,ORD000359,WH004,AMD_RDC,Kharba,SKU0072,HOM006,10,2025-12-02,2025-12-07,Delivered
SHP000360,ORD000360,WH002,NAG_NH,Fyzabad,SKU0015,FMC003,127,2025-08-28,2025-08-30,Delivered
SHP000361,ORD000361,WH004,AMD_RDC,Khusropur,SKU0065,AUT008,29,2025-12-16,2025-12-17,Delivered
SHP000362,ORD000362,WH003,DEL_RDC,Chharra,SKU0038,APP002,40,2025-06-15,2025-06-22,Delivered
SHP000363,ORD000363,WH001,MUM_NH,Pithapuram,SKU0049,HEA001,57,2025-02-06,2025-02-10,Delivered
SHP000364,ORD000364,WH008,CCU_RDC,Alibag,SKU0010,ELE010,10,2025-05-21,2025-05-26,Delivered
SHP000365,ORD000365,WH003,DEL_RDC,Seram,SKU0019,FMC007,65,2025-02-09,2025-02-16,Delivered
SHP000366,ORD000366,WH004,AMD_RDC,Daulatpur,SKU0016,FMC004,5,2025-01-30,2025-02-06,Delivered
SHP000367,ORD000367,WH001,MUM_NH,Nakur,SKU0006,ELE006,42,2025-02-16,2025-02-21,Delivered
SHP000368,ORD000368,WH001,MUM_NH,Sirsaganj,SKU0063,AUT006,13,2025-08-27,2025-09-02,Delivered
SHP000369,ORD000369,WH005,BLR_RDC,Nandgaon,SKU0022,FMC010,6,2025-08-21,2025-08-23,Delivered
SHP000370,ORD000370,WH002,NAG_NH,Pathakpura,SKU0009,ELE009,11,2025-11-06,2025-11-13,Delivered
SHP000371,ORD000371,WH004,AMD_RDC,Pallavaram,SKU0009,ELE009,2,2025-08-21,2025-08-26,Delivered
SHP000372,ORD000372,WH005,BLR_RDC,Turuvekere,SKU0058,AUT001,3,2025-09-16,2025-09-22,Delivered
SHP000373,ORD000373,WH002,NAG_NH,Kendujhar,SKU0038,APP002,16,2025-12-30,2026-01-02,In Transit
SHP000374,ORD000374,WH006,HYD_RDC,Bhandu,SKU0036,GRO012,34,2025-11-10,2025-11-15,Delivered
SHP000375,ORD000375,WH008,CCU_RDC,Ausa,SKU0054,HEA006,19,2025-07-20,2025-07-22,Delivered
SHP000376,ORD000376,WH003,DEL_RDC,Mul,SKU0042,APP006,7,2025-11-22,2025-11-26,Delivered
SHP000377,ORD000377,WH005,BLR_RDC,Siddhaur,SKU0048,APP012,22,2025-02-19,2025-02-20,Delivered
SHP000378,ORD000378,WH008,CCU_RDC,Bhuban,SKU0038,APP002,19,2025-05-12,2025-05-14,Delivered
SHP000379,ORD000379,WH008,CCU_RDC,Bazpur,SKU0062,AUT005,2,2025-06-22,2025-06-29,Delivered
SHP000380,ORD000380,WH002,NAG_NH,Kotla,SKU0075,HOM009,10,2025-06-30,2025-07-02,Delivered
SHP000381,ORD000381,WH002,NAG_NH,Sadaseopet,SKU0005,ELE005,43,2025-07-21,2025-07-28,Delivered
SHP000382,ORD000382,WH001,MUM_NH,Dharasana,SKU0008,ELE008,6,2025-06-09,2025-06-14,Delivered
SHP000383,ORD000383,WH007,MAA_RDC,Namkhana Community Development Block,SKU0016,FMC004,102,2025-06-18,2025-06-19,Delivered
SHP000384,ORD000384,WH005,BLR_RDC,Prakasha,SKU0055,HEA007,27,2025-12-18,2025-12-24,Delivered
SHP000385,ORD000385,WH005,BLR_RDC,Alampur,SKU0036,GRO012,43,2025-08-05,2025-08-11,Delivered
SHP000386,ORD000386,WH006,HYD_RDC,Panchla,SKU0021,FMC009,47,2025-06-10,2025-06-17,Delivered
SHP000387,ORD000387,WH007,MAA_RDC,Moram,SKU0051,HEA003,32,2025-04-11,2025-04-17,Delivered
SHP000388,ORD000388,WH001,MUM_NH,Rangapara,SKU0032,GRO008,20,2025-06-02,2025-06-05,Delivered
SHP000389,ORD000389,WH008,CCU_RDC,Jiran,SKU0021,FMC009,95,2025-09-28,2025-09-30,Delivered
SHP000390,ORD000390,WH003,DEL_RDC,Bhadravati,SKU0029,GRO005,113,2025-11-13,2025-11-19,Delivered
SHP000391,ORD000391,WH002,NAG_NH,Narmada,SKU0034,GRO010,20,2025-03-25,2025-03-27,Delivered
SHP000392,ORD000392,WH005,BLR_RDC,Rupnagar,SKU0034,GRO010,6,2025-08-14,2025-08-19,Delivered
SHP000393,ORD000393,WH001,MUM_NH,Kurduvadi,SKU0035,GRO011,87,2025-05-03,2025-05-10,Delivered
SHP000394,ORD000394,WH001,MUM_NH,Dankaur,SKU0069,HOM003,49,2025-08-20,2025-08-25,Delivered
SHP000395,ORD000395,WH004,AMD_RDC,Kalol,SKU0071,HOM005,10,2025-08-31,2025-09-03,Delivered
SHP000396,ORD000396,WH003,DEL_RDC,Bairagnia,SKU0066,AUT009,19,2025-08-16,2025-08-17,Delivered
SHP000397,ORD000397,WH006,HYD_RDC,Pahasu,SKU0025,GRO001,49,2025-09-15,2025-09-19,Delivered
SHP000398,ORD000398,WH008,CCU_RDC,Visakhapatnam,SKU0044,APP008,13,2025-11-08,2025-11-14,Delivered
SHP000399,ORD000399,WH001,MUM_NH,Kausani,SKU0037,APP001,83,2025-09-05,2025-09-12,Delivered
SHP000400,ORD000400,WH007,MAA_RDC,Gahlon,SKU0061,AUT004,17,2025-03-05,2025-03-11,Delivered
SHP000401,ORD000401,WH004,AMD_RDC,Mudgere,SKU0075,HOM009,18,2025-08-21,2025-08-27,Delivered
SHP000402,ORD000402,WH001,MUM_NH,Bharthana,SKU0015,FMC003,24,2025-04-25,2025-04-28,Delivered
SHP000403,ORD000403,WH008,CCU_RDC,Petlad,SKU0035,GRO011,7,2025-01-28,2025-02-02,Delivered
SHP000404,ORD000404,WH003,DEL_RDC,Sikandarabad,SKU0046,APP010,16,2025-07-17,2025-07-23,Delivered
SHP000405,ORD000405,WH002,NAG_NH,Limbdi,SKU0019,FMC007,4,2025-06-15,2025-06-16,Delivered
SHP000406,ORD000406,WH008,CCU_RDC,Radhanpur,SKU0047,APP011,11,2025-03-17,2025-03-24,Delivered
SHP000407,ORD000407,WH007,MAA_RDC,Malpura,SKU0022,FMC010,107,2025-08-31,2025-09-06,Delivered
SHP000408,ORD000408,WH006,HYD_RDC,Naigarhi,SKU0034,GRO010,61,2025-08-20,2025-08-27,Delivered
SHP000409,ORD000409,WH003,DEL_RDC,Gudur,SKU0034,GRO010,3,2025-05-13,2025-05-19,Delivered
SHP000410,ORD000410,WH007,MAA_RDC,Chittaranjan,SKU0004,ELE004,24,2025-11-10,2025-11-17,Delivered
SHP000411,ORD000411,WH005,BLR_RDC,Baduria,SKU0047,APP011,10,2025-05-03,2025-05-08,Delivered
SHP000412,ORD000412,WH002,NAG_NH,Nalbari,SKU0032,GRO008,31,2025-08-05,2025-08-11,Delivered
SHP000413,ORD000413,WH007,MAA_RDC,Saiha,SKU0022,FMC010,9,2025-02-27,2025-03-04,Delivered
SHP000414,ORD000414,WH003,DEL_RDC,Pullambadi,SKU0069,HOM003,2,2025-11-21,2025-11-25,Delivered
SHP000415,ORD000415,WH007,MAA_RDC,Simaria,SKU0049,HEA001,46,2025-03-15,2025-03-19,Delivered
SHP000416,ORD000416,WH005,BLR_RDC,Malihabad,SKU0036,GRO012,40,2025-07-01,2025-07-04,Delivered
SHP000417,ORD000417,WH005,BLR_RDC,Akola,SKU0002,ELE002,6,2025-12-09,2025-12-16,Delivered
SHP000418,ORD000418,WH008,CCU_RDC,Bagra,SKU0012,ELE012,24,2025-02-06,2025-02-10,Delivered
SHP000419,ORD000419,WH008,CCU_RDC,Sihora,SKU0055,HEA007,33,2025-10-11,2025-10-15,Delivered
SHP000420,ORD000420,WH004,AMD_RDC,Miranpur Katra,SKU0009,ELE009,2,2025-11-24,2025-11-30,Delivered
SHP000421,ORD000421,WH004,AMD_RDC,Hindupur,SKU0045,APP009,2,2025-07-03,2025-07-10,Delivered
SHP000422,ORD000422,WH008,CCU_RDC,Chinchinim,SKU0020,FMC008,47,2025-12-05,2025-12-12,Delivered
SHP000423,ORD000423,WH003,DEL_RDC,Moradabad,SKU0017,FMC005,43,2025-03-11,2025-03-14,Delivered
SHP000424,ORD000424,WH002,NAG_NH,Binka,SKU0067,HOM001,22,2025-11-26,2025-11-28,Delivered
SHP000425,ORD000425,WH008,CCU_RDC,Hathras,SKU0027,GRO003,60,2025-12-23,2025-12-25,Delivered
SHP000426,ORD000426,WH006,HYD_RDC,Alagapuram,SKU0052,HEA004,26,2025-03-11,2025-03-13,Delivered
SHP000427,ORD000427,WH002,NAG_NH,Adur,SKU0020,FMC008,5,2025-05-31,2025-06-07,Delivered
SHP000428,ORD000428,WH004,AMD_RDC,Terha,SKU0032,GRO008,114,2025-01-22,2025-01-27,Delivered
SHP000429,ORD000429,WH006,HYD_RDC,Mundgod,SKU0050,HEA002,4,2025-10-06,2025-10-09,Delivered
SHP000430,ORD000430,WH002,NAG_NH,Lohogaon,SKU0053,HEA005,2,2025-05-29,2025-05-31,Delivered
SHP000431,ORD000431,WH007,MAA_RDC,Akola,SKU0010,ELE010,21,2025-06-21,2025-06-25,Delivered
SHP000432,ORD000432,WH002,NAG_NH,Cuddapah,SKU0069,HOM003,28,2025-07-26,2025-08-01,Delivered
SHP000433,ORD000433,WH004,AMD_RDC,Lohaghat,SKU0009,ELE009,6,2025-09-12,2025-09-15,Delivered
SHP000434,ORD000434,WH005,BLR_RDC,Saiha,SKU0047,APP011,17,2025-05-19,2025-05-21,Delivered
SHP000435,ORD000435,WH004,AMD_RDC,Muvattupula,SKU0006,ELE006,6,2025-08-10,2025-08-16,Delivered
SHP000436,ORD000436,WH003,DEL_RDC,Titabar,SKU0037,APP001,38,2025-06-15,2025-06-20,Delivered
SHP000437,ORD000437,WH002,NAG_NH,Amloh,SKU0039,APP003,43,2025-06-01,2025-06-04,Delivered
SHP000438,ORD000438,WH008,CCU_RDC,Naigarhi,SKU0003,ELE003,23,2025-08-08,2025-08-10,Delivered
SHP000439,ORD000439,WH005,BLR_RDC,Suket,SKU0061,AUT004,12,2025-08-17,2025-08-18,Delivered
SHP000440,ORD000440,WH003,DEL_RDC,Bagnan,SKU0059,AUT002,20,2025-08-12,2025-08-14,Delivered
SHP000441,ORD000441,WH006,HYD_RDC,Amritsar,SKU0066,AUT009,3,2025-12-10,2025-12-17,Delivered
SHP000442,ORD000442,WH002,NAG_NH,Ganpatipule,SKU0043,APP007,66,2025-12-16,2025-12-19,Delivered
SHP000443,ORD000443,WH008,CCU_RDC,Fatehabad,SKU0006,ELE006,29,2025-01-18,2025-01-22,Delivered
SHP000444,ORD000444,WH001,MUM_NH,Hingoli,SKU0018,FMC006,83,2025-07-09,2025-07-14,Delivered
SHP000445,ORD000445,WH008,CCU_RDC,Malerkotla,SKU0049,HEA001,3,2025-11-06,2025-11-07,Delivered
SHP000446,ORD000446,WH004,AMD_RDC,Pasan,SKU0014,FMC002,122,2025-07-09,2025-07-16,Delivered
SHP000447,ORD000447,WH006,HYD_RDC,Shirdi,SKU0061,AUT004,5,2025-09-30,2025-10-07,Delivered
SHP000448,ORD000448,WH008,CCU_RDC,Karanja,SKU0075,HOM009,21,2025-05-25,2025-06-01,Delivered
