city_id,city,state,region,default_warehouse,backup_warehouse
C00426,Basna,Chhattisgarh,Central,Nagpur,Mumbai
C00427,Bastar,Chhattisgarh,Central,Nagpur,Mumbai
C00428,Bemetara,Chhattisgarh,Central,Nagpur,Mumbai
C00429,Bhanpuri,Chhattisgarh,Central,Nagpur,Mumbai
C00430,Bhatapara,Chhattisgarh,Central,Nagpur,Mumbai
C00431,Bhatgaon,Chhattisgarh,Central,Nagpur,Mumbai
C00432,Bhilai,Chhattisgarh,Central,Nagpur,Mumbai
C00433,Bijapur,Chhattisgarh,Central,Nagpur,Mumbai
C00434,Bilaspur,Chhattisgarh,Central,Nagpur,Mumbai
C00435,Champa,Chhattisgarh,Central,Nagpur,Mumbai
C00436,Chhuikhadan,Chhattisgarh,Central,Nagpur,Mumbai
C00437,Deori,Chhattisgarh,Central,Nagpur,Mumbai
C00438,Dhamtari,Chhattisgarh,Central,Nagpur,Mumbai
C00439,Dongargaon,Chhattisgarh,Central,Nagpur,Mumbai
C00440,Dongargarh,Chhattisgarh,Central,Nagpur,Mumbai
C00441,Durg,Chhattisgarh,Central,Nagpur,Mumbai
C00442,Gandai,Chhattisgarh,Central,Nagpur,Mumbai
C00443,Gariaband,Chhattisgarh,Central,Nagpur,Mumbai
C00444,Gaurela,Chhattisgarh,Central,Nagpur,Mumbai
C00445,Gharghoda,Chhattisgarh,Central,Nagpur,Mumbai
C00446,Gidam,Chhattisgarh,Central,Nagpur,Mumbai
C00447,Jagdalpur,Chhattisgarh,Central,Nagpur,Mumbai
C00448,Janjgir,Chhattisgarh,Central,Nagpur,Mumbai
C00449,Janjgir-Champa,Chhattisgarh,Central,Nagpur,Mumbai
C00450,Jashpur,Chhattisgarh,Central,Nagpur,Mumbai
C00451,Jashpurnagar,Chhattisgarh,Central,Nagpur,Mumbai
C00452,Junagarh,Chhattisgarh,Central,Nagpur,Mumbai
C00453,Kabeerdham,Chhattisgarh,Central,Nagpur,Mumbai
C00454,Kanker,Chhattisgarh,Central,Nagpur,Mumbai
C00455,Katghora,Chhattisgarh,Central,Nagpur,Mumbai
C00456,Kawardha,Chhattisgarh,Central,Nagpur,Mumbai
C00457,Khairagarh,Chhattisgarh,Central,Nagpur,Mumbai
C00458,Khamharia,Chhattisgarh,Central,Nagpur,Mumbai
C00459,Kharod,Chhattisgarh,Central,Nagpur,Mumbai
C00460,Kharsia,Chhattisgarh,Central,Nagpur,Mumbai
C00461,Kirandul,Chhattisgarh,Central,Nagpur,Mumbai
C00462,Kondagaon,Chhattisgarh,Central,Nagpur,Mumbai
C00463,Korba,Chhattisgarh,Central,Nagpur,Mumbai
C00464,Koriya,Chhattisgarh,Central,Nagpur,Mumbai
C00465,Kota,Chhattisgarh,Central,Nagpur,Mumbai
C00466,Kotaparh,Chhattisgarh,Central,Nagpur,Mumbai
C00467,Kumhari,Chhattisgarh,Central,Nagpur,Mumbai
C00468,Kurud,Chhattisgarh,Central,Nagpur,Mumbai
C00469,Lormi,Chhattisgarh,Central,Nagpur,Mumbai
C00470,Mahasamund,Chhattisgarh,Central,Nagpur,Mumbai
C00471,Mungeli,Chhattisgarh,Central,Nagpur,Mumbai
C00472,Narayanpur,Chhattisgarh,Central,Nagpur,Mumbai
C00473,Narharpur,Chhattisgarh,Central,Nagpur,Mumbai
C00474,Pandaria,Chhattisgarh,Central,Nagpur,Mumbai
C00475,Pandatarai,Chhattisgarh,Central,Nagpur,Mumbai
C00476,Pasan,Chhattisgarh,Central,Nagpur,Mumbai
C00477,Patan,Chhattisgarh,Central,Nagpur,Mumbai
C00478,Pathalgaon,Chhattisgarh,Central,Nagpur,Mumbai
C00479,Pendra,Chhattisgarh,Central,Nagpur,Mumbai
C00480,Pithora,Chhattisgarh,Central,Nagpur,Mumbai
C00481,Raigarh,Chhattisgarh,Central,Nagpur,Mumbai
C00482,Raipur,Chhattisgarh,Central,Nagpur,Mumbai
C00483,Raj Nandgaon,Chhattisgarh,Central,Nagpur,Mumbai
C00484,Raj-Nandgaon,Chhattisgarh,Central,Nagpur,Mumbai
C00485,Ramanuj Ganj,Chhattisgarh,Central,Nagpur,Mumbai
C00486,Ratanpur,Chhattisgarh,Central,Nagpur,Mumbai
C00487,Sakti,Chhattisgarh,Central,Nagpur,Mumbai
C00488,Saraipali,Chhattisgarh,Central,Nagpur,Mumbai
C00489,Sarangarh,Chhattisgarh,Central,Nagpur,Mumbai
C00490,Seorinarayan,Chhattisgarh,Central,Nagpur,Mumbai
C00491,Simga,Chhattisgarh,Central,Nagpur,Mumbai
C00492,Surguja,Chhattisgarh,Central,Nagpur,Mumbai
C00493,Takhatpur,Chhattisgarh,Central,Nagpur,Mumbai
C00494,Umarkot,Chhattisgarh,Central,Nagpur,Mumbai
C00495,Uttar Bastar Kanker,Chhattisgarh,Central,Nagpur,Mumbai
C00496,Alipur,Delhi,North,New Delhi,Nagpur
C00497,Bawana,Delhi,North,New Delhi,Nagpur
C00498,Central Delhi,Delhi,North,New Delhi,Nagpur
C00499,Deoli,Delhi,North,New Delhi,Nagpur
C00500,East Delhi,Delhi,North,New Delhi,Nagpur
C00501,Karol Bagh,Delhi,North,New Delhi,Nagpur
C00502,Najafgarh,Delhi,North,New Delhi,Nagpur
C00503,Nangloi Jat,Delhi,North,New Delhi,Nagpur
C00504,Narela,Delhi,North,New Delhi,Nagpur
C00505,New Delhi,Delhi,North,New Delhi,Nagpur
C00506,North Delhi,Delhi,North,New Delhi,Nagpur
C00507,North East Delhi,Delhi,North,New Delhi,Nagpur
C00508,North West Delhi,Delhi,North,New Delhi,Nagpur
C00509,Pitampura,Delhi,North,New Delhi,Nagpur
C00510,Rohini,Delhi,North,New Delhi,Nagpur
C00511,South Delhi,Delhi,North,New Delhi,Nagpur
C00512,South West Delhi,Delhi,North,New Delhi,Nagpur
C00513,West Delhi,Delhi,North,New Delhi,Nagpur
C00514,Aldona,Goa,West,Ahmedabad,Mumbai
C00515,Arambol,Goa,West,Ahmedabad,Mumbai
C00516,Baga,Goa,West,Ahmedabad,Mumbai
C00517,Bambolim,Goa,West,Ahmedabad,Mumbai
C00518,Bandora,Goa,West,Ahmedabad,Mumbai
C00519,Benaulim,Goa,West,Ahmedabad,Mumbai
C00520,Calangute,Goa,West,Ahmedabad,Mumbai
C00521,Candolim,Goa,West,Ahmedabad,Mumbai
C00522,Carapur,Goa,West,Ahmedabad,Mumbai
C00523,Cavelossim,Goa,West,Ahmedabad,Mumbai
C00524,Chicalim,Goa,West,Ahmedabad,Mumbai
C00525,Chinchinim,Goa,West,Ahmedabad,Mumbai
C00526,Colovale,Goa,West,Ahmedabad,Mumbai
C00527,Colva,Goa,West,Ahmedabad,Mumbai
C00528,Cortalim,Goa,West,Ahmedabad,Mumbai
C00529,Cuncolim,Goa,West,Ahmedabad,Mumbai
C00530,Curchorem,Goa,West,Ahmedabad,Mumbai
C00531,Curti,Goa,West,Ahmedabad,Mumbai
C00532,Davorlim,Goa,West,Ahmedabad,Mumbai
C00533,Dicholi,Goa,West,Ahmedabad,Mumbai
C00534,Goa Velha,Goa,West,Ahmedabad,Mumbai
C00535,Guirim,Goa,West,Ahmedabad,Mumbai
C00536,Jua,Goa,West,Ahmedabad,Mumbai
C00537,Kankon,Goa,West,Ahmedabad,Mumbai
C00538,Madgaon,Goa,West,Ahmedabad,Mumbai
C00539,Mapuca,Goa,West,Ahmedabad,Mumbai
C00540,Morjim,Goa,West,Ahmedabad,Mumbai
C00541,Mormugao,Goa,West,Ahmedabad,Mumbai
C00542,Navelim,Goa,West,Ahmedabad,Mumbai
C00543,North Goa,Goa,West,Ahmedabad,Mumbai
C00544,Palle,Goa,West,Ahmedabad,Mumbai
C00545,Panaji,Goa,West,Ahmedabad,Mumbai
C00546,Pernem,Goa,West,Ahmedabad,Mumbai
C00547,Ponda,Goa,West,Ahmedabad,Mumbai
C00548,Quepem,Goa,West,Ahmedabad,Mumbai
C00549,Queula,Goa,West,Ahmedabad,Mumbai
C00550,Raia,Goa,West,Ahmedabad,Mumbai
C00551,Saligao,Goa,West,Ahmedabad,Mumbai
C00552,Sancoale,Goa,West,Ahmedabad,Mumbai
C00553,Sanguem,Goa,West,Ahmedabad,Mumbai
C00554,Sanquelim,Goa,West,Ahmedabad,Mumbai
C00555,Sanvordem,Goa,West,Ahmedabad,Mumbai
C00556,Serula,Goa,West,Ahmedabad,Mumbai
C00557,Solim,Goa,West,Ahmedabad,Mumbai
C00558,South Goa,Goa,West,Ahmedabad,Mumbai
C00559,Taleigao,Goa,West,Ahmedabad,Mumbai
C00560,Vagator,Goa,West,Ahmedabad,Mumbai
C00561,Valpoy,Goa,West,Ahmedabad,Mumbai
C00562,Varca,Goa,West,Ahmedabad,Mumbai
C00563,Vasco Da Gama,Goa,West,Ahmedabad,Mumbai
C00564,Abrama,Gujarat,West,Ahmedabad,Mumbai
C00565,Adalaj,Gujarat,West,Ahmedabad,Mumbai
C00566,Agol,Gujarat,West,Ahmedabad,Mumbai
C00567,Ahmedabad,Gujarat,West,Ahmedabad,Mumbai
C00568,Ahwa,Gujarat,West,Ahmedabad,Mumbai
C00569,Akrund,Gujarat,West,Ahmedabad,Mumbai
C00570,Amod,Gujarat,West,Ahmedabad,Mumbai
C00571,"Amod,",Gujarat,West,Ahmedabad,Mumbai
C00572,Amreli,Gujarat,West,Ahmedabad,Mumbai
C00573,Amroli,Gujarat,West,Ahmedabad,Mumbai
C00574,Anand,Gujarat,West,Ahmedabad,Mumbai
C00575,Anjar,Gujarat,West,Ahmedabad,Mumbai
C00576,Ankleshwar,Gujarat,West,Ahmedabad,Mumbai
C00577,Babra,Gujarat,West,Ahmedabad,Mumbai
C00578,Bagasara,Gujarat,West,Ahmedabad,Mumbai
C00579,Bagasra,Gujarat,West,Ahmedabad,Mumbai
C00580,Bakharla,Gujarat,West,Ahmedabad,Mumbai
C00581,Balagam,Gujarat,West,Ahmedabad,Mumbai
C00582,Balasinor,Gujarat,West,Ahmedabad,Mumbai
C00583,Balisana,Gujarat,West,Ahmedabad,Mumbai
C00584,Bamanbore,Gujarat,West,Ahmedabad,Mumbai
C00585,Banas Kantha,Gujarat,West,Ahmedabad,Mumbai
C00586,Bandia,Gujarat,West,Ahmedabad,Mumbai
C00587,Bantva,Gujarat,West,Ahmedabad,Mumbai
C00588,Bardoli,Gujarat,West,Ahmedabad,Mumbai
C00589,Bedi,Gujarat,West,Ahmedabad,Mumbai
C00590,Bhachau,Gujarat,West,Ahmedabad,Mumbai
C00591,Bhadran,Gujarat,West,Ahmedabad,Mumbai
C00592,Bhandu,Gujarat,West,Ahmedabad,Mumbai
C00593,Bhanvad,Gujarat,West,Ahmedabad,Mumbai
C00594,Bharuch,Gujarat,West,Ahmedabad,Mumbai
C00595,Bhatha,Gujarat,West,Ahmedabad,Mumbai
C00596,Bhavnagar,Gujarat,West,Ahmedabad,Mumbai
C00597,Bhayavadar,Gujarat,West,Ahmedabad,Mumbai
C00598,Bhildi,Gujarat,West,Ahmedabad,Mumbai
C00599,Bhojpur Dharampur,Gujarat,West,Ahmedabad,Mumbai
C00600,Bhuj,Gujarat,West,Ahmedabad,Mumbai
C00601,Bilimora,Gujarat,West,Ahmedabad,Mumbai
C00602,Bilkha,Gujarat,West,Ahmedabad,Mumbai
C00603,Borsad,Gujarat,West,Ahmedabad,Mumbai
C00604,Botad,Gujarat,West,Ahmedabad,Mumbai
C00605,Chaklasi,Gujarat,West,Ahmedabad,Mumbai
C00606,Chalala,Gujarat,West,Ahmedabad,Mumbai
C00607,Chaloda,Gujarat,West,Ahmedabad,Mumbai
C00608,Champaner,Gujarat,West,Ahmedabad,Mumbai
C00609,Chanasma,Gujarat,West,Ahmedabad,Mumbai
C00610,Chhala,Gujarat,West,Ahmedabad,Mumbai
C00611,Chhota Udepur,Gujarat,West,Ahmedabad,Mumbai
C00612,Chikhli,Gujarat,West,Ahmedabad,Mumbai
C00613,Chotila,Gujarat,West,Ahmedabad,Mumbai
C00614,Chuda,Gujarat,West,Ahmedabad,Mumbai
C00615,Dabhoda,Gujarat,West,Ahmedabad,Mumbai
C00616,Dabhoi,Gujarat,West,Ahmedabad,Mumbai
C00617,Dahegam,Gujarat,West,Ahmedabad,Mumbai
C00618,Dahod,Gujarat,West,Ahmedabad,Mumbai
C00619,Dakor,Gujarat,West,Ahmedabad,Mumbai
C00620,Damnagar,Gujarat,West,Ahmedabad,Mumbai
C00621,Dandi,Gujarat,West,Ahmedabad,Mumbai
C00622,Dangs (India),Gujarat,West,Ahmedabad,Mumbai
C00623,Danta,Gujarat,West,Ahmedabad,Mumbai
C00624,Dayapar,Gujarat,West,Ahmedabad,Mumbai
C00625,Delvada,Gujarat,West,Ahmedabad,Mumbai
C00626,Delwada,Gujarat,West,Ahmedabad,Mumbai
C00627,Detroj,Gujarat,West,Ahmedabad,Mumbai
C00628,Devbhumi Dwarka,Gujarat,West,Ahmedabad,Mumbai
C00629,Devgadh Bariya,Gujarat,West,Ahmedabad,Mumbai
C00630,Dhandhuka,Gujarat,West,Ahmedabad,Mumbai
C00631,Dhanera,Gujarat,West,Ahmedabad,Mumbai
C00632,Dhansura,Gujarat,West,Ahmedabad,Mumbai
C00633,Dharampur,Gujarat,West,Ahmedabad,Mumbai
C00634,Dharasana,Gujarat,West,Ahmedabad,Mumbai
C00635,Dhari,Gujarat,West,Ahmedabad,Mumbai
C00636,Dhasa,Gujarat,West,Ahmedabad,Mumbai
C00637,Dhola,Gujarat,West,Ahmedabad,Mumbai
C00638,Dholera,Gujarat,West,Ahmedabad,Mumbai
C00639,Dholka,Gujarat,West,Ahmedabad,Mumbai
C00640,Dhoraji,Gujarat,West,Ahmedabad,Mumbai
C00641,Dhrangadhra,Gujarat,West,Ahmedabad,Mumbai
C00642,Dhrol,Gujarat,West,Ahmedabad,Mumbai
C00643,Dhuwaran,Gujarat,West,Ahmedabad,Mumbai
C00644,Disa,Gujarat,West,Ahmedabad,Mumbai
C00645,Dohad,Gujarat,West,Ahmedabad,Mumbai
C00646,Dumkhal,Gujarat,West,Ahmedabad,Mumbai
C00647,Dungarpur,Gujarat,West,Ahmedabad,Mumbai
C00648,Dwarka,Gujarat,West,Ahmedabad,Mumbai
C00649,Gadhada,Gujarat,West,Ahmedabad,Mumbai
C00650,Gandevi,Gujarat,West,Ahmedabad,Mumbai
C00651,Gandhidham,Gujarat,West,Ahmedabad,Mumbai
C00652,Gandhinagar,Gujarat,West,Ahmedabad,Mumbai
C00653,Gariadhar,Gujarat,West,Ahmedabad,Mumbai
C00654,Ghodasar,Gujarat,West,Ahmedabad,Mumbai
C00655,Ghogha,Gujarat,West,Ahmedabad,Mumbai
C00656,Gir Somnath,Gujarat,West,Ahmedabad,Mumbai
C00657,Godhra,Gujarat,West,Ahmedabad,Mumbai
C00658,Gondal,Gujarat,West,Ahmedabad,Mumbai
C00659,Gorwa,Gujarat,West,Ahmedabad,Mumbai
C00660,Halenda,Gujarat,West,Ahmedabad,Mumbai
C00661,Halol,Gujarat,West,Ahmedabad,Mumbai
C00662,Halvad,Gujarat,West,Ahmedabad,Mumbai
C00663,Hansot,Gujarat,West,Ahmedabad,Mumbai
C00664,Harij,Gujarat,West,Ahmedabad,Mumbai
C00665,Harsol,Gujarat,West,Ahmedabad,Mumbai
C00666,Hathuran,Gujarat,West,Ahmedabad,Mumbai
C00667,Himatnagar,Gujarat,West,Ahmedabad,Mumbai
C00668,Idar,Gujarat,West,Ahmedabad,Mumbai
C00669,Jakhau,Gujarat,West,Ahmedabad,Mumbai
C00670,Jalalpore,Gujarat,West,Ahmedabad,Mumbai
C00671,Jalalpur,Gujarat,West,Ahmedabad,Mumbai
C00672,Jalia,Gujarat,West,Ahmedabad,Mumbai
C00673,Jambuda,Gujarat,West,Ahmedabad,Mumbai
C00674,Jambusar,Gujarat,West,Ahmedabad,Mumbai
C00675,Jamnagar,Gujarat,West,Ahmedabad,Mumbai
C00676,"Jarod,",Gujarat,West,Ahmedabad,Mumbai
C00677,Jasdan,Gujarat,West,Ahmedabad,Mumbai
C00678,Jetalpur,Gujarat,West,Ahmedabad,Mumbai
C00679,Jetalsar,Gujarat,West,Ahmedabad,Mumbai
C00680,Jetpur,Gujarat,West,Ahmedabad,Mumbai
C00681,Jetpur (Navagadh),Gujarat,West,Ahmedabad,Mumbai
C00682,Jhalod,Gujarat,West,Ahmedabad,Mumbai
C00683,Jhulasan,Gujarat,West,Ahmedabad,Mumbai
C00684,Jodhpur,Gujarat,West,Ahmedabad,Mumbai
C00685,Jodhpur (Ahmedabad),Gujarat,West,Ahmedabad,Mumbai
C00686,Jodia,Gujarat,West,Ahmedabad,Mumbai
C00687,Jodiya Bandar,Gujarat,West,Ahmedabad,Mumbai
C00688,Junagadh,Gujarat,West,Ahmedabad,Mumbai
C00689,Kachchh,Gujarat,West,Ahmedabad,Mumbai
C00690,Kachholi,Gujarat,West,Ahmedabad,Mumbai
C00691,Kadi,Gujarat,West,Ahmedabad,Mumbai
C00692,Kadod,Gujarat,West,Ahmedabad,Mumbai
C00693,Kalavad,Gujarat,West,Ahmedabad,Mumbai
C00694,Kalol,Gujarat,West,Ahmedabad,Mumbai
C00695,Kandla,Gujarat,West,Ahmedabad,Mumbai
C00696,Kandla Port,Gujarat,West,Ahmedabad,Mumbai
C00697,Kanodar,Gujarat,West,Ahmedabad,Mumbai
C00698,Kapadvanj,Gujarat,West,Ahmedabad,Mumbai
C00699,Karamsad,Gujarat,West,Ahmedabad,Mumbai
C00700,Kariana,Gujarat,West,Ahmedabad,Mumbai
C00701,Karjan,Gujarat,West,Ahmedabad,Mumbai
C00702,Kathor,Gujarat,West,Ahmedabad,Mumbai
C00703,Katpur,Gujarat,West,Ahmedabad,Mumbai
C00704,Kavant,Gujarat,West,Ahmedabad,Mumbai
C00705,Kawant,Gujarat,West,Ahmedabad,Mumbai
C00706,Kayavarohan,Gujarat,West,Ahmedabad,Mumbai
C00707,Kerwada,Gujarat,West,Ahmedabad,Mumbai
C00708,Keshod,Gujarat,West,Ahmedabad,Mumbai
C00709,Khambhalia,Gujarat,West,Ahmedabad,Mumbai
C00710,Khambhat,Gujarat,West,Ahmedabad,Mumbai
C00711,Khavda,Gujarat,West,Ahmedabad,Mumbai
C00712,Kheda,Gujarat,West,Ahmedabad,Mumbai
C00713,Khedbrahma,Gujarat,West,Ahmedabad,Mumbai
C00714,Khedoi,Gujarat,West,Ahmedabad,Mumbai
C00715,Kherali,Gujarat,West,Ahmedabad,Mumbai
C00716,Kheralu,Gujarat,West,Ahmedabad,Mumbai
C00717,Kodinar,Gujarat,West,Ahmedabad,Mumbai
C00718,Kosamba,Gujarat,West,Ahmedabad,Mumbai
C00719,Kothara,Gujarat,West,Ahmedabad,Mumbai
C00720,Kotharia,Gujarat,West,Ahmedabad,Mumbai
C00721,Kukarmunda,Gujarat,West,Ahmedabad,Mumbai
C00722,Kukma,Gujarat,West,Ahmedabad,Mumbai
C00723,Kundla,Gujarat,West,Ahmedabad,Mumbai
C00724,Kutch District,Gujarat,West,Ahmedabad,Mumbai
C00725,Kutiyana,Gujarat,West,Ahmedabad,Mumbai
C00726,Ladol,Gujarat,West,Ahmedabad,Mumbai
C00727,Lakhpat,Gujarat,West,Ahmedabad,Mumbai
C00728,Lakhtar,Gujarat,West,Ahmedabad,Mumbai
C00729,Lalpur,Gujarat,West,Ahmedabad,Mumbai
C00730,Langhnaj,Gujarat,West,Ahmedabad,Mumbai
C00731,Lathi,Gujarat,West,Ahmedabad,Mumbai
C00732,Limbdi,Gujarat,West,Ahmedabad,Mumbai
C00733,Limkheda,Gujarat,West,Ahmedabad,Mumbai
C00734,Lunavada,Gujarat,West,Ahmedabad,Mumbai
C00735,Madhavpur Ghed,Gujarat,West,Ahmedabad,Mumbai
C00736,Madhi,Gujarat,West,Ahmedabad,Mumbai
C00737,Mahemdavad,Gujarat,West,Ahmedabad,Mumbai
C00738,Mahesana,Gujarat,West,Ahmedabad,Mumbai
C00739,Mahisa,Gujarat,West,Ahmedabad,Mumbai
C00740,Mahudha,Gujarat,West,Ahmedabad,Mumbai
C00741,Mahuva,Gujarat,West,Ahmedabad,Mumbai
C00742,Mahuva (Surat),Gujarat,West,Ahmedabad,Mumbai
C00743,Malpur,Gujarat,West,Ahmedabad,Mumbai
C00744,Manavadar,Gujarat,West,Ahmedabad,Mumbai
C00745,Mandal,Gujarat,West,Ahmedabad,Mumbai
C00746,Mandvi,Gujarat,West,Ahmedabad,Mumbai
C00747,Mandvi (Surat),Gujarat,West,Ahmedabad,Mumbai
C00748,Mangrol,Gujarat,West,Ahmedabad,Mumbai
C00749,Mangrol (Junagadh),Gujarat,West,Ahmedabad,Mumbai
C00750,Mansa,Gujarat,West,Ahmedabad,Mumbai
C00751,Meghraj,Gujarat,West,Ahmedabad,Mumbai
C00752,Mehsana,Gujarat,West,Ahmedabad,Mumbai
C00753,Mendarda,Gujarat,West,Ahmedabad,Mumbai
C00754,Mithapur,Gujarat,West,Ahmedabad,Mumbai
C00755,Modasa,Gujarat,West,Ahmedabad,Mumbai
C00756,Morbi,Gujarat,West,Ahmedabad,Mumbai
C00757,Morva (Hadaf),Gujarat,West,Ahmedabad,Mumbai
C00758,Morwa,Gujarat,West,Ahmedabad,Mumbai
C00759,Mundra,Gujarat,West,Ahmedabad,Mumbai
C00760,Nadiad,Gujarat,West,Ahmedabad,Mumbai
C00761,"Nadiad,",Gujarat,West,Ahmedabad,Mumbai
C00762,Nagwa,Gujarat,West,Ahmedabad,Mumbai
C00763,Naldhara,Gujarat,West,Ahmedabad,Mumbai
C00764,Naliya,Gujarat,West,Ahmedabad,Mumbai
C00765,Nargol,Gujarat,West,Ahmedabad,Mumbai
C00766,Narmada,Gujarat,West,Ahmedabad,Mumbai
C00767,Naroda,Gujarat,West,Ahmedabad,Mumbai
C00768,Navsari,Gujarat,West,Ahmedabad,Mumbai
C00769,Nikora,Gujarat,West,Ahmedabad,Mumbai
C00770,Nizar,Gujarat,West,Ahmedabad,Mumbai
C00771,Odadar,Gujarat,West,Ahmedabad,Mumbai
C00772,Okha,Gujarat,West,Ahmedabad,Mumbai
C00773,Olpad,Gujarat,West,Ahmedabad,Mumbai
C00774,Paddhari,Gujarat,West,Ahmedabad,Mumbai
C00775,Padra,Gujarat,West,Ahmedabad,Mumbai
C00776,Palanpur,Gujarat,West,Ahmedabad,Mumbai
C00777,Palanswa,Gujarat,West,Ahmedabad,Mumbai
C00778,Palitana,Gujarat,West,Ahmedabad,Mumbai
C00779,Paliyad,Gujarat,West,Ahmedabad,Mumbai
C00780,Paliyad (Bhavnagar),Gujarat,West,Ahmedabad,Mumbai
C00781,Palsana,Gujarat,West,Ahmedabad,Mumbai
C00782,Panch Mahals,Gujarat,West,Ahmedabad,Mumbai
C00783,Panchmahal District,Gujarat,West,Ahmedabad,Mumbai
C00784,Pardi,Gujarat,West,Ahmedabad,Mumbai
C00785,Parnera,Gujarat,West,Ahmedabad,Mumbai
C00786,Patan,Gujarat,West,Ahmedabad,Mumbai
C00787,Pavi Jetpur,Gujarat,West,Ahmedabad,Mumbai
C00788,Petlad,Gujarat,West,Ahmedabad,Mumbai
C00789,Pipavav,Gujarat,West,Ahmedabad,Mumbai
C00790,Piplod,Gujarat,West,Ahmedabad,Mumbai
C00791,Porbandar,Gujarat,West,Ahmedabad,Mumbai
C00792,Prabhas Patan,Gujarat,West,Ahmedabad,Mumbai
C00793,Prantij,Gujarat,West,Ahmedabad,Mumbai
C00794,Radhanpur,Gujarat,West,Ahmedabad,Mumbai
C00795,Rajkot,Gujarat,West,Ahmedabad,Mumbai
C00796,Rajpipla,Gujarat,West,Ahmedabad,Mumbai
C00797,Rajula,Gujarat,West,Ahmedabad,Mumbai
C00798,Ranavav,Gujarat,West,Ahmedabad,Mumbai
C00799,Ranpur,Gujarat,West,Ahmedabad,Mumbai
C00800,Rapar,Gujarat,West,Ahmedabad,Mumbai
C00801,Reha,Gujarat,West,Ahmedabad,Mumbai
C00802,Roha,Gujarat,West,Ahmedabad,Mumbai
C00803,Sabar Kantha,Gujarat,West,Ahmedabad,Mumbai
C00804,Sachin,Gujarat,West,Ahmedabad,Mumbai
C00805,Salaya,Gujarat,West,Ahmedabad,Mumbai
C00806,Samakhiali,Gujarat,West,Ahmedabad,Mumbai
C00807,Sanand,Gujarat,West,Ahmedabad,Mumbai
C00808,Sankheda,Gujarat,West,Ahmedabad,Mumbai
C00809,Sarbhon,Gujarat,West,Ahmedabad,Mumbai
C00810,Sardoi,Gujarat,West,Ahmedabad,Mumbai
C00811,Sarkhej,Gujarat,West,Ahmedabad,Mumbai
C00812,Sathamba,Gujarat,West,Ahmedabad,Mumbai
C00813,Savarkundla,Gujarat,West,Ahmedabad,Mumbai
C00814,Savli,Gujarat,West,Ahmedabad,Mumbai
C00815,Sayla,Gujarat,West,Ahmedabad,Mumbai
C00816,Shahpur,Gujarat,West,Ahmedabad,Mumbai
C00817,Shivrajpur,Gujarat,West,Ahmedabad,Mumbai
C00818,Siddhpur,Gujarat,West,Ahmedabad,Mumbai
C00819,Sihor,Gujarat,West,Ahmedabad,Mumbai
C00820,Sikka,Gujarat,West,Ahmedabad,Mumbai
C00821,Sinor,Gujarat,West,Ahmedabad,Mumbai
C00822,Sojitra,Gujarat,West,Ahmedabad,Mumbai
C00823,Songadh,Gujarat,West,Ahmedabad,Mumbai
C00824,Supedi,Gujarat,West,Ahmedabad,Mumbai
C00825,Surat,Gujarat,West,Ahmedabad,Mumbai
C00826,Surendranagar,Gujarat,West,Ahmedabad,Mumbai
C00827,Sutrapada,Gujarat,West,Ahmedabad,Mumbai
C00828,Talaja,Gujarat,West,Ahmedabad,Mumbai
C00829,Tankara,Gujarat,West,Ahmedabad,Mumbai
C00830,Tapi,Gujarat,West,Ahmedabad,Mumbai
C00831,Than,Gujarat,West,Ahmedabad,Mumbai
C00832,Thangadh,Gujarat,West,Ahmedabad,Mumbai
C00833,Tharad,Gujarat,West,Ahmedabad,Mumbai
C00834,Thasra,Gujarat,West,Ahmedabad,Mumbai
C00835,The Dangs,Gujarat,West,Ahmedabad,Mumbai
C00836,Umarpada,Gujarat,West,Ahmedabad,Mumbai
C00837,Umrala,Gujarat,West,Ahmedabad,Mumbai
C00838,Umreth,Gujarat,West,Ahmedabad,Mumbai
C00839,Un,Gujarat,West,Ahmedabad,Mumbai
C00840,Una,Gujarat,West,Ahmedabad,Mumbai
C00841,Unjha,Gujarat,West,Ahmedabad,Mumbai
C00842,Upleta,Gujarat,West,Ahmedabad,Mumbai
C00843,Utran,Gujarat,West,Ahmedabad,Mumbai
C00844,Vadgam,Gujarat,West,Ahmedabad,Mumbai
C00845,Vadnagar,Gujarat,West,Ahmedabad,Mumbai
C00846,Vadodara,Gujarat,West,Ahmedabad,Mumbai
C00847,Vaghodia,Gujarat,West,Ahmedabad,Mumbai
C00848,Vaghodia Ina,Gujarat,West,Ahmedabad,Mumbai
C00849,Vallabh Vidyanagar,Gujarat,West,Ahmedabad,Mumbai
C00850,Vallabhipur,Gujarat,West,Ahmedabad,Mumbai
C00851,Valsad,Gujarat,West,Ahmedabad,Mumbai
C00852,Vanala,Gujarat,West,Ahmedabad,Mumbai
C00853,Vansda,Gujarat,West,Ahmedabad,Mumbai
C00854,Vanthli,Gujarat,West,Ahmedabad,Mumbai
C00855,Vapi,Gujarat,West,Ahmedabad,Mumbai
C00856,Vartej,Gujarat,West,Ahmedabad,Mumbai
C00857,Vasa,Gujarat,West,Ahmedabad,Mumbai
C00858,Vasavad,Gujarat,West,Ahmedabad,Mumbai
C00859,Vaso,Gujarat,West,Ahmedabad,Mumbai
C00860,Vataman,Gujarat,West,Ahmedabad,Mumbai
C00861,Vejalpur,Gujarat,West,Ahmedabad,Mumbai
