assignment_id,shipment_id,vehicle_id,driver_id,assignment_time,assignment_status
ASN000349,SHP000349,VEH029,DRV029,2025-12-30 07:50:36,Assigned
ASN000350,SHP000350,VEH030,DRV030,2025-07-28 18:02:22,Assigned
ASN000351,SHP000351,VEH031,DRV031,2025-08-26 14:27:42,Assigned
ASN000352,SHP000352,VEH032,DRV032,2025-02-26 11:04:32,Assigned
ASN000353,SHP000353,VEH033,DRV033,2025-09-26 16:21:00,Assigned
ASN000354,SHP000354,VEH034,DRV034,2025-06-24 19:26:52,Assigned
ASN000355,SHP000355,VEH035,DRV035,2025-09-20 13:06:27,Assigned
ASN000356,SHP000356,VEH036,DRV036,2025-04-12 11:40:57,Assigned
ASN000357,SHP000357,VEH037,DRV037,2025-11-28 19:29:45,Assigned
ASN000358,SHP000358,VEH038,DRV038,2025-05-14 08:27:11,Assigned
ASN000359,SHP000359,VEH039,DRV039,2025-12-03 17:33:41,Assigned
ASN000360,SHP000360,VEH040,DRV040,2025-08-26 10:39:51,Assigned
ASN000361,SHP000361,VEH001,DRV001,2025-12-17 20:34:49,Assigned
ASN000362,SHP000362,VEH002,DRV002,2025-06-16 13:29:27,Assigned
ASN000363,SHP000363,VEH003,DRV003,2025-02-04 19:46:37,Assigned
ASN000364,SHP000364,VEH004,DRV004,2025-05-23 10:20:54,Assigned
ASN000365,SHP000365,VEH005,DRV005,2025-02-09 09:53:59,Assigned
ASN000366,SHP000366,VEH006,DRV006,2025-01-31 07:17:56,Assigned
ASN000367,SHP000367,VEH007,DRV007,2025-02-16 13:15:48,Assigned
ASN000368,SHP000368,VEH008,DRV008,2025-08-27 13:36:39,Assigned
ASN000369,SHP000369,VEH009,DRV009,2025-08-21 16:24:21,Assigned
ASN000370,SHP000370,VEH010,DRV010,2025-11-08 06:31:54,Assigned
ASN000371,SHP000371,VEH011,DRV011,2025-08-20 11:11:31,Assigned
ASN000372,SHP000372,VEH012,DRV012,2025-09-17 09:22:51,Assigned
ASN000373,SHP000373,VEH013,DRV013,2025-12-30 10:21:17,Assigned
ASN000374,SHP000374,VEH014,DRV014,2025-11-11 20:38:44,Assigned
ASN000375,SHP000375,VEH015,DRV015,2025-07-19 20:17:35,Assigned
ASN000376,SHP000376,VEH016,DRV016,2025-11-05 06:33:12,Assigned
ASN000377,SHP000377,VEH017,DRV017,2025-02-04 07:15:46,Assigned
ASN000378,SHP000378,VEH018,DRV018,2025-05-28 12:31:35,Assigned
ASN000379,SHP000379,VEH019,DRV019,2025-03-19 18:15:44,Assigned
ASN000380,SHP000380,VEH020,DRV020,2025-06-30 13:41:45,Assigned
ASN000381,SHP000381,VEH021,DRV021,2025-03-10 13:28:50,Assigned
ASN000382,SHP000382,VEH022,DRV022,2025-10-15 06:05:18,Assigned
ASN000383,SHP000383,VEH023,DRV023,2025-12-10 09:25:44,Assigned
ASN000384,SHP000384,VEH024,DRV024,2025-02-18 09:19:42,Assigned
ASN000385,SHP000385,VEH025,DRV025,2025-07-07 15:23:30,Assigned
ASN000386,SHP000386,VEH026,DRV026,2025-04-21 14:33:22,Assigned
ASN000387,SHP000387,VEH027,DRV027,2025-04-28 12:47:35,Assigned
ASN000388,SHP000388,VEH028,DRV028,2025-02-21 11:22:44,Assigned
ASN000389,SHP000389,VEH029,DRV029,2025-01-22 13:17:19,Assigned
ASN000390,SHP000390,VEH030,DRV030,2025-11-03 10:14:07,Assigned
ASN000391,SHP000391,VEH031,DRV031,2025-12-22 17:12:20,Assigned
ASN000392,SHP000392,VEH032,DRV032,2025-01-23 07:47:34,Assigned
ASN000393,SHP000393,VEH033,DRV033,2025-08-16 18:44:11,Assigned
ASN000394,SHP000394,VEH034,DRV034,2025-05-01 09:13:47,Assigned
ASN000395,SHP000395,VEH035,DRV035,2025-04-12 13:17:46,Assigned
ASN000396,SHP000396,VEH036,DRV036,2025-08-25 15:48:33,Assigned
ASN000397,SHP000397,VEH037,DRV037,2025-09-30 15:18:06,Assigned
ASN000398,SHP000398,VEH038,DRV038,2025-11-08 19:12:18,Assigned
ASN000399,SHP000399,VEH039,DRV039,2025-09-04 09:23:11,Assigned
ASN000400,SHP000400,VEH040,DRV040,2025-03-05 10:00:45,Assigned
ASN000401,SHP000401,VEH001,DRV001,2025-08-21 14:08:17,Assigned
ASN000402,SHP000402,VEH002,DRV002,2025-04-24 06:03:35,Assigned
ASN000403,SHP000403,VEH003,DRV003,2025-01-28 10:44:08,Assigned
ASN000404,SHP000404,VEH004,DRV004,2025-07-17 16:55:48,Assigned
ASN000405,SHP000405,VEH005,DRV005,2025-06-14 13:06:55,Assigned
ASN000406,SHP000406,VEH006,DRV006,2025-03-17 06:36:18,Assigned
ASN000407,SHP000407,VEH007,DRV007,2025-09-01 13:30:28,Assigned
ASN000408,SHP000408,VEH008,DRV008,2025-08-20 11:11:03,Assigned
ASN000409,SHP000409,VEH009,DRV009,2025-05-12 10:55:30,Assigned
ASN000410,SHP000410,VEH010,DRV010,2025-11-09 07:52:04,Assigned
ASN000411,SHP000411,VEH011,DRV011,2025-05-02 12:31:04,Assigned
ASN000412,SHP000412,VEH012,DRV012,2025-08-03 15:40:43,Assigned
ASN000413,SHP000413,VEH013,DRV013,2025-02-28 06:09:09,Assigned
ASN000414,SHP000414,VEH014,DRV014,2025-11-21 18:36:19,Assigned
ASN000415,SHP000415,VEH015,DRV015,2025-05-31 07:15:07,Assigned
ASN000416,SHP000416,VEH016,DRV016,2025-05-04 14:48:26,Assigned
ASN000417,SHP000417,VEH017,DRV017,2025-12-11 15:38:50,Assigned
ASN000418,SHP000418,VEH018,DRV018,2025-09-28 15:14:49,Assigned
ASN000419,SHP000419,VEH019,DRV019,2025-01-12 14:24:28,Assigned
ASN000420,SHP000420,VEH020,DRV020,2025-07-19 20:28:19,Assigned
ASN000421,SHP000421,VEH021,DRV021,2025-07-03 19:37:27,Assigned
ASN000422,SHP000422,VEH022,DRV022,2025-12-05 10:36:39,Assigned
ASN000423,SHP000423,VEH023,DRV023,2025-06-21 06:39:47,Assigned
ASN000424,SHP000424,VEH024,DRV024,2025-06-24 07:48:13,Assigned
ASN000425,SHP000425,VEH025,DRV025,2025-12-25 16:13:16,Assigned
ASN000426,SHP000426,VEH026,DRV026,2025-03-13 16:05:10,Assigned
ASN000427,SHP000427,VEH027,DRV027,2025-05-31 09:11:35,Assigned
ASN000428,SHP000428,VEH028,DRV028,2025-06-11 07:10:00,Assigned
ASN000429,SHP000429,VEH029,DRV029,2025-09-01 12:28:44,Assigned
ASN000430,SHP000430,VEH030,DRV030,2025-05-27 15:30:18,Assigned
ASN000431,SHP000431,VEH031,DRV031,2025-05-21 06:14:18,Assigned
ASN000432,SHP000432,VEH032,DRV032,2025-07-25 17:18:44,Assigned
ASN000433,SHP000433,VEH033,DRV033,2025-09-13 19:29:04,Assigned
ASN000434,SHP000434,VEH034,DRV034,2025-05-18 16:14:59,Assigned
ASN000435,SHP000435,VEH035,DRV035,2025-08-09 10:50:50,Assigned
ASN000436,SHP000436,VEH036,DRV036,2025-06-16 16:37:42,Assigned
ASN000437,SHP000437,VEH037,DRV037,2025-06-06 18:59:12,Assigned
ASN000438,SHP000438,VEH038,DRV038,2025-03-28 12:07:34,Assigned
ASN000439,SHP000439,VEH039,DRV039,2025-01-23 09:41:09,Assigned
ASN000440,SHP000440,VEH040,DRV040,2025-05-21 20:17:52,Assigned
ASN000441,SHP000441,VEH001,DRV001,2025-11-24 08:04:03,Assigned
ASN000442,SHP000442,VEH002,DRV002,2025-12-14 08:50:19,Assigned
ASN000443,SHP000443,VEH003,DRV003,2025-11-08 15:47:52,Assigned
ASN000444,SHP000444,VEH004,DRV004,2025-02-06 15:58:18,Assigned
ASN000445,SHP000445,VEH005,DRV005,2025-07-06 13:07:29,Assigned
ASN000446,SHP000446,VEH006,DRV006,2025-12-16 17:19:44,Assigned
ASN000447,SHP000447,VEH007,DRV007,2025-02-09 12:17:32,Assigned
ASN000448,SHP000448,VEH008,DRV008,2025-07-24 14:31:28,Assigned
ASN000449,SHP000449,VEH009,DRV009,2025-02-28 07:38:02,Assigned
ASN000450,SHP000450,VEH010,DRV010,2025-09-24 20:27:47,Assigned
ASN000451,SHP000451,VEH011,DRV011,2025-05-14 11:38:16,Assigned
ASN000452,SHP000452,VEH012,DRV012,2025-05-28 06:05:14,Assigned
ASN000453,SHP000453,VEH013,DRV013,2025-03-11 16:53:55,Assigned
ASN000454,SHP000454,VEH014,DRV014,2025-08-16 15:37:01,Assigned
ASN000455,SHP000455,VEH015,DRV015,2025-06-28 18:43:52,Assigned
ASN000456,SHP000456,VEH016,DRV016,2025-05-31 10:36:02,Assigned
ASN000457,SHP000457,VEH017,DRV017,2025-12-27 18:48:11,Assigned
ASN000458,SHP000458,VEH018,DRV018,2025-04-27 13:33:41,Assigned
ASN000459,SHP000459,VEH019,DRV019,2025-09-10 13:58:17,Assigned
ASN000460,SHP000460,VEH020,DRV020,2025-07-09 08:37:27,Assigned
ASN000461,SHP000461,VEH021,DRV021,2025-02-15 16:52:31,Assigned
ASN000462,SHP000462,VEH022,DRV022,2025-09-04 07:30:22,Assigned
ASN000463,SHP000463,VEH023,DRV023,2025-03-07 12:21:20,Assigned
ASN000464,SHP000464,VEH024,DRV024,2025-08-28 16:06:54,Assigned
ASN000465,SHP000465,VEH025,DRV025,2025-10-11 08:21:26,Assigned
ASN000466,SHP000466,VEH026,DRV026,2025-08-10 17:31:18,Assigned
ASN000467,SHP000467,VEH027,DRV027,2025-03-20 16:25:52,Assigned
ASN000468,SHP000468,VEH028,DRV028,2025-12-30 18:35:02,Assigned
ASN000469,SHP000469,VEH029,DRV029,2025-02-10 13:05:20,Assigned
ASN000470,SHP000470,VEH030,DRV030,2025-05-23 10:20:07,Assigned
ASN000471,SHP000471,VEH031,DRV031,2025-09-16 18:25:55,Assigned
ASN000472,SHP000472,VEH032,DRV032,2025-03-20 14:52:00,Assigned
ASN000473,SHP000473,VEH033,DRV033,2025-10-16 16:55:34,Assigned
ASN000474,SHP000474,VEH034,DRV034,2025-11-25 13:26:03,Assigned
ASN000475,SHP000475,VEH035,DRV035,2025-10-20 09:33:23,Assigned
ASN000476,SHP000476,VEH036,DRV036,2025-09-13 15:48:31,Assigned
ASN000477,SHP000477,VEH037,DRV037,2025-06-05 16:28:48,Assigned
ASN000478,SHP000478,VEH038,DRV038,2025-06-03 06:13:17,Assigned
ASN000479,SHP000479,VEH039,DRV039,2025-03-24 14:08:59,Assigned
ASN000480,SHP000480,VEH040,DRV040,2025-04-15 10:28:56,Assigned
ASN000481,SHP000481,VEH001,DRV001,2025-06-14 17:31:07,Assigned
ASN000482,SHP000482,VEH002,DRV002,2025-07-11 06:40:38,Assigned
ASN000483,SHP000483,VEH003,DRV003,2025-05-06 18:15:45,Assigned
ASN000484,SHP000484,VEH004,DRV004,2025-05-07 08:19:35,Assigned
ASN000485,SHP000485,VEH005,DRV005,2025-07-17 06:35:26,Assigned
ASN000486,SHP000486,VEH006,DRV006,2025-06-18 07:14:53,Assigned
ASN000487,SHP000487,VEH007,DRV007,2025-03-25 20:07:29,Assigned
ASN000488,SHP000488,VEH008,DRV008,2025-06-09 07:41:53,Assigned
ASN000489,SHP000489,VEH009,DRV009,2025-09-16 08:31:59,Assigned
ASN000490,SHP000490,VEH010,DRV010,2025-01-25 17:18:32,Assigned
ASN000491,SHP000491,VEH011,DRV011,2025-12-02 17:17:26,Assigned
ASN000492,SHP000492,VEH012,DRV012,2025-01-07 19:30:30,Assigned
ASN000493,SHP000493,VEH013,DRV013,2025-07-08 09:29:35,Assigned
ASN000494,SHP000494,VEH014,DRV014,2025-01-29 08:24:12,Assigned
ASN000495,SHP000495,VEH015,DRV015,2025-10-13 20:38:32,Assigned
ASN000496,SHP000496,VEH016,DRV016,2025-08-19 17:56:08,Assigned
ASN000497,SHP000497,VEH017,DRV017,2025-11-11 19:04:17,Assigned
ASN000498,SHP000498,VEH018,DRV018,2025-07-11 18:50:54,Assigned
ASN000499,SHP000499,VEH019,DRV019,2025-03-15 12:21:59,Assigned
ASN000500,SHP000500,VEH020,DRV020,2025-09-15 18:32:17,Assigned
ASN000501,SHP000501,VEH021,DRV021,2025-06-22 19:00:18,Assigned
ASN000502,SHP000502,VEH022,DRV022,2025-11-08 17:19:53,Assigned
ASN000503,SHP000503,VEH023,DRV023,2025-06-14 15:37:42,Assigned
ASN000504,SHP000504,VEH024,DRV024,2025-11-02 13:55:09,Assigned
ASN000505,SHP000505,VEH025,DRV025,2025-09-08 13:34:30,Assigned
ASN000506,SHP000506,VEH026,DRV026,2025-01-10 11:21:35,Assigned
ASN000507,SHP000507,VEH027,DRV027,2025-08-04 18:34:24,Assigned
ASN000508,SHP000508,VEH028,DRV028,2025-11-04 13:59:20,Assigned
ASN000509,SHP000509,VEH029,DRV029,2025-01-29 19:12:44,Assigned
ASN000510,SHP000510,VEH030,DRV030,2025-11-21 09:36:24,Assigned
ASN000511,SHP000511,VEH031,DRV031,2025-12-16 09:54:49,Assigned
ASN000512,SHP000512,VEH032,DRV032,2025-02-26 12:02:20,Assigned
ASN000513,SHP000513,VEH033,DRV033,2025-08-04 17:30:45,Assigned
ASN000514,SHP000514,VEH034,DRV034,2025-08-01 20:51:24,Assigned
ASN000515,SHP000515,VEH035,DRV035,2025-02-03 12:42:50,Assigned
ASN000516,SHP000516,VEH036,DRV036,2025-10-15 19:41:09,Assigned
ASN000517,SHP000517,VEH037,DRV037,2025-07-13 13:02:08,Assigned
ASN000518,SHP000518,VEH038,DRV038,2025-10-01 14:37:21,Assigned
ASN000519,SHP000519,VEH039,DRV039,2025-12-16 19:06:55,Assigned
ASN000520,SHP000520,VEH040,DRV040,2025-09-07 19:28:06,Assigned
ASN000521,SHP000521,VEH001,DRV001,2025-06-02 14:58:29,Assigned
ASN000522,SHP000522,VEH002,DRV002,2025-04-18 06:46:09,Assigned
ASN000523,SHP000523,VEH003,DRV003,2025-09-03 12:55:41,Assigned
ASN000524,SHP000524,VEH004,DRV004,2025-05-30 08:04:30,Assigned
ASN000525,SHP000525,VEH005,DRV005,2025-07-14 18:16:21,Assigned
ASN000526,SHP000526,VEH006,DRV006,2025-01-24 15:44:25,Assigned
ASN000527,SHP000527,VEH007,DRV007,2025-08-16 16:05:54,Assigned
ASN000528,SHP000528,VEH008,DRV008,2025-04-20 11:54:43,Assigned
ASN000529,SHP000529,VEH009,DRV009,2025-03-14 19:34:24,Assigned
ASN000530,SHP000530,VEH010,DRV010,2025-05-07 11:40:45,Assigned
ASN000531,SHP000531,VEH011,DRV011,2025-11-23 20:48:31,Assigned
ASN000532,SHP000532,VEH012,DRV012,2025-06-21 19:34:02,Assigned
ASN000533,SHP000533,VEH013,DRV013,2025-01-03 15:04:15,Assigned
ASN000534,SHP000534,VEH014,DRV014,2025-09-03 16:43:58,Assigned
ASN000535,SHP000535,VEH015,DRV015,2025-06-16 10:14:47,Assigned
ASN000536,SHP000536,VEH016,DRV016,2025-02-16 07:27:06,Assigned
ASN000537,SHP000537,VEH017,DRV017,2025-01-22 18:40:45,Assigned
ASN000538,SHP000538,VEH018,DRV018,2025-07-24 19:06:28,Assigned
ASN000539,SHP000539,VEH019,DRV019,2025-01-22 08:44:19,Assigned
ASN000540,SHP000540,VEH020,DRV020,2025-02-26 20:01:02,Assigned
ASN000541,SHP000541,VEH021,DRV021,2025-09-26 11:50:03,Assigned
ASN000542,SHP000542,VEH022,DRV022,2025-05-20 10:22:23,Assigned
ASN000543,SHP000543,VEH023,DRV023,2025-08-24 12:09:15,Assigned
ASN000544,SHP000544,VEH024,DRV024,2025-01-08 14:26:36,Assigned
ASN000545,SHP000545,VEH025,DRV025,2025-04-01 16:50:11,Assigned
ASN000546,SHP000546,VEH026,DRV026,2025-09-22 08:11:05,Assigned
ASN000547,SHP000547,VEH027,DRV027,2025-04-05 15:55:24,Assigned
ASN000548,SHP000548,VEH028,DRV028,2025-01-06 15:43:15,Assigned
ASN000549,SHP000549,VEH029,DRV029,2025-05-19 13:58:37,Assigned
ASN000550,SHP000550,VEH030,DRV030,2025-10-22 08:14:29,Assigned
ASN000551,SHP000551,VEH031,DRV031,2025-12-21 16:16:29,Assigned
ASN000552,SHP000552,VEH032,DRV032,2025-08-28 10:42:00,Assigned
ASN000553,SHP000553,VEH033,DRV033,2025-09-17 20:51:29,Assigned
ASN000554,SHP000554,VEH034,DRV034,2025-03-04 20:18:43,Assigned
ASN000555,SHP000555,VEH035,DRV035,2025-04-24 14:10:04,Assigned
ASN000556,SHP000556,VEH036,DRV036,2025-08-22 13:22:37,Assigned
ASN000557,SHP000557,VEH037,DRV037,2025-10-10 10:40:27,Assigned
ASN000558,SHP000558,VEH038,DRV038,2025-12-08 17:16:29,Assigned
ASN000559,SHP000559,VEH039,DRV039,2025-02-12 19:19:12,Assigned
ASN000560,SHP000560,VEH040,DRV040,2025-07-07 12:54:30,Assigned
ASN000561,SHP000561,VEH001,DRV001,2025-10-09 07:15:24,Assigned
ASN000562,SHP000562,VEH002,DRV002,2025-03-19 15:22:36,Assigned
ASN000563,SHP000563,VEH003,DRV003,2025-03-03 10:44:18,Assigned
ASN000564,SHP000564,VEH004,DRV004,2025-09-10 06:53:42,Assigned
ASN000565,SHP000565,VEH005,DRV005,2025-08-22 12:17:00,Assigned
ASN000566,SHP000566,VEH006,DRV006,2025-10-18 15:55:43,Assigned
ASN000567,SHP000567,VEH007,DRV007,2025-01-12 18:47:03,Assigned
ASN000568,SHP000568,VEH008,DRV008,2025-10-24 20:38:47,Assigned
ASN000569,SHP000569,VEH009,DRV009,2025-12-25 13:53:57,Assigned
ASN000570,SHP000570,VEH010,DRV010,2025-09-01 20:18:49,Assigned
ASN000571,SHP000571,VEH011,DRV011,2025-03-13 18:14:38,Assigned
ASN000572,SHP000572,VEH012,DRV012,2025-07-13 18:22:14,Assigned
ASN000573,SHP000573,VEH013,DRV013,2025-02-13 16:12:39,Assigned
ASN000574,SHP000574,VEH014,DRV014,2025-12-02 10:43:48,Assigned
ASN000575,SHP000575,VEH015,DRV015,2025-07-22 17:49:42,Assigned
ASN000576,SHP000576,VEH016,DRV016,2025-01-04 16:53:08,Assigned
ASN000577,SHP000577,VEH017,DRV017,2025-10-08 16:06:57,Assigned
ASN000578,SHP000578,VEH018,DRV018,2025-05-08 16:41:02,Assigned
ASN000579,SHP000579,VEH019,DRV019,2025-04-07 10:50:28,Assigned
ASN000580,SHP000580,VEH020,DRV020,2025-12-05 06:37:23,Assigned
ASN000581,SHP000581,VEH021,DRV021,2025-04-18 17:08:05,Assigned
ASN000582,SHP000582,VEH022,DRV022,2025-08-18 20:18:20,Assigned
ASN000583,SHP000583,VEH023,DRV023,2025-05-08 17:26:11,Assigned
ASN000584,SHP000584,VEH024,DRV024,2025-10-06 09:08:50,Assigned
ASN000585,SHP000585,VEH025,DRV025,2025-09-15 14:56:23,Assigned
ASN000586,SHP000586,VEH026,DRV026,2025-06-13 14:32:58,Assigned
ASN000587,SHP000587,VEH027,DRV027,2025-06-14 10:53:10,Assigned
ASN000588,SHP000588,VEH028,DRV028,2025-09-24 10:58:52,Assigned
ASN000589,SHP000589,VEH029,DRV029,2025-02-03 13:51:18,Assigned
ASN000590,SHP000590,VEH030,DRV030,2025-11-19 17:55:21,Assigned
ASN000591,SHP000591,VEH031,DRV031,2025-01-25 18:07:29,Assigned
ASN000592,SHP000592,VEH032,DRV032,2025-09-27 07:09:48,Assigned
ASN000593,SHP000593,VEH033,DRV033,2025-03-19 09:55:43,Assigned
ASN000594,SHP000594,VEH034,DRV034,2025-10-05 17:43:25,Assigned
ASN000595,SHP000595,VEH035,DRV035,2025-12-30 19:51:35,Assigned
ASN000596,SHP000596,VEH036,DRV036,2025-08-04 11:05:50,Assigned
ASN000597,SHP000597,VEH037,DRV037,2025-05-06 12:00:16,Assigned
ASN000598,SHP000598,VEH038,DRV038,2025-02-11 14:07:29,Assigned
ASN000599,SHP000599,VEH039,DRV039,2025-04-10 11:43:47,Assigned
ASN000600,SHP000600,VEH040,DRV040,2025-11-07 16:16:37,Assigned
ASN000601,SHP000601,VEH001,DRV001,2025-10-30 12:52:40,Assigned
ASN000602,SHP000602,VEH002,DRV002,2025-09-05 11:06:43,Assigned
ASN000603,SHP000603,VEH003,DRV003,2025-04-20 09:30:01,Assigned
ASN000604,SHP000604,VEH004,DRV004,2025-09-05 15:56:35,Assigned
ASN000605,SHP000605,VEH005,DRV005,2025-07-25 11:58:39,Assigned
ASN000606,SHP000606,VEH006,DRV006,2025-07-15 09:41:04,Assigned
ASN000607,SHP000607,VEH007,DRV007,2025-06-08 16:52:29,Assigned
ASN000608,SHP000608,VEH008,DRV008,2025-08-28 20:44:19,Assigned
ASN000609,SHP000609,VEH009,DRV009,2025-06-13 16:26:07,Assigned
ASN000610,SHP000610,VEH010,DRV010,2025-01-24 08:02:02,Assigned
ASN000611,SHP000611,VEH011,DRV011,2025-01-11 10:31:07,Assigned
ASN000612,SHP000612,VEH012,DRV012,2025-08-04 07:15:56,Assigned
ASN000613,SHP000613,VEH013,DRV013,2025-04-29 14:08:24,Assigned
ASN000614,SHP000614,VEH014,DRV014,2025-10-11 13:23:42,Assigned
ASN000615,SHP000615,VEH015,DRV015,2025-09-08 17:44:34,Assigned
ASN000616,SHP000616,VEH016,DRV016,2025-08-26 12:37:47,Assigned
ASN000617,SHP000617,VEH017,DRV017,2025-03-14 17:09:56,Assigned
ASN000618,SHP000618,VEH018,DRV018,2025-10-06 12:41:06,Assigned
ASN000619,SHP000619,VEH019,DRV019,2025-02-10 19:31:39,Assigned
ASN000620,SHP000620,VEH020,DRV020,2025-03-14 12:17:02,Assigned
ASN000621,SHP000621,VEH021,DRV021,2025-01-07 17:23:13,Assigned
ASN000622,SHP000622,VEH022,DRV022,2025-02-01 13:28:15,Assigned
ASN000623,SHP000623,VEH023,DRV023,2025-09-07 19:23:06,Assigned
ASN000624,SHP000624,VEH024,DRV024,2025-10-01 16:23:34,Assigned
ASN000625,SHP000625,VEH025,DRV025,2025-09-30 20:41:22,Assigned
ASN000626,SHP000626,VEH026,DRV026,2025-01-10 06:25:17,Assigned
ASN000627,SHP000627,VEH027,DRV027,2025-04-04 09:07:54,Assigned
ASN000628,SHP000628,VEH028,DRV028,2025-05-04 19:29:05,Assigned
ASN000629,SHP000629,VEH029,DRV029,2025-07-03 16:13:41,Assigned
ASN000630,SHP000630,VEH030,DRV030,2025-07-29 16:38:01,Assigned
ASN000631,SHP000631,VEH031,DRV031,2025-04-26 06:50:21,Assigned
ASN000632,SHP000632,VEH032,DRV032,2025-02-18 09:08:50,Assigned
ASN000633,SHP000633,VEH033,DRV033,2025-09-02 15:13:04,Assigned
ASN000634,SHP000634,VEH034,DRV034,2025-02-13 19:48:35,Assigned
ASN000635,SHP000635,VEH035,DRV035,2025-10-18 09:37:13,Assigned
ASN000636,SHP000636,VEH036,DRV036,2025-04-21 19:55:14,Assigned
ASN000637,SHP000637,VEH037,DRV037,2025-01-25 11:49:09,Assigned
ASN000638,SHP000638,VEH038,DRV038,2025-10-16 18:57:38,Assigned
ASN000639,SHP000639,VEH039,DRV039,2025-06-11 06:17:54,Assigned
ASN000640,SHP000640,VEH040,DRV040,2025-12-31 08:08:34,Assigned
ASN000641,SHP000641,VEH001,DRV001,2025-10-17 10:51:11,Assigned
ASN000642,SHP000642,VEH002,DRV002,2025-10-06 07:42:55,Assigned
ASN000643,SHP000643,VEH003,DRV003,2025-12-21 06:08:00,Assigned
ASN000644,SHP000644,VEH004,DRV004,2025-06-27 11:50:50,Assigned
ASN000645,SHP000645,VEH005,DRV005,2025-02-08 09:37:20,Assigned
ASN000646,SHP000646,VEH006,DRV006,2025-07-25 06:11:16,Assigned
ASN000647,SHP000647,VEH007,DRV007,2025-08-19 06:08:47,Assigned
ASN000648,SHP000648,VEH008,DRV008,2025-07-13 12:33:07,Assigned
ASN000649,SHP000649,VEH009,DRV009,2025-12-05 17:04:30,Assigned
ASN000650,SHP000650,VEH010,DRV010,2025-05-09 13:49:23,Assigned
ASN000651,SHP000651,VEH011,DRV011,2025-03-20 14:37:06,Assigned
ASN000652,SHP000652,VEH012,DRV012,2025-07-21 13:32:14,Assigned
ASN000653,SHP000653,VEH013,DRV013,2025-01-05 15:02:46,Assigned
ASN000654,SHP000654,VEH014,DRV014,2025-02-24 18:58:55,Assigned
ASN000655,SHP000655,VEH015,DRV015,2025-08-19 16:33:19,Assigned
ASN000656,SHP000656,VEH016,DRV016,2025-02-23 13:41:01,Assigned
ASN000657,SHP000657,VEH017,DRV017,2025-02-18 06:30:54,Assigned
ASN000658,SHP000658,VEH018,DRV018,2025-01-09 12:27:43,Assigned
ASN000659,SHP000659,VEH019,DRV019,2025-10-15 07:31:45,Assigned
ASN000660,SHP000660,VEH020,DRV020,2025-12-19 20:28:04,Assigned
ASN000661,SHP000661,VEH021,DRV021,2025-06-06 20:05:20,Assigned
ASN000662,SHP000662,VEH022,DRV022,2025-03-28 15:09:04,Assigned
ASN000663,SHP000663,VEH023,DRV023,2025-09-06 08:17:39,Assigned
ASN000664,SHP000664,VEH024,DRV024,2025-11-19 16:37:35,Assigned
ASN000665,SHP000665,VEH025,DRV025,2025-08-23 17:20:24,Assigned
ASN000666,SHP000666,VEH026,DRV026,2025-07-24 15:33:18,Assigned
ASN000667,SHP000667,VEH027,DRV027,2025-06-20 13:32:38,Assigned
ASN000668,SHP000668,VEH028,DRV028,2025-11-01 12:06:50,Assigned
ASN000669,SHP000669,VEH029,DRV029,2025-12-23 17:07:54,Assigned
ASN000670,SHP000670,VEH030,DRV030,2025-07-25 16:41:56,Assigned
ASN000671,SHP000671,VEH031,DRV031,2025-10-23 18:35:46,Assigned
ASN000672,SHP000672,VEH032,DRV032,2025-07-21 19:13:27,Assigned
ASN000673,SHP000673,VEH033,DRV033,2025-11-01 13:56:14,Assigned
ASN000674,SHP000674,VEH034,DRV034,2025-10-09 12:21:52,Assigned
ASN000675,SHP000675,VEH035,DRV035,2025-08-14 13:25:26,Assigned
ASN000676,SHP000676,VEH036,DRV036,2025-12-12 17:06:20,Assigned
ASN000677,SHP000677,VEH037,DRV037,2025-05-06 12:20:42,Assigned
ASN000678,SHP000678,VEH038,DRV038,2025-08-06 10:23:09,Assigned
ASN000679,SHP000679,VEH039,DRV039,2025-09-04 16:59:30,Assigned
ASN000680,SHP000680,VEH040,DRV040,2025-12-22 07:05:53,Assigned
ASN000681,SHP000681,VEH001,DRV001,2025-12-28 07:05:27,Assigned
ASN000682,SHP000682,VEH002,DRV002,2025-02-26 07:47:47,Assigned
ASN000683,SHP000683,VEH003,DRV003,2025-03-29 11:51:08,Assigned
ASN000684,SHP000684,VEH004,DRV004,2025-11-29 14:03:37,Assigned
ASN000685,SHP000685,VEH005,DRV005,2025-06-21 14:35:21,Assigned
ASN000686,SHP000686,VEH006,DRV006,2025-05-14 16:07:26,Assigned
ASN000687,SHP000687,VEH007,DRV007,2025-10-15 11:55:42,Assigned
ASN000688,SHP000688,VEH008,DRV008,2025-08-17 18:27:55,Assigned
ASN000689,SHP000689,VEH009,DRV009,2025-12-16 20:46:03,Assigned
ASN000690,SHP000690,VEH010,DRV010,2025-06-27 10:38:19,Assigned
ASN000691,SHP000691,VEH011,DRV011,2025-08-02 11:06:36,Assigned
ASN000692,SHP000692,VEH012,DRV012,2025-06-29 14:13:09,Assigned
ASN000693,SHP000693,VEH013,DRV013,2025-09-24 16:30:14,Assigned
ASN000694,SHP000694,VEH014,DRV014,2025-08-14 19:06:22,Assigned
ASN000695,SHP000695,VEH015,DRV015,2025-02-04 19:35:23,Assigned
ASN000696,SHP000696,VEH016,DRV016,2025-01-14 07:48:17,Assigned
ASN000697,SHP000697,VEH017,DRV017,2025-03-28 15:14:51,Assigned
