city_id,city,state,region,default_warehouse,backup_warehouse,latitude,longitude
C00319,buxar,Bihar,East,Kolkata,Nagpur,25.5,84.1
C00320,chakia,Bihar,East,Kolkata,Nagpur,26.41598,85.04665
C00320,chakia,Bihar,East,Kolkata,Nagpur,25.04891,83.22155
C00321,chapra,Bihar,East,Kolkata,Nagpur,25.78031,84.74709
C00322,chhatapur,Bihar,East,Kolkata,Nagpur,26.21965,87.00479
C00323,colgong,Bihar,East,Kolkata,Nagpur,25.26328,87.23264
C00324,dalsingh sarai,Bihar,East,Kolkata,Nagpur,25.66795,85.83636
C00325,darbhanga,Bihar,East,Kolkata,Nagpur,26.0,86.0
C00326,daudnagar,Bihar,East,Kolkata,Nagpur,25.03473,84.40095
C00327,dehri,Bihar,East,Kolkata,Nagpur,24.90247,84.18217
C00328,dhaka,Bihar,East,Kolkata,Nagpur,26.67479,85.16698
C00329,dighwara,Bihar,East,Kolkata,Nagpur,25.74434,85.01003
C00330,dinapore,Bihar,East,Kolkata,Nagpur,25.63705,85.04794
C00331,dumra,Bihar,East,Kolkata,Nagpur,26.56708,85.5204
C00332,dumraon,Bihar,East,Kolkata,Nagpur,25.55265,84.15149
C00333,fatwa,Bihar,East,Kolkata,Nagpur,25.50958,85.30504
C00334,forbesganj,Bihar,East,Kolkata,Nagpur,26.30253,87.26556
C00335,gaya,Bihar,East,Kolkata,Nagpur,24.79686,85.00385
C00336,ghoga,Bihar,East,Kolkata,Nagpur,25.21738,87.1571
C00337,gopalganj,Bihar,East,Kolkata,Nagpur,26.5,84.33333
C00338,hajipur,Bihar,East,Kolkata,Nagpur,25.68544,85.20981
C00338,hajipur,Bihar,East,Kolkata,Nagpur,31.97714,75.75438
C00339,hilsa,Bihar,East,Kolkata,Nagpur,25.31642,85.28234
C00340,hisua,Bihar,East,Kolkata,Nagpur,24.8336,85.41729
C00341,islampur,Bihar,East,Kolkata,Nagpur,25.14075,85.20587
C00341,islampur,Bihar,East,Kolkata,Nagpur,26.27,88.2
C00342,jagdispur,Bihar,East,Kolkata,Nagpur,25.46811,84.41939
C00343,jahanabad,Bihar,East,Kolkata,Nagpur,25.21368,84.9871
C00343,jahanabad,Bihar,East,Kolkata,Nagpur,28.63025,79.71818
C00344,jamalpur,Bihar,East,Kolkata,Nagpur,25.31258,86.48888
C00345,jamui,Bihar,East,Kolkata,Nagpur,24.92082,86.17538
C00346,jaynagar,Bihar,East,Kolkata,Nagpur,26.59048,86.13791
C00347,jehanabad,Bihar,East,Kolkata,Nagpur,25.20701,84.99573
C00348,jha-jha,Bihar,East,Kolkata,Nagpur,24.77107,86.37888
C00349,jhanjharpur,Bihar,East,Kolkata,Nagpur,26.26467,86.27993
C00350,jogbani,Bihar,East,Kolkata,Nagpur,26.39905,87.26525
C00351,kaimur district,Bihar,East,Kolkata,Nagpur,25.05077,83.58261
C00352,kasba,Bihar,East,Kolkata,Nagpur,25.85643,87.53836
C00353,katihar,Bihar,East,Kolkata,Nagpur,25.5,87.6
C00354,khagaria,Bihar,East,Kolkata,Nagpur,25.5022,86.46708
C00355,khagaul,Bihar,East,Kolkata,Nagpur,25.57898,85.04564
C00356,kharagpur,Bihar,East,Kolkata,Nagpur,25.12446,86.55578
C00356,kharagpur,Bihar,East,Kolkata,Nagpur,22.330239,87.323653
C00357,khusropur,Bihar,East,Kolkata,Nagpur,25.48174,85.38492
C00358,kishanganj,Bihar,East,Kolkata,Nagpur,26.3,88.0
C00359,koath,Bihar,East,Kolkata,Nagpur,25.32643,84.25983
C00360,koelwar,Bihar,East,Kolkata,Nagpur,25.58055,84.79751
C00361,lakhisarai,Bihar,East,Kolkata,Nagpur,25.2,86.2
C00362,lalganj,Bihar,East,Kolkata,Nagpur,25.86894,85.17394
C00362,lalganj,Bihar,East,Kolkata,Nagpur,25.93182,81.70478
C00363,luckeesarai,Bihar,East,Kolkata,Nagpur,25.1765,86.0947
C00364,madhepura,Bihar,East,Kolkata,Nagpur,25.8,87.0
C00365,madhipura,Bihar,East,Kolkata,Nagpur,25.92127,86.79271
C00366,madhubani,Bihar,East,Kolkata,Nagpur,26.35367,86.07169
C00367,maharajgani,Bihar,East,Kolkata,Nagpur,26.11017,84.50365
C00368,mairwa,Bihar,East,Kolkata,Nagpur,26.23218,84.16349
C00369,maner,Bihar,East,Kolkata,Nagpur,25.64602,84.87291
C00370,manihari,Bihar,East,Kolkata,Nagpur,25.33891,87.61998
C00371,marhaura,Bihar,East,Kolkata,Nagpur,25.97349,84.86796
C00372,masaurhi buzurg,Bihar,East,Kolkata,Nagpur,25.35417,85.03195
C00373,mohiuddinnagar,Bihar,East,Kolkata,Nagpur,25.57374,85.66944
C00374,mokameh,Bihar,East,Kolkata,Nagpur,25.39662,85.9219
C00375,monghyr,Bihar,East,Kolkata,Nagpur,25.37459,86.47455
C00376,mothihari,Bihar,East,Kolkata,Nagpur,26.64862,84.91656
C00377,munger,Bihar,East,Kolkata,Nagpur,25.36099,86.46515
C00378,murliganj,Bihar,East,Kolkata,Nagpur,25.8969,86.99577
C00379,muzaffarpur,Bihar,East,Kolkata,Nagpur,26.16667,85.41667
C00380,nabinagar,Bihar,East,Kolkata,Nagpur,24.60681,84.12624
C00381,nalanda,Bihar,East,Kolkata,Nagpur,25.25,85.58333
C00382,nasriganj,Bihar,East,Kolkata,Nagpur,25.0514,84.32839
C00383,naugachhia,Bihar,East,Kolkata,Nagpur,25.38807,87.09906
C00384,nawada,Bihar,East,Kolkata,Nagpur,24.75,85.5
C00385,nirmali,Bihar,East,Kolkata,Nagpur,26.31397,86.58537
C00386,pashchim champaran,Bihar,East,Kolkata,Nagpur,27.0,84.5
C00387,patna,Bihar,East,Kolkata,Nagpur,25.41667,85.16667
C00388,piro,Bihar,East,Kolkata,Nagpur,25.33218,84.40454
C00389,pupri,Bihar,East,Kolkata,Nagpur,26.47079,85.70311
C00390,purba champaran,Bihar,East,Kolkata,Nagpur,26.58333,84.83333
C00391,purnia,Bihar,East,Kolkata,Nagpur,25.81614,87.40708
C00392,rafiganj,Bihar,East,Kolkata,Nagpur,24.81757,84.63445
C00393,raghunathpur,Bihar,East,Kolkata,Nagpur,25.64492,87.91762
C00393,raghunathpur,Bihar,East,Kolkata,Nagpur,23.55,86.67
C00394,rajgir,Bihar,East,Kolkata,Nagpur,25.02828,85.42079
C00395,ramnagar,Bihar,East,Kolkata,Nagpur,27.16371,84.32342
C00395,ramnagar,Bihar,East,Kolkata,Nagpur,32.80728,75.31119
C00395,ramnagar,Bihar,East,Kolkata,Nagpur,25.26907,83.02971
C00395,ramnagar,Bihar,East,Kolkata,Nagpur,29.3925,79.1283
C00395,ramnagar,Bihar,East,Kolkata,Nagpur,22.77778,88.24639
C00396,raxaul,Bihar,East,Kolkata,Nagpur,26.97982,84.85065
C00397,revelganj,Bihar,East,Kolkata,Nagpur,25.78976,84.63596
C00398,rohtas,Bihar,East,Kolkata,Nagpur,24.97941,84.02774
C00399,rusera,Bihar,East,Kolkata,Nagpur,25.75355,86.02597
C00400,sagauli,Bihar,East,Kolkata,Nagpur,26.7639,84.74341
C00401,saharsa,Bihar,East,Kolkata,Nagpur,25.87498,86.59611
C00402,samastipur,Bihar,East,Kolkata,Nagpur,25.75,85.91667
C00403,saran,Bihar,East,Kolkata,Nagpur,25.91667,84.75
C00404,shahbazpur,Bihar,East,Kolkata,Nagpur,26.30511,87.28865
C00405,shahpur,Bihar,East,Kolkata,Nagpur,25.60293,84.40412
C00405,shahpur,Bihar,East,Kolkata,Nagpur,22.15611,70.77068
C00405,shahpur,Bihar,East,Kolkata,Nagpur,16.69605,76.8422
C00405,shahpur,Bihar,East,Kolkata,Nagpur,21.23742,76.22558
C00405,shahpur,Bihar,East,Kolkata,Nagpur,29.3501,77.5516
C00406,sheikhpura,Bihar,East,Kolkata,Nagpur,25.13073,85.78176
C00407,sheohar,Bihar,East,Kolkata,Nagpur,26.5,85.3
C00408,sherghati,Bihar,East,Kolkata,Nagpur,24.5595,84.79162
C00409,silao,Bihar,East,Kolkata,Nagpur,25.08358,85.42804
C00410,sitamarhi,Bihar,East,Kolkata,Nagpur,26.66667,85.5
C00411,siwan,Bihar,East,Kolkata,Nagpur,26.22096,84.35609
C00412,supaul,Bihar,East,Kolkata,Nagpur,26.25,86.8
C00413,teghra,Bihar,East,Kolkata,Nagpur,25.49043,85.94001
C00414,tekari,Bihar,East,Kolkata,Nagpur,24.94253,84.84265
C00415,thakurganj,Bihar,East,Kolkata,Nagpur,26.42742,88.13112
C00416,vaishali,Bihar,East,Kolkata,Nagpur,25.75,85.41667
C00417,waris aliganj,Bihar,East,Kolkata,Nagpur,25.0172,85.64047
C00418,akaltara,Chhattisgarh,Central,Nagpur,Mumbai,22.02463,82.42641
C00419,ambagarh chauki,Chhattisgarh,Central,Nagpur,Mumbai,20.77644,80.74608
C00420,ambikapur,Chhattisgarh,Central,Nagpur,Mumbai,23.11892,83.19537
C00421,arang,Chhattisgarh,Central,Nagpur,Mumbai,21.19639,81.96912
C00422,baikunthpur,Chhattisgarh,Central,Nagpur,Mumbai,23.26206,82.56051
C00422,baikunthpur,Chhattisgarh,Central,Nagpur,Mumbai,24.72768,81.40975
C00423,balod,Chhattisgarh,Central,Nagpur,Mumbai,20.73081,81.20578
C00424,baloda,Chhattisgarh,Central,Nagpur,Mumbai,22.1389,82.48171
C00425,baloda bazar,Chhattisgarh,Central,Nagpur,Mumbai,21.65678,82.16062
C00426,basna,Chhattisgarh,Central,Nagpur,Mumbai,21.27885,82.8267
C00427,bastar,Chhattisgarh,Central,Nagpur,Mumbai,19.26794,81.73828
C00428,bemetara,Chhattisgarh,Central,Nagpur,Mumbai,21.71556,81.53423
C00429,bhanpuri,Chhattisgarh,Central,Nagpur,Mumbai,21.0919,80.93218
C00430,bhatapara,Chhattisgarh,Central,Nagpur,Mumbai,21.735,81.94711
C00431,bhatgaon,Chhattisgarh,Central,Nagpur,Mumbai,21.15,81.7
C00432,bhilai,Chhattisgarh,Central,Nagpur,Mumbai,21.20919,81.4285
C00433,bijapur,Chhattisgarh,Central,Nagpur,Mumbai,18.84322,80.7761
C00434,bilaspur,Chhattisgarh,Central,Nagpur,Mumbai,22.38333,82.13333
C00434,bilaspur,Chhattisgarh,Central,Nagpur,Mumbai,30.3045,77.30424
C00434,bilaspur,Chhattisgarh,Central,Nagpur,Mumbai,31.33027,76.75663
C00434,bilaspur,Chhattisgarh,Central,Nagpur,Mumbai,28.88655,79.2703
C00435,champa,Chhattisgarh,Central,Nagpur,Mumbai,22.03532,82.64234
C00436,chhuikhadan,Chhattisgarh,Central,Nagpur,Mumbai,21.52316,80.99788
C00437,deori,Chhattisgarh,Central,Nagpur,Mumbai,21.45,82.61667
C00438,dhamtari,Chhattisgarh,Central,Nagpur,Mumbai,20.70718,81.54874
C00439,dongargaon,Chhattisgarh,Central,Nagpur,Mumbai,20.97172,80.85077
C00440,dongargarh,Chhattisgarh,Central,Nagpur,Mumbai,21.18893,80.75459
C00441,durg,Chhattisgarh,Central,Nagpur,Mumbai,21.15,81.4
C00442,gandai,Chhattisgarh,Central,Nagpur,Mumbai,21.66667,81.10013
C00443,gariaband,Chhattisgarh,Central,Nagpur,Mumbai,20.63323,82.06221
C00444,gaurela,Chhattisgarh,Central,Nagpur,Mumbai,22.75449,81.90107
C00445,gharghoda,Chhattisgarh,Central,Nagpur,Mumbai,22.17427,83.3517
C00446,gidam,Chhattisgarh,Central,Nagpur,Mumbai,18.97431,81.39894
C00447,jagdalpur,Chhattisgarh,Central,Nagpur,Mumbai,19.08136,82.02131
C00448,janjgir,Chhattisgarh,Central,Nagpur,Mumbai,22.00922,82.5778
C00449,janjgir-champa,Chhattisgarh,Central,Nagpur,Mumbai,21.9,82.7
C00450,jashpur,Chhattisgarh,Central,Nagpur,Mumbai,22.78495,83.84573
C00451,jashpurnagar,Chhattisgarh,Central,Nagpur,Mumbai,22.88783,84.13864
C00452,junagarh,Chhattisgarh,Central,Nagpur,Mumbai,19.85993,82.93385
C00453,kabeerdham,Chhattisgarh,Central,Nagpur,Mumbai,22.1,81.2
C00454,kanker,Chhattisgarh,Central,Nagpur,Mumbai,20.27193,81.49177
C00455,katghora,Chhattisgarh,Central,Nagpur,Mumbai,22.50247,82.54279
C00456,kawardha,Chhattisgarh,Central,Nagpur,Mumbai,22.00853,81.23148
C00457,khairagarh,Chhattisgarh,Central,Nagpur,Mumbai,21.41859,80.97942
C00458,khamharia,Chhattisgarh,Central,Nagpur,Mumbai,20.976,82.25116
C00459,kharod,Chhattisgarh,Central,Nagpur,Mumbai,21.7442,82.5788
C00460,kharsia,Chhattisgarh,Central,Nagpur,Mumbai,21.98953,83.10476
C00461,kirandul,Chhattisgarh,Central,Nagpur,Mumbai,18.63649,81.25827
C00462,kondagaon,Chhattisgarh,Central,Nagpur,Mumbai,19.59083,81.664
C00463,korba,Chhattisgarh,Central,Nagpur,Mumbai,22.5,82.6
C00464,koriya,Chhattisgarh,Central,Nagpur,Mumbai,23.48326,82.15037
C00465,kota,Chhattisgarh,Central,Nagpur,Mumbai,22.29507,82.02366
C00465,kota,Chhattisgarh,Central,Nagpur,Mumbai,25.17512,75.84412
C00465,kota,Chhattisgarh,Central,Nagpur,Mumbai,24.44643,83.13063
C00466,kotaparh,Chhattisgarh,Central,Nagpur,Mumbai,19.14256,82.32536
C00467,kumhari,Chhattisgarh,Central,Nagpur,Mumbai,21.26667,81.51667
C00468,kurud,Chhattisgarh,Central,Nagpur,Mumbai,20.83073,81.72212
C00469,lormi,Chhattisgarh,Central,Nagpur,Mumbai,22.27434,81.70181
C00470,mahasamund,Chhattisgarh,Central,Nagpur,Mumbai,21.2,82.5
C00471,mungeli,Chhattisgarh,Central,Nagpur,Mumbai,22.06566,81.68543
C00472,narayanpur,Chhattisgarh,Central,Nagpur,Mumbai,19.60426,81.08119
C00473,narharpur,Chhattisgarh,Central,Nagpur,Mumbai,20.44892,81.62004
C00474,pandaria,Chhattisgarh,Central,Nagpur,Mumbai,22.22495,81.40994
C00475,pandatarai,Chhattisgarh,Central,Nagpur,Mumbai,22.18714,81.32815
C00476,pasan,Chhattisgarh,Central,Nagpur,Mumbai,22.84412,82.19823
C00477,patan,Chhattisgarh,Central,Nagpur,Mumbai,21.03333,81.53333
C00477,patan,Chhattisgarh,Central,Nagpur,Mumbai,23.7,71.8
C00477,patan,Chhattisgarh,Central,Nagpur,Mumbai,23.28636,79.68962
C00477,patan,Chhattisgarh,Central,Nagpur,Mumbai,17.37513,73.90143
C00478,pathalgaon,Chhattisgarh,Central,Nagpur,Mumbai,22.55656,83.46355
C00479,pendra,Chhattisgarh,Central,Nagpur,Mumbai,22.77548,81.95968
C00480,pithora,Chhattisgarh,Central,Nagpur,Mumbai,21.25021,82.51707
C00481,raigarh,Chhattisgarh,Central,Nagpur,Mumbai,22.08582,83.30603
C00481,raigarh,Chhattisgarh,Central,Nagpur,Mumbai,18.57,73.13
C00482,raipur,Chhattisgarh,Central,Nagpur,Mumbai,21.25621,81.69022
C00482,raipur,Chhattisgarh,Central,Nagpur,Mumbai,26.04259,74.02373
C00482,raipur,Chhattisgarh,Central,Nagpur,Mumbai,30.31097,78.08979
C00483,raj nandgaon,Chhattisgarh,Central,Nagpur,Mumbai,21.16667,81.0
C00484,raj-nandgaon,Chhattisgarh,Central,Nagpur,Mumbai,21.09687,81.0289
C00485,ramanuj ganj,Chhattisgarh,Central,Nagpur,Mumbai,23.80637,83.69981
C00486,ratanpur,Chhattisgarh,Central,Nagpur,Mumbai,22.2866,82.16823
C00487,sakti,Chhattisgarh,Central,Nagpur,Mumbai,22.02662,82.96091
C00488,saraipali,Chhattisgarh,Central,Nagpur,Mumbai,21.3153,83.00629
C00489,sarangarh,Chhattisgarh,Central,Nagpur,Mumbai,21.58614,83.0785
C00490,seorinarayan,Chhattisgarh,Central,Nagpur,Mumbai,21.72055,82.59344
C00491,simga,Chhattisgarh,Central,Nagpur,Mumbai,21.6281,81.70376
C00492,surguja,Chhattisgarh,Central,Nagpur,Mumbai,22.89624,83.09631
C00493,takhatpur,Chhattisgarh,Central,Nagpur,Mumbai,22.12915,81.86959
C00494,umarkot,Chhattisgarh,Central,Nagpur,Mumbai,19.66529,82.20629
C00495,uttar bastar kanker,Chhattisgarh,Central,Nagpur,Mumbai,20.2,81.1
C00496,alipur,Delhi,North,New Delhi,Nagpur,28.79862,77.13314
C00497,bawana,Delhi,North,New Delhi,Nagpur,28.7982,77.03431
C00498,central delhi,Delhi,North,New Delhi,Nagpur,28.64857,77.21895
C00499,deoli,Delhi,North,New Delhi,Nagpur,28.50254,77.23117
C00499,deoli,Delhi,North,New Delhi,Nagpur,20.6492,78.48023
C00499,deoli,Delhi,North,New Delhi,Nagpur,25.75728,75.37991
C00500,east delhi,Delhi,North,New Delhi,Nagpur,28.66242,77.29122
C00501,karol bagh,Delhi,North,New Delhi,Nagpur,28.65136,77.19072
C00502,najafgarh,Delhi,North,New Delhi,Nagpur,28.60922,76.97982
C00503,nangloi jat,Delhi,North,New Delhi,Nagpur,28.67957,77.06799
C00504,narela,Delhi,North,New Delhi,Nagpur,28.85267,77.09288
C00505,new delhi,Delhi,North,New Delhi,Nagpur,28.63576,77.22445
C00506,north delhi,Delhi,North,New Delhi,Nagpur,28.6692,77.22273
C00507,north east delhi,Delhi,North,New Delhi,Nagpur,28.6869,77.30195
C00508,north west delhi,Delhi,North,New Delhi,Nagpur,28.70113,77.10154
C00509,pitampura,Delhi,North,New Delhi,Nagpur,28.68964,77.13126
C00510,rohini,Delhi,North,New Delhi,Nagpur,28.74322,77.06778
C00511,south delhi,Delhi,North,New Delhi,Nagpur,28.53009,77.25174
C00512,south west delhi,Delhi,North,New Delhi,Nagpur,28.5806,77.0672
C00513,west delhi,Delhi,North,New Delhi,Nagpur,28.65655,77.10068
C00514,aldona,Goa,West,Ahmedabad,Mumbai,15.59337,73.87482
C00515,arambol,Goa,West,Ahmedabad,Mumbai,15.68681,73.70449
C00516,baga,Goa,West,Ahmedabad,Mumbai,15.56517,73.75517
C00517,bambolim,Goa,West,Ahmedabad,Mumbai,15.46361,73.8531
C00518,bandora,Goa,West,Ahmedabad,Mumbai,15.40823,73.98129
C00519,benaulim,Goa,West,Ahmedabad,Mumbai,15.26435,73.92812
C00520,calangute,Goa,West,Ahmedabad,Mumbai,15.5439,73.7553
C00521,candolim,Goa,West,Ahmedabad,Mumbai,15.51807,73.76259
C00522,carapur,Goa,West,Ahmedabad,Mumbai,15.56588,73.98713
C00523,cavelossim,Goa,West,Ahmedabad,Mumbai,15.17255,73.94194
C00524,chicalim,Goa,West,Ahmedabad,Mumbai,15.39835,73.84216
C00525,chinchinim,Goa,West,Ahmedabad,Mumbai,15.21447,73.97555
C00526,colovale,Goa,West,Ahmedabad,Mumbai,15.63522,73.82426
C00527,colva,Goa,West,Ahmedabad,Mumbai,15.27976,73.92285
C00528,cortalim,Goa,West,Ahmedabad,Mumbai,15.40247,73.90881
C00529,cuncolim,Goa,West,Ahmedabad,Mumbai,15.1773,73.99392
C00530,curchorem,Goa,West,Ahmedabad,Mumbai,15.26349,74.10875
C00531,curti,Goa,West,Ahmedabad,Mumbai,15.41667,74.01667
C00532,davorlim,Goa,West,Ahmedabad,Mumbai,15.27221,73.99242
C00533,dicholi,Goa,West,Ahmedabad,Mumbai,15.59319,73.94571
C00534,goa velha,Goa,West,Ahmedabad,Mumbai,15.44384,73.88572
C00535,guirim,Goa,West,Ahmedabad,Mumbai,15.57552,73.80722
C00536,jua,Goa,West,Ahmedabad,Mumbai,15.5307,73.95047
C00537,kankon,Goa,West,Ahmedabad,Mumbai,15.02698,74.04617
C00538,madgaon,Goa,West,Ahmedabad,Mumbai,15.27501,73.95786
C00539,mapuca,Goa,West,Ahmedabad,Mumbai,15.59154,73.80898
C00540,morjim,Goa,West,Ahmedabad,Mumbai,15.63097,73.73903
C00541,mormugao,Goa,West,Ahmedabad,Mumbai,15.38914,73.81491
C00542,navelim,Goa,West,Ahmedabad,Mumbai,15.53333,73.98333
C00543,north goa,Goa,West,Ahmedabad,Mumbai,15.53397,73.96408
C00544,palle,Goa,West,Ahmedabad,Mumbai,15.46667,74.08333
C00545,panaji,Goa,West,Ahmedabad,Mumbai,15.49574,73.82624
C00546,pernem,Goa,West,Ahmedabad,Mumbai,15.723,73.79511
C00547,ponda,Goa,West,Ahmedabad,Mumbai,15.40341,74.01519
C00548,quepem,Goa,West,Ahmedabad,Mumbai,15.2128,74.0772
C00549,queula,Goa,West,Ahmedabad,Mumbai,15.39011,73.98557
C00550,raia,Goa,West,Ahmedabad,Mumbai,15.30499,73.97096
C00551,saligao,Goa,West,Ahmedabad,Mumbai,15.55359,73.79036
C00552,sancoale,Goa,West,Ahmedabad,Mumbai,15.37794,73.90352
C00553,sanguem,Goa,West,Ahmedabad,Mumbai,15.22901,74.15149
C00554,sanquelim,Goa,West,Ahmedabad,Mumbai,15.56422,74.00799
C00555,sanvordem,Goa,West,Ahmedabad,Mumbai,15.26269,74.11965
C00556,serula,Goa,West,Ahmedabad,Mumbai,15.54774,73.84329
C00557,solim,Goa,West,Ahmedabad,Mumbai,15.61521,73.7674
C00558,south goa,Goa,West,Ahmedabad,Mumbai,15.20425,74.16733
C00559,taleigao,Goa,West,Ahmedabad,Mumbai,15.46915,73.83285
C00560,vagator,Goa,West,Ahmedabad,Mumbai,15.59766,73.74496
C00561,valpoy,Goa,West,Ahmedabad,Mumbai,15.53239,74.13671
C00562,varca,Goa,West,Ahmedabad,Mumbai,15.23237,73.94311
C00563,vasco da gama,Goa,West,Ahmedabad,Mumbai,15.39585,73.81568
C00564,abrama,Gujarat,West,Ahmedabad,Mumbai,20.85865,72.90648
C00565,adalaj,Gujarat,West,Ahmedabad,Mumbai,23.16453,72.58107
C00566,agol,Gujarat,West,Ahmedabad,Mumbai,23.15,72.26666667
C00567,ahmedabad,Gujarat,West,Ahmedabad,Mumbai,23.02579,72.58727
C00568,ahwa,Gujarat,West,Ahmedabad,Mumbai,20.75718,73.68626
C00569,akrund,Gujarat,West,Ahmedabad,Mumbai,23.28333333,73.11666667
C00570,amod,Gujarat,West,Ahmedabad,Mumbai,21.99317,72.87047
C00571,"amod,",Gujarat,West,Ahmedabad,Mumbai,21.991,72.871
C00572,amreli,Gujarat,West,Ahmedabad,Mumbai,21.50789,71.18323
C00573,amroli,Gujarat,West,Ahmedabad,Mumbai,21.25084,72.83878
C00574,anand,Gujarat,West,Ahmedabad,Mumbai,22.4,72.75
C00575,anjar,Gujarat,West,Ahmedabad,Mumbai,23.11316,70.02671
C00576,ankleshwar,Gujarat,West,Ahmedabad,Mumbai,21.63236,72.99001
C00577,babra,Gujarat,West,Ahmedabad,Mumbai,21.84577,71.30544
C00578,bagasara,Gujarat,West,Ahmedabad,Mumbai,21.48333333,70.95
C00579,bagasra,Gujarat,West,Ahmedabad,Mumbai,21.48719,70.95516
C00580,bakharla,Gujarat,West,Ahmedabad,Mumbai,21.731517,69.635296
C00581,balagam,Gujarat,West,Ahmedabad,Mumbai,21.36666667,70.1
C00582,balasinor,Gujarat,West,Ahmedabad,Mumbai,22.955891,73.336499
C00583,balisana,Gujarat,West,Ahmedabad,Mumbai,23.816436,72.257536
C00584,bamanbore,Gujarat,West,Ahmedabad,Mumbai,22.41666667,71.01666667
C00585,banas kantha,Gujarat,West,Ahmedabad,Mumbai,24.25,72.5
C00586,bandia,Gujarat,West,Ahmedabad,Mumbai,23.39604,69.01155
C00587,bantva,Gujarat,West,Ahmedabad,Mumbai,21.48815,70.07576
C00588,bardoli,Gujarat,West,Ahmedabad,Mumbai,21.12297,73.11151
C00589,bedi,Gujarat,West,Ahmedabad,Mumbai,22.50143,70.04363
C00590,bhachau,Gujarat,West,Ahmedabad,Mumbai,23.29858,70.34279
C00591,bhadran,Gujarat,West,Ahmedabad,Mumbai,22.3593,72.9005
C00592,bhandu,Gujarat,West,Ahmedabad,Mumbai,23.7,72.36666667
C00593,bhanvad,Gujarat,West,Ahmedabad,Mumbai,21.93053,69.78081
C00594,bharuch,Gujarat,West,Ahmedabad,Mumbai,21.69482,72.9805
C00595,bhatha,Gujarat,West,Ahmedabad,Mumbai,21.18333333,72.76666667
C00596,bhavnagar,Gujarat,West,Ahmedabad,Mumbai,21.76287,72.15331
C00597,bhayavadar,Gujarat,West,Ahmedabad,Mumbai,21.85523,70.24791
C00598,bhildi,Gujarat,West,Ahmedabad,Mumbai,24.18333333,72.03333333
C00599,bhojpur dharampur,Gujarat,West,Ahmedabad,Mumbai,23.25,69.67
C00600,bhuj,Gujarat,West,Ahmedabad,Mumbai,23.25397,69.66928
C00601,bilimora,Gujarat,West,Ahmedabad,Mumbai,20.76957,72.96134
C00602,bilkha,Gujarat,West,Ahmedabad,Mumbai,21.4415,70.60063
C00603,borsad,Gujarat,West,Ahmedabad,Mumbai,22.40788,72.89817
C00604,botad,Gujarat,West,Ahmedabad,Mumbai,22.16917,71.66671
C00605,chaklasi,Gujarat,West,Ahmedabad,Mumbai,22.6532,72.94497
C00606,chalala,Gujarat,West,Ahmedabad,Mumbai,21.41073,71.16621
C00607,chaloda,Gujarat,West,Ahmedabad,Mumbai,22.8,72.45
C00608,champaner,Gujarat,West,Ahmedabad,Mumbai,22.4859,73.5371
C00609,chanasma,Gujarat,West,Ahmedabad,Mumbai,23.71472,72.11279
C00610,chhala,Gujarat,West,Ahmedabad,Mumbai,23.30779,72.77404
C00611,chhota udepur,Gujarat,West,Ahmedabad,Mumbai,22.30401,74.0158
C00612,chikhli,Gujarat,West,Ahmedabad,Mumbai,20.75751,73.06268
C00613,chotila,Gujarat,West,Ahmedabad,Mumbai,22.42347,71.19641
C00614,chuda,Gujarat,West,Ahmedabad,Mumbai,22.48333333,71.68333333
C00615,dabhoda,Gujarat,West,Ahmedabad,Mumbai,23.16666667,72.73333333
C00616,dabhoi,Gujarat,West,Ahmedabad,Mumbai,22.18333,73.43333
C00617,dahegam,Gujarat,West,Ahmedabad,Mumbai,23.16903,72.82161
C00618,dahod,Gujarat,West,Ahmedabad,Mumbai,22.52,74.15
C00619,dakor,Gujarat,West,Ahmedabad,Mumbai,22.75268,73.14967
C00620,damnagar,Gujarat,West,Ahmedabad,Mumbai,21.69232,71.51747
C00621,dandi,Gujarat,West,Ahmedabad,Mumbai,21.32988,72.62484
C00622,dangs (india),Gujarat,West,Ahmedabad,Mumbai,20.75,73.75
C00623,danta,Gujarat,West,Ahmedabad,Mumbai,24.18861111,72.76583333
C00624,dayapar,Gujarat,West,Ahmedabad,Mumbai,23.63371,68.90192
C00625,delvada,Gujarat,West,Ahmedabad,Mumbai,20.77544,71.04646
C00626,delwada,Gujarat,West,Ahmedabad,Mumbai,20.7833,71.05
C00627,detroj,Gujarat,West,Ahmedabad,Mumbai,23.33333333,72.18333333
C00628,devbhumi dwarka,Gujarat,West,Ahmedabad,Mumbai,22.20253,69.65498
C00629,devgadh bariya,Gujarat,West,Ahmedabad,Mumbai,22.70517,73.90882
C00630,dhandhuka,Gujarat,West,Ahmedabad,Mumbai,22.38185,71.98664
C00631,dhanera,Gujarat,West,Ahmedabad,Mumbai,24.50967,72.02343
C00632,dhansura,Gujarat,West,Ahmedabad,Mumbai,23.35,73.2
C00633,dharampur,Gujarat,West,Ahmedabad,Mumbai,20.53693,73.17368
C00634,dharasana,Gujarat,West,Ahmedabad,Mumbai,20.68333333,72.91666667
C00635,dhari,Gujarat,West,Ahmedabad,Mumbai,21.32855,71.02645
C00636,dhasa,Gujarat,West,Ahmedabad,Mumbai,21.8,71.51666667
C00637,dhola,Gujarat,West,Ahmedabad,Mumbai,21.88129,71.77269
C00638,dholera,Gujarat,West,Ahmedabad,Mumbai,22.248,72.195
