order_id,destination_city,original_warehouse,recommended_warehouse,decision_reason
ORD000425,Hathras,CCU_RDC,CCU_RDC,Optimal
ORD000426,Alagapuram,HYD_RDC,HYD_RDC,Optimal
ORD000427,Adur,NAG_NH,NAG_NH,Optimal
ORD000428,Terha,AMD_RDC,AMD_RDC,Optimal
ORD000429,Mundgod,HYD_RDC,HYD_RDC,Low Inventory
ORD000430,Lohogaon,NAG_NH,NAG_NH,Low Inventory
ORD000431,Akola,MAA_RDC,MAA_RDC,Optimal
ORD000432,Cuddapah,NAG_NH,NAG_NH,Optimal
ORD000433,Lohaghat,AMD_RDC,AMD_RDC,Optimal
ORD000434,Saiha,BLR_RDC,BLR_RDC,Optimal
ORD000435,Muvattupula,AMD_RDC,AMD_RDC,Optimal
ORD000436,Titabar,DEL_RDC,DEL_RDC,Optimal
ORD000437,Amloh,NAG_NH,NAG_NH,Optimal
ORD000438,Naigarhi,CCU_RDC,CCU_RDC,Optimal
ORD000439,Suket,BLR_RDC,BLR_RDC,Optimal
ORD000440,Bagnan,DEL_RDC,DEL_RDC,Optimal
ORD000441,Amritsar,HYD_RDC,HYD_RDC,Optimal
ORD000442,Ganpatipule,NAG_NH,NAG_NH,Optimal
ORD000443,Fatehabad,CCU_RDC,CCU_RDC,Optimal
ORD000444,Hingoli,MUM_NH,MUM_NH,Optimal
ORD000445,Malerkotla,CCU_RDC,CCU_RDC,Optimal
ORD000446,Pasan,AMD_RDC,AMD_RDC,Optimal
ORD000447,Shirdi,HYD_RDC,HYD_RDC,Optimal
ORD000448,Karanja,CCU_RDC,CCU_RDC,Optimal
ORD000449,Sangaria,CCU_RDC,CCU_RDC,Optimal
ORD000450,Damnagar,MUM_NH,MUM_NH,Optimal
ORD000451,Narayangarh,CCU_RDC,CCU_RDC,Optimal
ORD000452,Kunnamkulam,CCU_RDC,CCU_RDC,Optimal
ORD000453,Dirba,MAA_RDC,MAA_RDC,Optimal
ORD000454,Kaptanganj,NAG_NH,NAG_NH,Optimal
ORD000455,Gubbi,MAA_RDC,MAA_RDC,Optimal
ORD000456,Sairang,MUM_NH,MUM_NH,Optimal
ORD000457,Ghodasar,CCU_RDC,CCU_RDC,Optimal
ORD000458,Deoni,DEL_RDC,DEL_RDC,Optimal
ORD000459,Dharangaon,HYD_RDC,HYD_RDC,Optimal
ORD000460,Puduvayal,DEL_RDC,DEL_RDC,Optimal
ORD000461,Bangalore Urban,BLR_RDC,BLR_RDC,Optimal
ORD000462,Murudeshwara,NAG_NH,HYD_RDC,Low Inventory
ORD000463,Ullal,MAA_RDC,MAA_RDC,Optimal
ORD000464,Adirampattinam,CCU_RDC,CCU_RDC,Optimal
ORD000465,Haripur,NAG_NH,NAG_NH,Optimal
ORD000466,Gohand,AMD_RDC,AMD_RDC,Optimal
ORD000467,Chakan,HYD_RDC,HYD_RDC,Optimal
ORD000468,Deogarh,CCU_RDC,CCU_RDC,Optimal
ORD000469,Hospet,AMD_RDC,AMD_RDC,Optimal
ORD000470,Gangarampur,BLR_RDC,BLR_RDC,Optimal
ORD000471,Derapur,AMD_RDC,AMD_RDC,Optimal
ORD000472,Mohadi,MAA_RDC,MAA_RDC,Optimal
ORD000473,Hojai,NAG_NH,NAG_NH,Optimal
ORD000474,Lakshmeshwar,BLR_RDC,BLR_RDC,Optimal
ORD000475,Kara,HYD_RDC,HYD_RDC,Optimal
ORD000476,Kant,DEL_RDC,DEL_RDC,Optimal
ORD000477,Govindgarh,AMD_RDC,AMD_RDC,Optimal
ORD000478,Wai,HYD_RDC,HYD_RDC,Optimal
ORD000479,Parner,CCU_RDC,NAG_NH,Low Inventory
ORD000480,Narsimhapur,NAG_NH,NAG_NH,Optimal
ORD000481,Umarga,HYD_RDC,HYD_RDC,Optimal
ORD000482,Halvad,MAA_RDC,MAA_RDC,Optimal
ORD000483,Pulivendla,NAG_NH,NAG_NH,Optimal
ORD000484,Haraiya,CCU_RDC,CCU_RDC,Optimal
ORD000485,"Velas, Maharashtra",MAA_RDC,MAA_RDC,Optimal
ORD000486,Bhadasar,AMD_RDC,AMD_RDC,Optimal
ORD000487,Mustafabad,DEL_RDC,NAG_NH,Low Inventory
ORD000488,Mohali,AMD_RDC,AMD_RDC,Optimal
ORD000489,Phagwara,DEL_RDC,DEL_RDC,Optimal
ORD000490,Jaleshwar,CCU_RDC,CCU_RDC,Optimal
ORD000491,Tanda,DEL_RDC,DEL_RDC,Optimal
ORD000492,Rudauli,MUM_NH,MUM_NH,Optimal
ORD000493,Dalsingh Sarai,AMD_RDC,AMD_RDC,Optimal
ORD000494,Mariahu,DEL_RDC,DEL_RDC,Optimal
ORD000495,Akhnur,MUM_NH,MUM_NH,Optimal
ORD000496,Thiruvananthapuram,CCU_RDC,CCU_RDC,Optimal
ORD000497,South Tripura,BLR_RDC,BLR_RDC,Optimal
ORD000498,Sonari,BLR_RDC,BLR_RDC,Optimal
ORD000499,Bhawanigarh,HYD_RDC,HYD_RDC,Optimal
ORD000500,Chikodi,BLR_RDC,BLR_RDC,Optimal
ORD000501,Baikunthpur,CCU_RDC,CCU_RDC,Optimal
ORD000502,Husainabad,MUM_NH,MUM_NH,Optimal
ORD000503,Sorada,DEL_RDC,DEL_RDC,Optimal
ORD000504,Godhra,BLR_RDC,BLR_RDC,Optimal
ORD000505,Barh,AMD_RDC,AMD_RDC,Optimal
ORD000506,Kaintragarh,BLR_RDC,BLR_RDC,Optimal
ORD000507,Rajgir,NAG_NH,NAG_NH,Optimal
ORD000508,Shahpur,DEL_RDC,DEL_RDC,Optimal
ORD000509,Nandurbar,CCU_RDC,CCU_RDC,Optimal
ORD000510,Vindhyachal,MUM_NH,MUM_NH,Optimal
ORD000511,East Khasi Hills,MAA_RDC,MAA_RDC,Optimal
ORD000512,Pilibhit,NAG_NH,NAG_NH,Optimal
ORD000513,Hosangadi,MUM_NH,MUM_NH,Optimal
ORD000514,Munirabad,DEL_RDC,DEL_RDC,Optimal
ORD000515,Fort Gloster,DEL_RDC,DEL_RDC,Optimal
ORD000516,Pachperwa,HYD_RDC,HYD_RDC,Optimal
ORD000517,Narmada,DEL_RDC,DEL_RDC,Optimal
ORD000518,Dicholi,DEL_RDC,DEL_RDC,Optimal
ORD000519,Jiyanpur,MAA_RDC,MAA_RDC,Optimal
ORD000520,Mahudha,AMD_RDC,AMD_RDC,Optimal
ORD000521,Jaora,HYD_RDC,HYD_RDC,Optimal
ORD000522,Harbatpur,HYD_RDC,HYD_RDC,Optimal
ORD000523,Tirunelveli Kattabo,MUM_NH,MUM_NH,Optimal
ORD000524,Dondaicha,NAG_NH,NAG_NH,Optimal
ORD000525,Kannur,AMD_RDC,AMD_RDC,Optimal
ORD000526,Kangar,CCU_RDC,CCU_RDC,Optimal
ORD000527,Pali,DEL_RDC,DEL_RDC,Optimal
ORD000528,Udhampur,CCU_RDC,CCU_RDC,Optimal
ORD000529,Bissau,MAA_RDC,MAA_RDC,Optimal
ORD000530,Lormi,AMD_RDC,AMD_RDC,Optimal
ORD000531,Rishikesh,MUM_NH,MUM_NH,Optimal
ORD000532,Pilkhua,NAG_NH,NAG_NH,Optimal
ORD000533,Bisenda Buzurg,MAA_RDC,MAA_RDC,Optimal
ORD000534,Manjlegaon,BLR_RDC,BLR_RDC,Optimal
ORD000535,Rangia,HYD_RDC,HYD_RDC,Optimal
ORD000536,Chinchinim,MUM_NH,MUM_NH,Optimal
ORD000537,Sawantvadi,HYD_RDC,HYD_RDC,Optimal
ORD000538,Balod,AMD_RDC,AMD_RDC,Optimal
ORD000539,Kalikapur,DEL_RDC,DEL_RDC,Optimal
ORD000540,Bhopal,NAG_NH,NAG_NH,Optimal
ORD000541,Jugsalai,CCU_RDC,CCU_RDC,Optimal
ORD000542,Bah,DEL_RDC,NAG_NH,Low Inventory
ORD000543,Tirumakudal Narsipur,BLR_RDC,BLR_RDC,Optimal
ORD000544,Kithor,DEL_RDC,DEL_RDC,Optimal
ORD000545,Amroli,DEL_RDC,DEL_RDC,Optimal
ORD000546,Nawabganj (Barabanki),HYD_RDC,HYD_RDC,Optimal
ORD000547,Vasco Da Gama,AMD_RDC,AMD_RDC,Optimal
ORD000548,Hapur,DEL_RDC,DEL_RDC,Optimal
ORD000549,South Tripura,BLR_RDC,BLR_RDC,Optimal
ORD000550,Arumuganeri,AMD_RDC,AMD_RDC,Optimal
ORD000551,Devaprayag,CCU_RDC,CCU_RDC,Optimal
ORD000552,Vanala,HYD_RDC,HYD_RDC,Optimal
ORD000553,Majitha,NAG_NH,NAG_NH,Optimal
ORD000554,Kasauli,CCU_RDC,CCU_RDC,Optimal
ORD000555,Gummidipundi,DEL_RDC,DEL_RDC,Optimal
ORD000556,Narnaul,NAG_NH,NAG_NH,Optimal
ORD000557,Channarayapatna,BLR_RDC,BLR_RDC,Optimal
ORD000558,Virpur,DEL_RDC,DEL_RDC,Optimal
ORD000559,Kasganj,MAA_RDC,MAA_RDC,Optimal
ORD000560,Sardoi,MUM_NH,MUM_NH,Optimal
ORD000561,Bindki,MUM_NH,MUM_NH,Optimal
ORD000562,Rajapur,MAA_RDC,MAA_RDC,Optimal
ORD000563,Bagewadi,MUM_NH,MUM_NH,Optimal
ORD000564,Pawai,NAG_NH,NAG_NH,Optimal
ORD000565,Aidalpur,AMD_RDC,AMD_RDC,Optimal
ORD000566,Ambikapur,CCU_RDC,CCU_RDC,Optimal
ORD000567,Thane,MAA_RDC,MAA_RDC,Optimal
ORD000568,Karjan,MUM_NH,MUM_NH,Optimal
ORD000569,Gaurela,AMD_RDC,AMD_RDC,Optimal
ORD000570,Colva,BLR_RDC,BLR_RDC,Optimal
ORD000571,Rajasansi,CCU_RDC,CCU_RDC,Optimal
ORD000572,Dindigul,MUM_NH,MUM_NH,Optimal
ORD000573,Mungra Badshahpur,CCU_RDC,CCU_RDC,Optimal
ORD000574,Bardoli,CCU_RDC,CCU_RDC,Optimal
ORD000575,Thanesar,MUM_NH,MUM_NH,Optimal
ORD000576,Jhinjhana,MAA_RDC,MAA_RDC,Optimal
ORD000577,Gorwa,MAA_RDC,MAA_RDC,Optimal
ORD000578,"Jarod,",CCU_RDC,CCU_RDC,Optimal
ORD000579,Kithor,NAG_NH,NAG_NH,Optimal
ORD000580,Manvi,HYD_RDC,HYD_RDC,Low Inventory
ORD000581,Kariapatti,AMD_RDC,AMD_RDC,Optimal
ORD000582,Mahad,NAG_NH,NAG_NH,Optimal
ORD000583,Gopinathpur,MUM_NH,MUM_NH,Optimal
ORD000584,Shikarpur (Bulandshahr),CCU_RDC,CCU_RDC,Optimal
ORD000585,Bahsuma,AMD_RDC,AMD_RDC,Optimal
ORD000586,Kandhla,AMD_RDC,AMD_RDC,Optimal
ORD000587,Surendranagar,NAG_NH,NAG_NH,Optimal
ORD000588,Vite,BLR_RDC,BLR_RDC,Optimal
ORD000589,Colaba,MUM_NH,MUM_NH,Optimal
ORD000590,Kalaikunda,DEL_RDC,DEL_RDC,Optimal
ORD000591,Irinjalakuda,MUM_NH,MUM_NH,Optimal
ORD000592,Munger,NAG_NH,NAG_NH,Optimal
ORD000593,Rayagada,DEL_RDC,DEL_RDC,Optimal
ORD000594,Devakottai,DEL_RDC,DEL_RDC,Optimal
ORD000595,Amethi,HYD_RDC,HYD_RDC,Optimal
ORD000596,Katol,MUM_NH,MUM_NH,Optimal
ORD000597,Indi,NAG_NH,NAG_NH,Optimal
ORD000598,Kanodar,MUM_NH,MUM_NH,Optimal
ORD000599,Kalavad,DEL_RDC,DEL_RDC,Optimal
ORD000600,Yellandu,DEL_RDC,DEL_RDC,Optimal
ORD000601,Nowrangapur,NAG_NH,NAG_NH,Optimal
ORD000602,Sundarnagar,HYD_RDC,HYD_RDC,Optimal
ORD000603,Quepem,AMD_RDC,AMD_RDC,Optimal
ORD000604,Sarka Ghat,NAG_NH,NAG_NH,Optimal
ORD000605,Uttukkuli,MUM_NH,MUM_NH,Optimal
ORD000606,Sarbhon,BLR_RDC,BLR_RDC,Optimal
ORD000607,Neelankarai,HYD_RDC,HYD_RDC,Optimal
ORD000608,Dhaniakhali Community Development Block,DEL_RDC,DEL_RDC,Optimal
ORD000609,Tiruvannamalai,DEL_RDC,DEL_RDC,Optimal
ORD000610,Kairana,NAG_NH,NAG_NH,Optimal
ORD000611,Bakani,BLR_RDC,BLR_RDC,Optimal
ORD000612,Nawalgarh,AMD_RDC,AMD_RDC,Optimal
ORD000613,Arkalgud,CCU_RDC,CCU_RDC,Optimal
ORD000614,Dwarka,DEL_RDC,DEL_RDC,Optimal
ORD000615,Thasra,DEL_RDC,DEL_RDC,Optimal
ORD000616,Alipurduar,DEL_RDC,DEL_RDC,Optimal
ORD000617,Andal,MAA_RDC,MAA_RDC,Optimal
ORD000618,Gandhinagar,HYD_RDC,HYD_RDC,Optimal
ORD000619,Khagaria,AMD_RDC,AMD_RDC,Optimal
ORD000620,Bholath,BLR_RDC,BLR_RDC,Optimal
ORD000621,Kolanukonda,NAG_NH,NAG_NH,Optimal
ORD000622,Girgaon,MUM_NH,MUM_NH,Optimal
ORD000623,Govindgarh,NAG_NH,NAG_NH,Optimal
ORD000624,Sawai Madhopur,MAA_RDC,MAA_RDC,Optimal
ORD000625,Paud,AMD_RDC,AMD_RDC,Optimal
ORD000626,Khuldabad,DEL_RDC,DEL_RDC,Optimal
ORD000627,Jamalpur,DEL_RDC,DEL_RDC,Optimal
ORD000628,Ram Das,MAA_RDC,MAA_RDC,Optimal
ORD000629,Nabadwip,CCU_RDC,CCU_RDC,Optimal
ORD000630,Uluberia,MAA_RDC,MAA_RDC,Optimal
ORD000631,Dandeli,HYD_RDC,HYD_RDC,Optimal
ORD000632,Isagarh,NAG_NH,NAG_NH,Optimal
ORD000633,Jhalu,CCU_RDC,CCU_RDC,Optimal
ORD000634,Takhatpur,MUM_NH,MUM_NH,Optimal
ORD000635,Nuzvid,MAA_RDC,MAA_RDC,Optimal
ORD000636,Dera Gopipur,MUM_NH,MUM_NH,Optimal
ORD000637,Suar,NAG_NH,NAG_NH,Optimal
ORD000638,Kanker,NAG_NH,NAG_NH,Optimal
ORD000639,Phillaur,DEL_RDC,DEL_RDC,Optimal
ORD000640,Mahrajganj,DEL_RDC,DEL_RDC,Optimal
ORD000641,Quthbullapur,NAG_NH,NAG_NH,Optimal
ORD000642,Mahad,CCU_RDC,CCU_RDC,Optimal
ORD000643,Basmat,AMD_RDC,AMD_RDC,Optimal
ORD000644,Shedbal,MAA_RDC,MAA_RDC,Optimal
ORD000645,Chitrakoot Dham,BLR_RDC,BLR_RDC,Optimal
ORD000646,Bhanpura,NAG_NH,MUM_NH,Low Inventory
ORD000647,Mohali,BLR_RDC,BLR_RDC,Optimal
ORD000648,Kangayam,AMD_RDC,AMD_RDC,Optimal
ORD000649,Rahon,MUM_NH,MUM_NH,Optimal
ORD000650,Jalna,NAG_NH,NAG_NH,Optimal
ORD000651,Kadi,MAA_RDC,MAA_RDC,Optimal
ORD000652,Kalyan,MAA_RDC,MAA_RDC,Optimal
ORD000653,Bakani,HYD_RDC,HYD_RDC,Optimal
ORD000654,Mangaldai,AMD_RDC,AMD_RDC,Optimal
ORD000655,Anekal,MUM_NH,MUM_NH,Optimal
ORD000656,Garhmuktesar,HYD_RDC,HYD_RDC,Optimal
ORD000657,Babai,BLR_RDC,BLR_RDC,Optimal
ORD000658,Raisinghnagar,MUM_NH,MUM_NH,Optimal
ORD000659,Dasuya,MUM_NH,MUM_NH,Optimal
ORD000660,Ganjam,CCU_RDC,CCU_RDC,Optimal
ORD000661,Shirdi,HYD_RDC,HYD_RDC,Optimal
ORD000662,Bhandu,BLR_RDC,BLR_RDC,Optimal
ORD000663,Sravana Belgola,AMD_RDC,AMD_RDC,Optimal
ORD000664,Chandbali,MUM_NH,MUM_NH,Optimal
ORD000665,Murtajapur,NAG_NH,NAG_NH,Optimal
ORD000666,Parlakimidi,NAG_NH,NAG_NH,Optimal
ORD000667,Kamrup Metropolitan,DEL_RDC,DEL_RDC,Optimal
ORD000668,Jodhpur,CCU_RDC,CCU_RDC,Optimal
ORD000669,Bissau,MAA_RDC,MAA_RDC,Optimal
ORD000670,Bandra,NAG_NH,NAG_NH,Optimal
ORD000671,Hatod,HYD_RDC,HYD_RDC,Optimal
ORD000672,Turuvekere,DEL_RDC,DEL_RDC,Optimal
ORD000673,Mangrol,MUM_NH,MUM_NH,Optimal
ORD000674,Halkarni,MUM_NH,MUM_NH,Optimal
ORD000675,Gorur,NAG_NH,NAG_NH,Optimal
ORD000676,Jandiala,MAA_RDC,MAA_RDC,Optimal
ORD000677,Bilsi,CCU_RDC,CCU_RDC,Optimal
ORD000678,Farrukhnagar,NAG_NH,NAG_NH,Optimal
ORD000679,Lalam,MAA_RDC,MAA_RDC,Optimal
ORD000680,Mayiladuthurai,MUM_NH,BLR_RDC,Low Inventory
ORD000681,North 24 Parganas District,MUM_NH,MUM_NH,Optimal
ORD000682,Santokhgarh,BLR_RDC,BLR_RDC,Optimal
ORD000683,Kanchrapara,MUM_NH,MUM_NH,Optimal
ORD000684,Hooghly District,BLR_RDC,BLR_RDC,Optimal
ORD000685,Badlapur,DEL_RDC,DEL_RDC,Optimal
ORD000686,Ramanathapuram,BLR_RDC,BLR_RDC,Optimal
ORD000687,Padampur,NAG_NH,NAG_NH,Optimal
ORD000688,Birbhum District,DEL_RDC,DEL_RDC,Optimal
ORD000689,Kalaburgi,BLR_RDC,BLR_RDC,Optimal
ORD000690,Mau,BLR_RDC,BLR_RDC,Optimal
ORD000691,Mahabubabad,MAA_RDC,MAA_RDC,Optimal
ORD000692,Namli,NAG_NH,NAG_NH,Optimal
ORD000693,Vasa,BLR_RDC,BLR_RDC,Optimal
ORD000694,Rampura,DEL_RDC,DEL_RDC,Optimal
ORD000695,Rewa,CCU_RDC,CCU_RDC,Optimal
ORD000696,Kantabanji,BLR_RDC,BLR_RDC,Optimal
ORD000697,Vriddhachalam,MAA_RDC,MAA_RDC,Optimal
ORD000698,Kollam,NAG_NH,NAG_NH,Optimal
ORD000699,Thenzawl,DEL_RDC,DEL_RDC,Optimal
ORD000700,Maihar,CCU_RDC,CCU_RDC,Optimal
ORD000701,Sathankulam,CCU_RDC,CCU_RDC,Optimal
ORD000702,Gaighata Community Development Block,MAA_RDC,MAA_RDC,Optimal
ORD000703,Jetalsar,DEL_RDC,DEL_RDC,Optimal
ORD000704,Bidar,AMD_RDC,AMD_RDC,Optimal
ORD000705,Tonk,MUM_NH,MUM_NH,Optimal
ORD000706,Kachholi,CCU_RDC,CCU_RDC,Optimal
ORD000707,Jahangirpur,NAG_NH,NAG_NH,Low Inventory
ORD000708,North Delhi,CCU_RDC,CCU_RDC,Optimal
ORD000709,Alandur,BLR_RDC,BLR_RDC,Optimal
ORD000710,Takdah,NAG_NH,NAG_NH,Optimal
ORD000711,Mattur,CCU_RDC,CCU_RDC,Optimal
ORD000712,Daranagar,MUM_NH,MUM_NH,Optimal
ORD000713,Rura,BLR_RDC,BLR_RDC,Optimal
ORD000714,Pattan,CCU_RDC,CCU_RDC,Optimal
ORD000715,Khilchipur,NAG_NH,NAG_NH,Optimal
ORD000716,Nasriganj,HYD_RDC,HYD_RDC,Optimal
ORD000717,Kankauli,NAG_NH,NAG_NH,Optimal
ORD000718,Parel,DEL_RDC,DEL_RDC,Optimal
ORD000719,Velankanni,HYD_RDC,HYD_RDC,Optimal
ORD000720,Challapalle,HYD_RDC,HYD_RDC,Optimal
ORD000721,West District,CCU_RDC,CCU_RDC,Optimal
ORD000722,Ale,DEL_RDC,DEL_RDC,Optimal
ORD000723,Sabathu,DEL_RDC,DEL_RDC,Optimal
ORD000724,Bhayavadar,MUM_NH,MUM_NH,Low Inventory
ORD000725,Halenda,DEL_RDC,DEL_RDC,Optimal
ORD000726,Sherkot,MUM_NH,MUM_NH,Optimal
ORD000727,Aurangabad,HYD_RDC,HYD_RDC,Optimal
ORD000728,Powai,HYD_RDC,NAG_NH,Low Inventory
ORD000729,Namrup,CCU_RDC,CCU_RDC,Optimal
ORD000730,Dhanghata,DEL_RDC,DEL_RDC,Optimal
ORD000731,Buddh Gaya,NAG_NH,NAG_NH,Optimal
ORD000732,Pali,CCU_RDC,CCU_RDC,Optimal
ORD000733,Nanjangud,HYD_RDC,HYD_RDC,Optimal
ORD000734,Negapatam,MAA_RDC,MAA_RDC,Optimal
ORD000735,Kultali,DEL_RDC,DEL_RDC,Optimal
ORD000736,Suratgarh,HYD_RDC,MUM_NH,Low Inventory
ORD000737,Pinahat,DEL_RDC,DEL_RDC,Optimal
ORD000738,Bhander,HYD_RDC,HYD_RDC,Optimal
ORD000739,Barokhar,MUM_NH,MUM_NH,Optimal
ORD000740,Bhusawal,CCU_RDC,CCU_RDC,Optimal
ORD000741,Todabhim,HYD_RDC,HYD_RDC,Optimal
ORD000742,Salon,NAG_NH,NAG_NH,Optimal
ORD000743,Bokakhat,DEL_RDC,DEL_RDC,Optimal
ORD000744,Kyelang,CCU_RDC,CCU_RDC,Optimal
ORD000745,Ramapuram,DEL_RDC,DEL_RDC,Optimal
ORD000746,Khambhat,CCU_RDC,CCU_RDC,Optimal
ORD000747,Takdah,HYD_RDC,HYD_RDC,Optimal
ORD000748,Imphal,MUM_NH,MUM_NH,Optimal
ORD000749,Samalkha,MUM_NH,MUM_NH,Optimal
ORD000750,Umarga,AMD_RDC,AMD_RDC,Optimal
ORD000751,North Lakhimpur,AMD_RDC,NAG_NH,Low Inventory
ORD000752,Washim,MAA_RDC,MAA_RDC,Optimal
ORD000753,Jaggayyapeta,MUM_NH,MUM_NH,Optimal
ORD000754,Pimpri-Chinchwad,CCU_RDC,CCU_RDC,Optimal
ORD000755,Dasuya,CCU_RDC,CCU_RDC,Optimal
ORD000756,Narwana,NAG_NH,NAG_NH,Optimal
ORD000757,Badlapur,MAA_RDC,MAA_RDC,Optimal
ORD000758,Manjhanpur,NAG_NH,NAG_NH,Low Inventory
ORD000759,Jodhpur (Ahmedabad),NAG_NH,NAG_NH,Optimal
ORD000760,Rajgarh,CCU_RDC,MUM_NH,Low Inventory
ORD000761,Papireddippatti,AMD_RDC,AMD_RDC,Optimal
ORD000762,Mataundh,HYD_RDC,NAG_NH,Low Inventory
ORD000763,Hardoi,MUM_NH,MUM_NH,Optimal
ORD000764,Velankanni,DEL_RDC,DEL_RDC,Optimal
ORD000765,Manavalakurichi,NAG_NH,NAG_NH,Optimal
ORD000766,Tirodi,BLR_RDC,BLR_RDC,Optimal
ORD000767,Amethi,NAG_NH,NAG_NH,Optimal
ORD000768,Thang,DEL_RDC,DEL_RDC,Optimal
ORD000769,Aruppukkottai,HYD_RDC,HYD_RDC,Optimal
ORD000770,Chhachhrauli,MAA_RDC,MAA_RDC,Optimal
ORD000771,Balasinor,HYD_RDC,HYD_RDC,Optimal
ORD000772,"Sivala, East Godavari District",NAG_NH,NAG_NH,Optimal
ORD000773,Khategaon,CCU_RDC,CCU_RDC,Optimal
ORD000774,Panchgani,HYD_RDC,HYD_RDC,Optimal
ORD000775,Jaisinghnagar,CCU_RDC,CCU_RDC,Optimal
ORD000776,Patna,NAG_NH,NAG_NH,Optimal
ORD000777,Gandhi Nagar,NAG_NH,NAG_NH,Optimal
ORD000778,Arukutti,NAG_NH,NAG_NH,Optimal
ORD000779,Kandi,AMD_RDC,AMD_RDC,Optimal
ORD000780,Jaysingpur,DEL_RDC,DEL_RDC,Optimal
ORD000781,Tilsahri,BLR_RDC,BLR_RDC,Optimal
ORD000782,Dig,BLR_RDC,BLR_RDC,Optimal
ORD000783,Bighapur,MUM_NH,MUM_NH,Optimal
ORD000784,Rengali,CCU_RDC,CCU_RDC,Optimal
ORD000785,Munger,NAG_NH,NAG_NH,Optimal
ORD000786,Maharajgani,MUM_NH,MUM_NH,Optimal
ORD000787,Velneshwar,NAG_NH,NAG_NH,Low Inventory
ORD000788,Shegaon,CCU_RDC,CCU_RDC,Optimal
ORD000789,Rasulabad,BLR_RDC,BLR_RDC,Optimal
ORD000790,Mirik,NAG_NH,NAG_NH,Optimal
ORD000791,Champdani,MUM_NH,MUM_NH,Optimal
ORD000792,Fatehpur,HYD_RDC,HYD_RDC,Optimal
ORD000793,Baruipur,CCU_RDC,CCU_RDC,Optimal
ORD000794,Ratnagiri,HYD_RDC,HYD_RDC,Optimal
ORD000795,Daranagar,AMD_RDC,AMD_RDC,Optimal
ORD000796,Jamalpur,CCU_RDC,CCU_RDC,Optimal
ORD000797,Rusera,DEL_RDC,DEL_RDC,Optimal
ORD000798,Manjlegaon,NAG_NH,NAG_NH,Optimal
ORD000799,Kaliaganj,BLR_RDC,NAG_NH,Low Inventory
ORD000800,Cherthala,MAA_RDC,MAA_RDC,Optimal
ORD000801,Digha,MUM_NH,MUM_NH,Optimal
ORD000802,Bhim Tal,AMD_RDC,AMD_RDC,Optimal
ORD000803,Paras Rampur,MUM_NH,MUM_NH,Optimal
ORD000804,Gurgaon,NAG_NH,NAG_NH,Optimal
ORD000805,Kali(Dk),MUM_NH,MUM_NH,Optimal
ORD000806,Purulia,HYD_RDC,HYD_RDC,Optimal
ORD000807,Tharangambadi,CCU_RDC,CCU_RDC,Optimal
ORD000808,Mansa,NAG_NH,NAG_NH,Optimal
ORD000809,Badnera,MAA_RDC,MAA_RDC,Optimal
ORD000810,Shegaon,BLR_RDC,BLR_RDC,Optimal
ORD000811,Phaphund,HYD_RDC,HYD_RDC,Optimal
ORD000812,Purna,NAG_NH,NAG_NH,Optimal
ORD000813,Sahawar,DEL_RDC,DEL_RDC,Optimal
ORD000814,Palakkad District,AMD_RDC,AMD_RDC,Optimal
ORD000815,Jalgaon,MUM_NH,MUM_NH,Optimal
ORD000816,Navi Mumbai,NAG_NH,NAG_NH,Optimal
ORD000817,Santipur,NAG_NH,NAG_NH,Optimal
ORD000818,Deori Khas,MAA_RDC,MAA_RDC,Optimal
ORD000819,Wangjing,CCU_RDC,CCU_RDC,Optimal
ORD000820,Rasra,NAG_NH,NAG_NH,Optimal
ORD000821,Manasa,CCU_RDC,CCU_RDC,Optimal
ORD000822,Champahati,HYD_RDC,HYD_RDC,Optimal
ORD000823,Fort,MUM_NH,MUM_NH,Optimal
ORD000824,Jiyanpur,DEL_RDC,DEL_RDC,Optimal
ORD000825,Mayang Imphal,MUM_NH,MUM_NH,Optimal
ORD000826,Aizawl,BLR_RDC,BLR_RDC,Optimal
ORD000827,Naregal,BLR_RDC,BLR_RDC,Optimal
ORD000828,Jutogh,BLR_RDC,BLR_RDC,Optimal
ORD000829,Godda,NAG_NH,NAG_NH,Optimal
ORD000830,Annamalainagar,BLR_RDC,BLR_RDC,Optimal
ORD000831,Sini,MUM_NH,MUM_NH,Optimal
ORD000832,Sirsa,AMD_RDC,AMD_RDC,Optimal
ORD000833,Dergaon,MUM_NH,MUM_NH,Optimal
ORD000834,Ghogha,MAA_RDC,MAA_RDC,Optimal
ORD000835,Lachhmangarh Sikar,MAA_RDC,MAA_RDC,Optimal
ORD000836,Baihar,HYD_RDC,HYD_RDC,Optimal
ORD000837,Khatauli,CCU_RDC,CCU_RDC,Optimal
ORD000838,Parichha,MAA_RDC,MAA_RDC,Optimal
ORD000839,Hata (India),MAA_RDC,MAA_RDC,Optimal
ORD000840,Tral,AMD_RDC,AMD_RDC,Optimal
ORD000841,Malkangiri,MUM_NH,NAG_NH,Low Inventory
ORD000842,Nakur,CCU_RDC,CCU_RDC,Optimal
ORD000843,Papireddippatti,MAA_RDC,MAA_RDC,Optimal
ORD000844,Bhavani,HYD_RDC,HYD_RDC,Optimal
ORD000845,Aistala,AMD_RDC,AMD_RDC,Optimal
ORD000846,Devadanappatti,HYD_RDC,HYD_RDC,Optimal
ORD000847,Daboh,MUM_NH,MUM_NH,Optimal
ORD000848,Shikohabad,HYD_RDC,HYD_RDC,Optimal
